slot	surface	auto_link	auto_status	auto_method	n_facts	example_fact_id	example_evidence	decision	decided_link	reviewer_notes
venue	באַראָן הירש- שול	org_cluster:ORG-C00369_Q01	candidate	cluster_no_entity	1	P-1-facs_401_r_1:1#1	געלערנט אין חדר און אין דער באַראָן הירש- שול			
venue	זשאָרדען ד'היווער	org_cluster:ORG-C00447	candidate	cluster_no_entity	1	P-1-facs_410_tr_1739715086:1#1	"דעביוטירנדיק אַלס „יאַנקעלע' אין „דודס פידעלע"" אין זשאָרדען ד'היווער"			
venue	"באראָן הירש""-פֿאָלקס-שול"	org_cluster:ORG-C04262	candidate	cluster_no_entity	1	P-2-facs_109_tr_1744279123:1#1	"געלערנט אין חדר און אין ""באראָן הירש""-פֿאָלקס-שול אין האָראָדענקאָ"			
venue	אַריענטאל-טעאַטער	org_cluster:ORG-C01757_Q01	candidate	cluster_no_entity	1	P-2-facs_10_tr_1743943373:1#9	"טאָמאַשעווסקי קומט צוריק פֿון ניו יאָרק מיט ""יהודה המכבי אָדער חנה מיט די 7 זיין“"			
venue	גיטי-טעאַטער	org_cluster:ORG-C01498	candidate	cluster_fuzzy_96	1	P-2-facs_10_tr_1743943373:3#10	נעמט ט. איבער דאָס גיטי-טעאַטער אין וויליאַמסבורג (ניו-יאָרק), וועלכעס ער עפֿנט מיט זיין פּיעסע „די ענדע פֿון רוסישן צאָר“			
venue	אַדלערס טעאַטער	org_cluster:ORG-C05217	candidate	cluster_no_entity	1	P-2-facs_121_tr_1744279175:1#1	"דעם 20 סעפּטעמבער 1907, אין אַדלערס טעאַטער, אויפֿגעפֿירט דורך אַדלערן — „דער אייביקער ייד“ [אַנאָנסירט דורכן טעאַטער א'נ „דער עוויגע יודע""]"			
venue	יוניאָן-וואָדעוויל-הויז	org_cluster:ORG-C04412	candidate	cluster_no_entity	1	P-2-facs_148_r:1#2	"אין 1908 ווערן אין יוניאָן-וואָדעוויל-הויז אויפֿגעפֿירט ל.'ס פּיעסעס ""ניו-יאָרק פֿאַרטאגס״, (וואָס איז דעם 16 מערץ 1928 געשפּילט געוואָרן אין ליריק-טעאַטער א'נ „אין האַרץ פון ניו-יאָרק״), „די זילבערנע הא"			
venue	סעטלאַנד האָל		unmatched		1	P-2-facs_162_tr_1744279209:1#1	"דערנאָך שפּילט זי „די בלינדע מאמע"" אין „אוריאל אַקאָסטא“. צוערשט האָט זי געשפּילט אין סעטלאַנד האָל"			
venue	רוסיש-יידישן אַרבעטער-קלוב און אינסטיטוט	org_cluster:ORG-C04445	candidate	cluster_no_entity	1	P-2-facs_162_tr_1744279209:1#2	"דעם 6 יוני 1886 שפּילט זי ""יהודית“ אין „אוריאל אַקאָסטא“"			
venue	אָריענטאל-טעאַטער	org_cluster:ORG-C01757_Q01	candidate	cluster_no_entity	1	P-2-facs_162_tr_1744279209:1#3	ל. דעם 19 סעפּטעמבער 1888 אויפֿגעטראָטן אין אָריענטאל-טעאַטער אין יאָזער לאַטיינערס „דער אַנטיסעמיט, אָדער, די יידן-לאַגע אין רומעניע״			
venue	פּוּלינגס-טעאַטער		unmatched		1	P-2-facs_198_r_4:1#18	ער שרייבּט מוזיק צו י. מ. שייקעוויטשעס „רבקה, אָדער, אַ פונק יידישקייט“ (אויפגעפירט דעם 23 אָקטאָבּער 1889 אין פּוּלינגס-טעאַטער			
venue	ווייטשעפּל		unmatched		1	P-2-facs_213_r_2:1#1	"ווי אויך אַלס „שבתי גולם"" אין לאַטיינערס „פֿאַרבלאַנדזשעטע נשמה"". אין דעראָזיקער ראָל, וועלכע ער האָט זייער ליב געהאַט, פלעגט ער געוויינלעך אַרויסטרעטן צו זיינע בענעפיסן."			
venue	העליאַס-טעאַטער		unmatched		1	P-2-facs_238_tr_1744280834:1#2	"זומער 1921 גאַסטראָלירט מ. אין ווילנער העליאַס-טעאַטער אין פֿירט דאָ אויף אַנ-סקיס „דער דבוק"" אין 4 אַקטן"			
venue	אַדלערס פּולס-טעאַטער	org_cluster:ORG-C04686	candidate	cluster_no_entity	1	P-2-facs_245_tr_1744280733:1#1	"מ. דעביוטירט באַלד דערויף אין אַדלערס פּולס-טעאַטער אַלס ""שמשוןס פאָטער“ אין דער הייסטאָרישער אָפּערעטע „שמשון הגבור“"			
venue	ליבערטי- טעאַטער	org_cluster:ORG-C00157_Q01	candidate	cluster_no_entity	1	P-2-facs_245_tr_1744280733:1#4	"דעצעמבער 1917 האָט ער גאַסטראָלירט אין ליבערטי- טעאַטער אין זאָלאָטארעווסקיס פּיעסע „זיסע חלומות“, אין משה ריכטערס „די צוויי חתנים"""			
venue	טעאַטער קרולעווסקי		unmatched		1	P-2-facs_331_tr_1744365763:1#3	"סעם אַדלער גיט אים באַלד אָנצושרייבן מוזיק פֿאַר לאַטיינערס אָפּערעטע ""יוסף מיט די ברידער“"			
venue	פּריוואַטע וואוינונגען		unmatched		1	P-2-facs_338_tr_1744365805:1#1	"פלעגט ער אין דער פֿרייער צייט ""שפּילן“ אין פּריוואַטע וואוינונגען מיט קינדער „קאַפּיטאָן דרייפוס"""			
venue	"בית-דוד""ישיבה"	org_cluster:ORG-C05108	candidate	cluster_no_entity	1	P-2-facs_343_tr_1744365797:1#1	"אין צו 10 יאָר אַריין אין דער ""בית-דוד""ישיבה אין טאוואָרעק"			
venue	עלדאָראַדאָ	org_cluster:ORG-C00144_Q01	candidate	cluster_no_entity	1	P-2-facs_34_tr_1744131414:1#1	"ט. האָט דאָן אַ באַזונדערן דערפֿאָלג אין שמ'רס פּיעסעס „דער ""טרייפניאק"" און אין „קאַטאָרזשניק, אָדער, דער ישיבה-בחור“"			
venue	גימפּעלן	org:257	candidate	cluster_fuzzy_92	1	P-2-facs_39_tr_1744131440:1#1	"צופעליק זיך באַטייליקט אַלס סאָציאַליסט אין דער אויפֿפֿירונג פֿון הורוויץס ""שלמה המלך"" ביי גימפּעלן"			
venue	האַלענדישן קלוב		unmatched		1	P-2-facs_74_r_3:1#1	דאָ האָט י. פֿאַרפֿאַסט מוזיק צו „מאָנטאָ קריסטאָ“			
venue	גרענד אָפּערע הויז	org_cluster:ORG-C00322	candidate	cluster_no_entity	1	P-3-facs_116_tr_1754820291:1#2	"אַנגאַזשירט פּ. אין דער טרופּע, וואו זי שפּילט, צוזאַמען מיט יוליוס אַדלער, אין סטרינדבערגס „פאטער“ און אַלס „רבקה'לע"" אין אַשס „גאָט פון נקמה"", ווי אויך די סוברעטין-ראָל אין לאַטיינערס „דאָס יידישע ה"			
venue	לעמבערגער יידישער בינע		unmatched		1	P-3-facs_147_tr_1754213832:1#2	די אַלע דערמאָנטע פּיעסן זיינען געששפּילט געוואָרן אויף דער לעמבערגער יידישער בינע			
venue	מאָדזשעסטיק טעאַטער	org_cluster:ORG-C00748_Q01	candidate	cluster_no_entity	1	P-3-facs_160_tr_1755156219:1#2	"״חתן וכלה"" איז אויפֿגעפֿירט געוואָרן אין ענגליש דורך יוסף בולאָוו דעם 26 מאי 1929 אין שיקאַגאָ, אין „מאָדזשעסטיק טעאַטער"""			
venue	יוזשני-טעאַטער		unmatched		1	P-3-facs_160_tr_1755156219:1#9	"פּרץ'ס „נאָך קבורה"" יואל ענגעל האָט ספּעציעל געשריבן מוזיק פֿאַר דעם איינאַקטער"			
venue	WEVD		unmatched	too_short	1	P-3-facs_160_tr_1755156219:2#4	"נחום סטוטשקאָוו אין זיין דראַמאַטיזאַציע אויפֿגעפֿירט אויף דער ראַדיאָ-סטאַציע WEVD אין ניו יאָרק אין די זונטאָגס פֿון 12 אויגוסט ביזן 30 סעפּטעמבער 1945 פּ.'ס „מוסר“, „הכנסת כלה"", „ס'ברענט"", „וועגן געשי"			
venue	מאָנהעטן לייסעאום	org_cluster:ORG-C00517	candidate	cluster_no_entity	1	P-3-facs_16_r:1#1	"1908-1909— דעביוטירט אין דער פּיעסע „שמשון הגיבור“ אין ניו יאָרקער „מאָנהעטן לייסעאום"""			
venue	בראָנקסער טעאַטער אַמעריקאַן	org_cluster:ORG-C00537	candidate	cluster_no_entity	1	P-3-facs_17_tr_1752653009:1#1	"„חתןכלה"" פֿון פרץ א. א."			
venue	קליינעם רעמעסלענני		unmatched		1	P-3-facs_250_r:1#1	"לערנער האָט אָנגעהויבן זיין טעאַטער מיט עטינגערס „סערקעלע"" און „דער אוצר“ (?) פֿון אַקסענפעלד"			
venue	רומעניע אָפּערע האוז	org_cluster:ORG-C02214	candidate	cluster_no_entity	1	P-3-facs_250_r:1#6	די קאָמעדיע איז געשריבן געוואָרן מיט אַן אויג אויף מאָגולעסקאָן אין דער ראָל שאָליק בן טודרוס חזק			
venue	אוקראינער טעאַטער		unmatched		1	P-3-facs_289_tr_1755803006:1#1	"דעם 7 מערץ 1924 ווערן אין „אוקראינער טעאַטער“ אויפֿגעפֿירט „אַליהו הנביא"" פֿון פרץ הירשביין"			
venue	רענד סקול		unmatched		1	P-3-facs_289_tr_1755803006:1#2	"אין 1930-1929 זיינען, א""ר פֿון בענאַ שניידער, אויפֿגעפֿירט געוואָרן די „שרייבער אָוונטן"" פֿון מאָריס ווינטשעווסקי („דער לעצטער נאָבאָר“), אַברהם ליעסין („רבי עקיבא“)"			
venue	נאָראַ בעיס טעאַטער	org_cluster:ORG-C00159	candidate	cluster_no_entity	1	P-3-facs_289_tr_1755803006:1#4	"דעם 13 מערץ איז אין „נאָראַ בעיס טעאַטער“, א""ר פון י. כיגאָרין, אויפֿגעפֿירט געוואָרן די דריי-אַקטיקע קאָמעדיע „קאָמעדיאַנטך- פֿון דער טינקעלער"			
venue	ראָדין אוידיטאָריום		unmatched		1	P-3-facs_289_tr_1755803006:1#5	"דעם 8 דעצעמבער 1951 איז אין ראָדין אוידיטאָריום אויפֿגעפֿירט געוואָרן אָסיפּ דימאָווס „דער זינגער פֿון זיין טרויער“ [""יאָשקע דער מוזיקאַנט""]"			
venue	סאָלעיל טעאַסער	org_cluster:ORG-C01283	candidate	cluster_no_entity	1	P-3-facs_332_tr_1756058893:1#1	אויפֿגעפירט דעם 30 סעפּטעמבער 1954 אין סאָלעיל טעאַסער, אין אַן אָפּערעטןפֿאָרם וואָלף יולינס באַאַרבעטונג פֿין פרץ הירשביינס „גרינע פעלדער“			
venue	סקאָלאָ-טעאַטער	org_cluster:ORG-C00409_Q01	candidate	cluster_no_entity	1	P-3-facs_334_tr_1756105641:1#2	"1922-23— אָנגעפירט, צוזאַמען מיט איר מאַן, מיטן „סקאָלאָ""טעאַטער אין לאָדזש, וואו ס'גאַסטראָלירן אסתר רחל קאמינסקאַ, מישע פישזאָן, וויעראַ זאַסלאַווסקאַ, אַדאָלף און הערמאַן פעניגשטיין, אין ס'שפּילן: "			
venue	אַ האָל		unmatched		1	P-3-facs_337_tr_1756106065:1#1	"ביי אַזאַ פֿאָרשטעלונג אין יאָנקערס האָט ער אין אַ האָל געשפּילט אַדלערס דערפֿאָלג — די טיטל-ראָל פֿון גאָרדינס „דער יידישער גלח"""			
venue	טענט (פּאלאַטע)		unmatched		1	P-3-facs_34_r_3:1#2	"שפּילט דערנאָך מיט נעלי קעסמאַנ'ס און ש. שטיינבערג'ס טרופּע לעגיטים טעאַטער אין אַ טענט (פּאלאַטע), דעביוטירנדיק אַלס ""שלמהלע"" אין משה שאָר'ס „איר ערשטע ליבע"""			
venue	גרין-טעאַטער	org_cluster:ORG-C06417	candidate	cluster_no_entity	1	P-3-facs_375_tr_1755856142:1#3	"ש. מוז ענדערן די פּיעסע אויף שאַרקאַנסקיס „כל נדרי“, וואו ער שפּילט די ראָל פון „קאַרדינאָל פּאַולוס"""			
venue	גאַרדעןטעאַטער	org:252	candidate	fuzzy_96	1	P-3-facs_375_tr_1755856142:2#1	"עפֿנט דעם נייעם סעזאָן (1921-1922) אין „גאַרדעןטעאַטער“ (מעדיסאָן און 27 גאַס), דעם 1 סעפּטעמבער 1921 אַלס ""יידישער קונסט-טעאַטער, מאָריס שוואַרץ — דירעקטאָר“ (די געשיכטע פֿון ""יידישן קונסט-טעאַטער“ זע "			
venue	סיטי-טעאַטער		unmatched		1	P-3-facs_375_tr_1755856142:2#4	"וואו ער פֿירט אויף דעם 14 סעפּטעמבער 1928, אין קיין דראַמאַטיזאַציע, „קדוש השם"" פֿון שלום אַש, שפּילנדיק די ראָל פון ""שניידערל“"			
venue	נאַציאָנאַל		unmatched		1	P-3-facs_375_tr_1755856142:2#8	"דעם 20 נאָוועמבער 1942 פֿירט ש. אויף, אין שפּאַניש. אין טאַטער „נאַציאָנאַל“, אַנסקיס „דבוק"""			
venue	פאָבליק-טעאַטער	org_cluster:ORG-C00635_Q02	candidate	cluster_no_entity	1	P-3-facs_375_tr_1755856142:2#9	"דערנאָך פֿירט ער אויף „דר. הערצל"", פֿון ה. ר. לענץ אין נ. גילאָף, מוזיק פֿון יוסף רומשינסקי, דעקאָראַציעס פֿיין ה. א. קאַנדעל (שפּילנדיק די ראָל „דר. הערצל"")"			
venue	"„נאָוואָשטשי""-טעאַטער"	org_cluster:ORG-C01284	candidate	cluster_no_entity	1	P-3-facs_398_tr_1755856092:1#4	"1936-37 — אין „נאָוואָשטשי""-טעאַטער מיט לוסי און מישע גערמאַן און דערנאָך מיט זיגמונט טורקאָוו אין „מחותנים"" פֿון חנאַ גאָטעספעלד"			
venue	דויטשעס טעאַטער	org:116	candidate	cluster_fuzzy_93	1	P-3-facs_92_r:1#14	דעם 2 פעברואר 1911 אויפֿגעפֿירט געוואָרן אונטער דער דירעקציע פֿון מאַקס ריינהארט אין בערלינער „דויטשעס טעאַטער“			
venue	געריק-טעאַטער	org_cluster:ORG-C07106	candidate	cluster_no_entity	1	P-3-facs_92_r:1#16	"דעם 4 אַקטאָבער 1920 אויפֿגעפֿירט געוואָרן דורך דער „טעאַטער גילד"" אין ניו יאָרקער געריק-טעאַטער א""ר פֿון עמאַנועל רייכער"			
venue	באַראָן הירש סעמעטערי		unmatched		1	P-4-facs_103_tr_1753681918:2#2	געקומען צו זיין אייביקער רו אויף דער באַראָן הירש סעמעטערי אין סטעטען איילאַנד			
