slot	surface	auto_link	auto_status	auto_method	n_facts	example_fact_id	example_evidence	decision	decided_link	reviewer_notes	reviewer	reviewed_at
person	דזשאי עדעמס	person:UP-1753	unmatched	mentions	1	M-3-facs_415_tr_1755856164-036	געמאַכט אַן ענגלישן פֿילם צוזאַמען מיט דעם סוביעקט.					
person	פֿאָרטשון גאַלאָ	person:UP-1754	unmatched	mentions	1	M-3-facs_415_tr_1755856164-037	האָט אונטערגעשריבן אַ קאָנטראַקט מיט אים פֿאַר אָפּערע-אויפֿטריטן.					
person	אַזלאָוף פּעשיא	person:UP-1755	unmatched	mentions	1	M-3-facs_415_tr_1755856164-038	מיט אים האָט דער סוביעקט שטודירט אָפּערע-ראָלן.					
person	שוועסטער בערי	person:UP-1756	unmatched	mentions	1	M-3-facs_415_tr_1755856164-039	האָבן רעקאָרדירט א ליד צוזאַמען מיט אים.					
person	בערי גרעי	person:UP-1757	unmatched	mentions	1	M-3-facs_415_tr_1755856164-040	דער נאַראַטאָר פֿון זיינע ענגלישע אַלבאָמען.					
person	אַברהם נאַדעלס	person:UP-1758	unmatched	mentions	1	M-3-facs_415_tr_1755856164-041	זיין כאָר האָט באַגלייט דעם סוביעקט אויף זיינע רעקאָרדס.					
person	מערילין שטערנבערג	person:UP-1759	unmatched	mentions	1	M-3-facs_415_tr_1755856164-044	געזונגען ווי אַ סאָליסטין אויף זיין חנוכה-רעקאָרד.					
person	טעאָדאָראַ	person:UP-1760	unmatched	mentions	1	M-3-facs_415_tr_1755856164-045	די פרוי פֿון דעם סוביעקט, וועלכע האָט אים אָפט אַקאָמפּאַנירט.					
person	אהרן שטערנבערג	person:UP-1761	unmatched	mentions	1	M-3-facs_415_tr_1755856164-047	דער שוואָגער פֿון דעם סוביעקט.					
person	חיים פּאַרילאַ	person:UP-1762	unmatched	mentions	1	M-3-facs_415_tr_1755856164-048	דער רב וואָס האָט אים מספּיד געווען ביי זיין לוויה.					
person	ירדני	person:UP-1763	unmatched	mentions	1	M-3-facs_415_tr_1755856164-051	האָט געשריבן וועגן דעם סוביעקטס פענאָמענאַלער שטימע.					
place	אויפֿן פֿראָנט	place:UPL-0129	unmatched	bio	25	P-5-facs_176_tr_1736589036#place#2	אויפֿן פֿראָנט					
place	גענשער בית עולם	place:UPL-0134	unmatched	bio	5	P-5-facs_189_tr_1736589045#place#3	גענשער בית עולם					
place	טראַנסניסטריע	place:UPL-0166	unmatched	bio	5	P-5-facs_333_tr_1739220886#place#2	טראַנסניסטריע					
place	ווייסרוסלאַנד	place:UPL-0059	unmatched	bio	4	P-2-facs_50_r_2	ווייסרוסלאַנד					
place	געטאָ	place:UPL-0112	unmatched	bio	4	P-5-facs_33_r#place#2	געטאָ					
place	פּוילן	place:UPL-0118	unmatched	bio	4	P-5-facs_97_tr_1733059493	פּוילן					
place	טאַרנאָוו	place:UPL-0029	unmatched	bio	3	P-1-facs_136_tr_1740521127#place#1	טאַרנאָוו / מערבגאַליציע					
place	קליין שטעטל	place:UPL-0094	unmatched	bio	3	P-4-facs_120_tr_1753936413#place#1	קליין שטעטל					
place	לעמבערגער געטאָ	place:UPL-0110	unmatched	bio	3	P-5-facs_24_r_159#place#1	לעמבערגער געטאָ					
place	אונגאָרן	place:UPL-0017	unmatched	bio	2	P-1-facs_22_tr_1740515225	אונגאָרן					
place	משוגעים-הויז	place:UPL-0031	unmatched	bio	2	P-1-facs_204_tr_1741260317#place#2	משוגעים-הויז					
place	אַ קליין שטעטל	place:UPL-0047	unmatched	bio	2	P-1-facs_335_tr_1741260410#place#1	אַ קליין שטעטל / קעלצער גוב. / פּוילן					
place	בית-עולם	place:UPL-0053	unmatched	bio	2	P-1-facs_395_r_10#place#3	בית-עולם					
place	גאַליציע	place:UPL-0061	unmatched	bio	2	P-2-facs_118_r_6	גאַליציע					
place	כאַטיעוויטש	place:UPL-0073	unmatched	bio	2	P-2-facs_316_tr_1744365733#place#1	כאַטיעוויטש / מאָהילעווער גוב. / אוקראַאינע					
place	טרעבלינקאַ	place:UPL-0123	unmatched	bio	2	P-5-facs_152_tr_1735651764#place#2	טרעבלינקאַ					
place	בוכאַראַ	place:UPL-0128	unmatched	bio	2	P-5-facs_175_tr_1736588934	בוכאַראַ / סאָוויעטנפֿאַרבאַנד					
place	טויטן לאַגער	place:UPL-0155	unmatched	bio	2	P-5-facs_273_tr_1739222329#place#2	טויטן לאַגער					
place	מיטלאַזיע	place:UPL-0156	unmatched	bio	2	P-5-facs_273_tr_1739222335#place#2	מיטלאַזיע					
place	עסטאָניע	place:UPL-0157	unmatched	bio	2	P-5-facs_276_tr_1739221991	עסטאָניע					
place	קאָנצענטראַציע-לאַגער	place:UPL-0160	unmatched	bio	2	P-5-facs_295_tr_1739221293#place#1	קאָנצענטראַציע-לאַגער					
place	אויפֿן פֿראָנט קעגן די נאַציס	place:UPL-0175	unmatched	bio	2	P-5-facs_368_tr_1739221075#place#1	אויפֿן פֿראָנט קעגן די נאַציס					
place	פֿראָנט	place:UPL-0176	unmatched	bio	2	P-5-facs_368_tr_1739221068#place#2	פֿראָנט					
place	אוקראינע	place:UPL-0188	unmatched	bio	2	P-5-facs_443_r_3	אוקראינע					
place	ישראל	place:UPL-0218	unmatched	bio	2	P-6-facs_41_tr_1747746148	ישראל					
place	זוואָנטשיק	place:UPL-0018	unmatched	bio	1	P-1-facs_38_tr_1740521016#place#1	זוואָנטשיק / קאָמענעץ-פּאָדאָלסק. גוב. / אוקראָאינע					
place	סאָוואָליווקע	place:UPL-0019	unmatched	bio	1	P-1-facs_48_tr_1740521130#place#1	סאָוואָליווקע / פּאָדאָלער גוב. / אוקראַאינע					
place	פּאַניעוועזש	place:UPL-0020	unmatched	bio	1	P-1-facs_57_tr_1740521089	פּאַניעוועזש / קאָוונ. געננט / ליטע					
place	כאָראָן הירש בית-עולם אין סטעטען איילענד	place:UPL-0021	unmatched	bio	1	P-1-facs_57_tr_1740521103#place#3	כאָראָן הירש בית-עולם אין סטעטען איילענד					
place	אַ שטעטל	place:UPL-0022	unmatched	bio	1	P-1-facs_81_tr_1740521171#place#2	אַ שטעטל / פּענסילווייניע					
place	אַ דאָרף נעבן אָסטראָ	place:UPL-0023	unmatched	bio	1	P-1-facs_94_tr_1740521158#place#1	אַ דאָרף נעבן אָסטראָ / וואָלין					
place	מאַנטעפיאָרע בית-עולם	place:UPL-0024	unmatched	bio	1	P-1-facs_101_r_4#place#2	מאַנטעפיאָרע בית-עולם					
place	וועראַ	place:UPL-0025	unmatched	bio	1	P-1-facs_107_tr_1740521170#place#1	וועראַ / ליפלאַנד					
place	קאַהול	place:UPL-0026	unmatched	bio	1	P-1-facs_121_tr_1740521043	קאַהול / בעסאַראָביע					
place	הינטערן פלויט	place:UPL-0027	unmatched	bio	1	P-1-facs_130_tr_1740521104#place#3	הינטערן פלויט					
place	בראָדער שפּיטאָל	place:UPL-0028	unmatched	bio	1	P-1-facs_132_tr_1740520961#place#2	בראָדער שפּיטאָל					
place	קליין בוקאָווינער טעטל	place:UPL-0030	unmatched	bio	1	P-1-facs_153_tr_1740521002#place#1	קליין בוקאָווינער טעטל					
place	דראָזשנע	place:UPL-0032	unmatched	bio	1	P-1-facs_205_tr_1741260274#place#1	דראָזשנע / פּאָדאָליע					
place	וועלנדיק	place:UPL-0033	unmatched	bio	1	P-1-facs_211_tr_1741260267#place#1	וועלנדיק / זשיטאָמ. גוב. / אוקראַאינע					
place	מאָהילעווער גובערניע	place:UPL-0034	unmatched	bio	1	P-1-facs_253_tr_1741260227	מאָהילעווער גובערניע					
place	אויף אַ ישוב לעבן ווילנע	place:UPL-0035	unmatched	bio	1	P-1-facs_257_tr_1741260302#place#1	אויף אַ ישוב לעבן ווילנע / פּויליש-ליטע					
place	אישאמיר	place:UPL-0036	unmatched	bio	1	P-1-facs_258_tr_1741260279#place#1	אישאמיר / אוקראָאינע					
place	אָלגאָראָבאָס	place:UPL-0037	unmatched	bio	1	P-1-facs_258_tr_1741260281#place#1	אָלגאָראָבאָס / בוענאָס-איירעסער פּראָווינץ / אָרגענטינע					
place	דייטשן האָספּיטאָל	place:UPL-0038	unmatched	bio	1	P-1-facs_270_r_2#place#3	דייטשן האָספּיטאָל / לאָנדאָן					
place	ניו יאָרקער הר-לבנון-בית עולם	place:UPL-0039	unmatched	bio	1	P-1-facs_274_tr_1741260198#place#2	ניו יאָרקער הר-לבנון-בית עולם					
place	דאָרף שטשאָווין	place:UPL-0040	unmatched	bio	1	P-1-facs_277_tr_1741260243#place#1	דאָרף שטשאָווין / וואַרש. גוב. / פּוילן					
place	אַ דאָרף נעבן יאָסי	place:UPL-0041	unmatched	bio	1	P-1-facs_279_TextRegion_1711971250100_342#place#1	אַ דאָרף נעבן יאָסי / רומעניע					
place	דאָרף מוטין	place:UPL-0042	unmatched	bio	1	P-1-facs_285_TextRegion_1711970163488_83#place#1	דאָרף מוטין / קראָלעווצער באַצירק, טשערניגאָווער גוב. / אוקראינע					
place	טשעכאָסלאָוואָקייע	place:UPL-0043	unmatched	bio	1	P-1-facs_302_tr_1741260418	טשעכאָסלאָוואָקייע / טשעכאָסלאָוואָקייע					
place	זשאָרקי	place:UPL-0044	unmatched	bio	1	P-1-facs_305_tr_1741260377#place#2	זשאָרקי / פּיעטריק. גוב. / פּוילן					
place	וואָלד-דאָרף מיידאָן	place:UPL-0045	unmatched	bio	1	P-1-facs_309_tr_1741260475#place#1	וואָלד-דאָרף מיידאָן / פּאָוויאָט קאָלוש / מזרח-גאַליציע					
place	טאָרנאָוו	place:UPL-0029	unmatched	bio	1	P-1-facs_332_tr_1741260405#place#1	טאָרנאָוו / גאַליציע					
place	היים-שטאָט	place:UPL-0046	unmatched	bio	1	P-1-facs_332_tr_1741260395#place#3	היים-שטאָט					
place	ציפּרעס-הילס עביי	place:UPL-0048	unmatched	bio	1	P-1-facs_345_r_10#place#2	ציפּרעס-הילס עביי					
place	זיין פֿאָרם	place:UPL-0049	unmatched	bio	1	P-1-facs_356_tr_1741260401#place#3	זיין פֿאָרם					
place	דאָרט	place:UPL-0050	unmatched	bio	1	P-1-facs_356_tr_1741260401#place#2	דאָרט					
place	דרום-רוסלאַנד	place:UPL-0051	unmatched	bio	1	P-1-facs_362_r_17#place#2	דרום-רוסלאַנד					
place	אינזל סאָן-פֿראַנציסקאָ	place:UPL-0052	unmatched	bio	1	P-1-facs_382_tr_1739715275#place#2	אינזל סאָן-פֿראַנציסקאָ					
place	פּאַניעוויעזש	place:UPL-0054	unmatched	bio	1	P-1-facs_399_tr_1739715070	פּאַניעוויעזש / ליטע					
place	איסטהעם מענערפּאַרק בית-עולם	place:UPL-0055	unmatched	bio	1	P-1-facs_411_tr_1739715050#place#3	איסטהעם מענערפּאַרק בית-עולם					
place	אַסיטניאָשקע	place:UPL-0056	unmatched	bio	1	P-2-facs_10_tr_1743943373#place#1	אַסיטניאָשקע / קיעווער גוב. / אוקראינע					
place	אַסיניאָשקי	place:UPL-0057	unmatched	bio	1	P-2-facs_31_tr_1744131345#place#3	אַסיניאָשקי / קיעווער גוב. / אוקראַאינע					
place	זשעזשאַני	place:UPL-0058	unmatched	bio	1	P-2-facs_41_tr_1744131371#place#1	זשעזשאַני / מזרח-גאַליציע					
place	סקאָמאַראַק	place:UPL-0060	unmatched	bio	1	P-2-facs_105_tr_1744279219#place#1	סקאָמאַראַק / בוטשאַטש / גאַליציע					
place	דונסקאַ-וואָליאַ	place:UPL-0062	unmatched	bio	1	P-2-facs_160_tr_1744279178#place#1	דונסקאַ-וואָליאַ / פּוילן					
place	יאָשליקאָוו	place:UPL-0063	unmatched	bio	1	P-2-facs_214_tr_1744280718#place#1	יאָשליקאָוו / גראַד. גוב. / פּויליש-ליטע					
place	אַ דאַרף נעבן קאָלבערסאָוו	place:UPL-0064	unmatched	bio	1	P-2-facs_232_tr_1744280751#place#1	אַ דאַרף נעבן קאָלבערסאָוו / גאַליציע					
place	פּאָלאַננאָיע	place:UPL-0065	unmatched	bio	1	P-2-facs_242_tr_1744280797	פּאָלאַננאָיע / וואָלין					
place	קאָוואָלאָווקאַ	place:UPL-0066	unmatched	bio	1	P-2-facs_263_tr_1744280809#place#1	קאָוואָלאָווקאַ / כערסאָנער גוב / אוקראַאינע					
place	הר לבנון בית עולם	place:UPL-0067	unmatched	bio	1	P-2-facs_267_tr_1744280748#place#3	הר לבנון בית עולם					
place	דאָרף פֿיליפּאָוויטש	place:UPL-0068	unmatched	bio	1	P-2-facs_268_r_12#place#1	דאָרף פֿיליפּאָוויטש / וואָלין					
place	דאַרף מישנין	place:UPL-0069	unmatched	bio	1	P-2-facs_274_tr_1744280827#place#1	דאַרף מישנין / קאָוונער געגנט / ליטע					
place	דאָרף פּוסטיקי	place:UPL-0070	unmatched	bio	1	P-2-facs_298_tr_1744280758#place#1	דאָרף פּוסטיקי / גראָדנער געגנט / פּויליש-ליטע					
place	פּאָוועליטש	place:UPL-0071	unmatched	bio	1	P-2-facs_308_tr_1744365759#place#1	פּאָוועליטש / קיעווער גוב. / אוקראַאינע					
place	דאַרף באן	place:UPL-0072	unmatched	bio	1	P-2-facs_315_tr_1744365735#place#1	דאַרף באן / אונטער נויטרויער קאָמיטאט / עסטרייך-אונגאָרן					
place	דווקאַר	place:UPL-0074	unmatched	bio	1	P-2-facs_317_tr_1744365780#place#1	דווקאַר / מינסקער גוב. / ווייסרוסלאַנד					
place	באאליטק	place:UPL-0075	unmatched	bio	1	P-2-facs_317_tr_1744365783#place#1	באאליטק / קורלאַנד					
place	יידישן שפּיטאָל	place:UPL-0076	unmatched	bio	1	P-2-facs_319_tr_1744365779#place#2	יידישן שפּיטאָל / קאַאיראָ					
place	סטייט וויסקאַנסען	place:UPL-0077	unmatched	bio	1	P-2-facs_326_tr_1744365744#place#1	סטייט וויסקאַנסען / אַמעריקע					
place	לוזיטאַניאַ	place:UPL-0078	unmatched	bio	1	P-2-facs_327_tr_1744365754#place#2	לוזיטאַניאַ					
place	באנימאָלאָוואָווז	place:UPL-0079	unmatched	bio	1	P-2-facs_329_tr_1744365807#place#1	באנימאָלאָוואָווז / גאַליציע					
