fact_id	person_id	xml_id	source	window_id	hit_ids	play_title_surface	play_id_hint	fact_type	person_surface	person_role	character	org_surface	venue_surface	settlement_surface	country	date_start	date_end	date_precision	evidence_quote	evidence_ok	confidence	model	drafted_at	notes
P-1-facs_391_tr_1739715052:1#1	P-1-facs_391_tr_1739715052	facs_391_tr_1739715052	gemini_window	P-1-facs_391_tr_1739715052:1	HIT-00494	די אמעריקאָנערין	PL-0074	translation_adaptation	[HOST]	translator						1916		year	איבערזעצט ז. (צוזאָמען מיט איר ברודער, דער אַקטיאָר אַברהם לעווין) אויף רוסיש פּיעסען פֿון יידישן רעפּערטואָר ווי: „די אמעריקאָנערין“	yes	high	gemini-3-flash-preview	2026-07-25T17:14:21+00:00	Translated from Yiddish to Russian due to the ban on Yiddish theater.
P-1-facs_391_tr_1739715052:1#2	P-1-facs_391_tr_1739715052	facs_391_tr_1739715052	gemini_window	P-1-facs_391_tr_1739715052:1	HIT-00494	די אמעריקאָנערין	PL-0074	translation_adaptation	אַברהם לעווין	translator						1916		year	איבערזעצט ז. (צוזאָמען מיט איר ברודער, דער אַקטיאָר אַברהם לעווין) אויף רוסיש פּיעסען פֿון יידישן רעפּערטואָר ווי: „די אמעריקאָנערין“	yes	high	gemini-3-flash-preview	2026-07-25T17:14:21+00:00	
P-1-facs_391_tr_1739715052:1#3	P-1-facs_391_tr_1739715052	facs_391_tr_1739715052	gemini_window	P-1-facs_391_tr_1739715052:1	HIT-00494	די אמעריקאָנערין	PL-0074	production	[HOST]	actor						1916		year	"איבערזעצט ז. (צוזאָמען מיט איר ברודער, דער אַקטיאָר אַברהם לעווין) אויף רוסיש פּיעסען פֿון יידישן רעפּערטואָר ווי: „די אמעריקאָנערין“, „חנהטשע אין אַמעריקע“, „די שחיטה“, „די געבראָכענע הערצער“, „חאַסיע די יתומה"" א. א. און שפּילט אויך אין דידאָזיקע אויפֿירונגען."	yes	high	gemini-3-flash-preview	2026-07-25T17:14:21+00:00	Performed in the Russian translation.
P-1-facs_393_tr_1741260467:1#1	P-1-facs_393_tr_1741260467	facs_393_tr_1741260467	gemini_window	P-1-facs_393_tr_1741260467:1	HIT-00497|HIT-00498	דגל מחנה 'הודה	PL-0067	production	[HOST]	actor	קינדער-ראָל	דראָמאָטישן קרייז פון צימער-מאָלער-פאַריין	זאָל קאָלאָסעאום	לעמבערג	Galicia	1900		circa	"אַלס ינד פון 5 יאָר זיך באַטייליקט אין אַ קינדער-ראָל אין שאָרקאָנסקיס פּיעסע „דגל מחנה 'הודה"", וואָס איז געשפּילט געוואָרן אין זאָל קאָלאָסעאום דורכן דראָמאָטישן קרייז פון צימער-מאָלער-פאַריין"	no	high	gemini-3-flash-preview	2026-07-25T17:14:24+00:00	The text attributes it to Shorkonski, but it is a known Lateiner play.
P-1-facs_393_tr_1741260467:1#2	P-1-facs_393_tr_1741260467	facs_393_tr_1741260467	gemini_window	P-1-facs_393_tr_1741260467:1	HIT-00497|HIT-00498	כינקע און פינקע		production	[HOST]	actor			פּראָפעסיאנעלן טעאַטער	לעמבערג	Galicia	1900	1902	circa	"איין מאָל געזונגען די סאָלאָ אין לאַטיינערס „כינקע און פינקע"" אין דאָרטיקן פּראָפעסיאנעלן טעאַטער"	yes	high	gemini-3-flash-preview	2026-07-25T17:14:24+00:00	Lateiner authorship confirmed in text.
P-1-facs_393_tr_1741260467:1#3	P-1-facs_393_tr_1741260467	facs_393_tr_1741260467	gemini_window	P-1-facs_393_tr_1741260467:1	HIT-00497|HIT-00498	די יידישע נשמה	PL-0005	production	[HOST]	actor	רעפּאָרטער	עמיל גימפּעלס טרופּע		לעמבערג	Galicia	1911		year	"1911 — צוריקגעקומען אין לעמבערג און אַריינגעטראָטן אין עמיל גימפּעלס טרופּע, וואו ער טרעט אויף אַלס „רעפּאָרטער“ אין טערס „די יידישע נשמה"""	yes	high	gemini-3-flash-preview	2026-07-25T17:14:24+00:00	The text has a typo 'טערס' likely for 'לאַטיינערס'.
P-1-facs_395_r_10:1#1	P-1-facs_395_r_10	facs_395_r_10	gemini_window	P-1-facs_395_r_10:1	HIT-00500	דבוק		mention_only	[HOST]	actor	לאַה							none	"אַ געוויסע צייט אונטער דער רעזשי פֿון דוד הערמאַן אַלס „לאַה"" אין „דבוק"""	yes	high	gemini-3-flash-preview	2026-07-25T17:14:26+00:00	This is clearly S. Ansky's 'The Dybbuk' directed by David Herman, not the Hurwitz play.
P-1-facs_395_r_10:1#2	P-1-facs_395_r_10	facs_395_r_10	gemini_window	P-1-facs_395_r_10:1	HIT-00500	דבוק		mention_only	דוד הערמאַן	director								none	"אַ געוויסע צייט אונטער דער רעזשי פֿון דוד הערמאַן אַלס „לאַה"" אין „דבוק"""	yes	high	gemini-3-flash-preview	2026-07-25T17:14:26+00:00	This is clearly S. Ansky's 'The Dybbuk' directed by David Herman, not the Hurwitz play.
P-1-facs_395_r_6:1#1	P-1-facs_395_r_6	facs_395_r_6	gemini_window	P-1-facs_395_r_6:1	HIT-00501|HIT-00502|HIT-00503|HIT-00504	דער גנב		mention_only	[HOST]	author								none	"„דער גנב"" איז אַ ליד, וואָס איז גע שריבן געוואָרן פון דעם באַוואוסטן פאָלקס-דיכטער וועלוועל זבאָרזשער (עהרענקראַנץ)."	no	high	gemini-3-flash-preview	2026-07-25T17:14:28+00:00	The text explicitly identifies 'Der Ganev' as a song by the host, which was later adapted into a scene by singers; this is distinct from the Hurwitz play PL-0131.
P-1-facs_395_r_6:1#2	P-1-facs_395_r_6	facs_395_r_6	gemini_window	P-1-facs_395_r_6:1	HIT-00501|HIT-00502|HIT-00503|HIT-00504	דער גנב		production	אַ קאָמפּאָניע זינגער	other		אַ קאָמפּאָניע זינגער						none	אַ קאָמפּאָניע זינגער האָבן גענומען דאָס ליד און צוגעגעבן דערצו אַ סצענקע.	yes	medium	gemini-3-flash-preview	2026-07-25T17:14:28+00:00	A troupe of singers adapted the host's song into a theatrical scene.
P-1-facs_399_tr_1739715061:1#1	P-1-facs_399_tr_1739715061	facs_399_tr_1739715061	gemini_window	P-1-facs_399_tr_1739715061:1	HIT-00505	די אידישע וועלט		mention_only	[HOST]	other		די אידישע וועלט		פילאָדעלפיער	USA			none	ז. איז אַ רעדאַקציע-מיטגליד אין פילאָדעלפיער „די אידישע וועלט“	no	high	gemini-3-flash-preview	2026-07-25T17:14:30+00:00	The text refers to a newspaper (The Jewish World), not the Lateiner play PL-0085.
P-1-facs_39_tr_1740520985:1#1	P-1-facs_39_tr_1740520985	facs_39_tr_1740520985	gemini_window	P-1-facs_39_tr_1740520985:1	HIT-00509	דאָס יידישע האָרץ	PL-0052	production	[HOST]	actor			סעקאָנד עוועניו-טעאַטער		USA	1929-11		month	"אין נאוועמבער אויפֿגעטראָטן איין מאָל אין סעקאָנד עוועניו-טעאַטער אין „דאָס יידישע האָרץ"""	yes	high	gemini-3-flash-preview	2026-07-25T17:14:31+00:00	
P-1-facs_400_r_12:1#1	P-1-facs_400_r_12	facs_400_r_12	gemini_window	P-1-facs_400_r_12:1	HIT-00510	שמשון הגבור	PL-0272	production	[HOST]	actor	דלילה			לעמבערג	Galicia	1893		circa	איר ערשטער אויפטריט איז אַלס „דלילה“ אין דער אָפּערעטע „שמשון הגבור„	yes	high	gemini-3-flash-preview	2026-07-25T17:14:34+00:00	Date inferred from 'at age 13 started singing... sang for 3 years' (1877+13+3=1893).
P-1-facs_400_r_12:1#2	P-1-facs_400_r_12	facs_400_r_12	gemini_window	P-1-facs_400_r_12:1	HIT-00510	שמשון הגבור	PL-0272	production	נימפּעלן	producer				לעמבערג	Galicia	1893		circa	דאָן ווערט זיי אַנגאַזשירט צו נימפּעלן אין יידישן טעאַטער איר ערשטער אויפטריט איז אַלס „דלילה“ אין דער אָפּערעטע „שמשון הגבור„	yes	high	gemini-3-flash-preview	2026-07-25T17:14:34+00:00	Gimpel (נימפּעל) was the famous theater director in Lemberg.
P-1-facs_401_r_1:1#1	P-1-facs_401_r_1	facs_401_r_1	gemini_window	P-1-facs_401_r_1:1	HIT-00512	דער באַראָן הירש		mention_only	[HOST]	other			באַראָן הירש- שול	קאָלאָמעא	Galicia			none	געלערנט אין חדר און אין דער באַראָן הירש- שול	yes	high	gemini-3-flash-preview	2026-07-25T17:14:35+00:00	The mention refers to a school named after Baron Hirsch, not the play by Hurwitz.
P-1-facs_402_tr_1739715076:1#1	P-1-facs_402_tr_1739715076	facs_402_tr_1739715076	gemini_window	P-1-facs_402_tr_1739715076:1	HIT-00513	דאָס קינד אין וואָלד	PL-0057	production	[HOST]	author						1892		year	"אין 1892 זיינע פּיעסען: „שומר ישראל“, „געהיימניס פֿון רוסישן הויף“, „שיבת ציון“, „די דריי טרערן“, „גר צדק"" אָדער „גראָף פּאַטאָצקי"" און „דאָס קינד אין וואָלד“"	yes	high	gemini-3-flash-preview	2026-07-25T17:14:37+00:00	The text attributes this play to the host (Seiffert) in 1892, though the registry lists Lateiner as a claimed author.
P-1-facs_405_TextRegion_1710157124987_295:1#1	P-1-facs_405_TextRegion_1710157124987_295	facs_405_TextRegion_1710157124987_295	gemini_window	P-1-facs_405_TextRegion_1710157124987_295:1	HIT-00514	דער אַנטיסעמיט		translation_adaptation	[HOST]	translator			לאָדזשער גרויסן טעאַטער	לאָדזש	Poland	1909	1913	year	"ז. געשפּילט 4 יאָר אין לאָדזשער גרויסן טעאַטער ביי זאַנדבערג און דאָרט אויפגעפירט זיין איבערזעצונג פון אַנרי בערנשטייןס ,,ישראל“ א""נ „דער אַנטיסעמיט“"	yes	high	gemini-3-flash-preview	2026-07-25T17:14:39+00:00	The context explicitly identifies this as a translation of Henri Bernstein's 'Israel', not the Hurwitz play PL-0122.
P-1-facs_405_TextRegion_1710157124987_295:1#2	P-1-facs_405_TextRegion_1710157124987_295	facs_405_TextRegion_1710157124987_295	gemini_window	P-1-facs_405_TextRegion_1710157124987_295:1	HIT-00514	דער אַנטיסעמיט		production	[HOST]	director			לאָדזשער גרויסן טעאַטער	לאָדזש	Poland	1909	1913	year	"דאָרט אויפגעפירט זיין איבערזעצונג פון אַנרי בערנשטייןס ,,ישראל“ א""נ „דער אַנטיסעמיט“"	yes	high	gemini-3-flash-preview	2026-07-25T17:14:39+00:00	The context identifies this as a translation of Henri Bernstein's 'Israel', not the Hurwitz play PL-0122.
P-1-facs_405_r_4:1#1	P-1-facs_405_r_4	facs_405_r_4	gemini_window	P-1-facs_405_r_4:1	HIT-00516	אַברהם		mention_only	[HOST]	actor	אַברהם	גאָלדפֿאַדעןם טרופּע		יאָסי	Romania			none	"פֿון דאָרט גייט ז. איבער אין גאָלדפֿאַדעןם טרופּע אין יאָסי און טרעט אויף אַלס „אַברהם"" אין גאָלדפאַדעןם ""עקדת יצחק“"	yes	high	gemini-3-flash-preview	2026-07-25T17:14:41+00:00	The surface title 'אַברהם' refers to the character Abraham in Goldfaden's 'Akeydes Yitskhok', not Lateiner's play PL-0011.
P-1-facs_408_TextRegion_1710064929131_307:1#1	P-1-facs_408_TextRegion_1710064929131_307	facs_408_TextRegion_1710064929131_307	gemini_window	P-1-facs_408_TextRegion_1710064929131_307:1	HIT-00520|HIT-00522	מאַן און ווייב		authorship	[HOST]	author								none	און די מעלאָדראַמען [אויף פרעמדע סוזשעטן]: „מיט פאַרמאַכטע אויגן“ (אויפגעפ. דורך זיין טרופּע אין זגערזש), „מאַן און ווייב“	yes	high	gemini-3-flash-preview	2026-07-25T17:14:45+00:00	The text attributes this 'Man and Wife' to the host (Zylbercweig) as a melodrama on a foreign subject, distinguishing it from Hurwitz's play PL-0212.
P-1-facs_408_TextRegion_1710064929131_307:1#2	P-1-facs_408_TextRegion_1710064929131_307	facs_408_TextRegion_1710064929131_307	gemini_window	P-1-facs_408_TextRegion_1710064929131_307:1	HIT-00520|HIT-00522	דער קאָמעדיאַנט		translation_adaptation	[HOST]	translator				וואַרשע	Poland	1920		year	"און פון די איבערזעצטע איינאַקטערס: ,,עפּיזאָד“ פון אַרטור שניצלער, „אַמעסטיע“ פון הערמאַן הייערמאַנס, „דאָס איבערגעריסענע ליד“ פון ע. אָרזשעשקאָוואַ, „דער טייסטער“ פון אָקטאַוו מירבאָ, „פּיעטרא קאַרוזאָ“ פון ראָבערטא בּראַקאָ, „דער קאָמעדיאַנט“ פון געאָרג פרעשל (אַלע דערשינען אין פ""ג יידיש“, וואַרשע, 1920)"	yes	high	gemini-3-flash-preview	2026-07-25T17:14:45+00:00	The text explicitly identifies this as a translation of Georg Hirschfeld (פרעשל/Hirschfeld), not the Hurwitz play PL-0159.
P-1-facs_408_TextRegion_1710064929131_307:1#3	P-1-facs_408_TextRegion_1710064929131_307	facs_408_TextRegion_1710064929131_307	gemini_window	P-1-facs_408_TextRegion_1710064929131_307:1	HIT-00520|HIT-00522	דער קאָמעדיאַנט		publication	[HOST]	translator		יידיש		וואַרשע	Poland	1920		year	"„דער קאָמעדיאַנט“ פון געאָרג פרעשל (אַלע דערשינען אין פ""ג יידיש“, וואַרשע, 1920)"	yes	high	gemini-3-flash-preview	2026-07-25T17:14:45+00:00	
P-1-facs_410_tr_1739715084:1#1	P-1-facs_410_tr_1739715084	facs_410_tr_1739715084	gemini_window	P-1-facs_410_tr_1739715084:1	HIT-00523	די ערשטע ליבע		mention_only	[HOST]	actor					USA			none	"איר ערשטער אויפטריט אין לעגיטימען יידישן טעאַטער איז אין שאָרס פּיעסע „די ערשטע ליבע"""	yes	high	gemini-3-flash-preview	2026-07-25T17:14:46+00:00	The text explicitly attributes this play to 'Shor' (שאָר), not Hurwitz. PL-0239 is a homonym.
P-1-facs_410_tr_1739715086:1#1	P-1-facs_410_tr_1739715086	facs_410_tr_1739715086	gemini_window	P-1-facs_410_tr_1739715086:1	HIT-00525	דודס פידעלע	PL-0070	production	[HOST]	actor	יאַנקעלע		זשאָרדען ד'היווער			1910		year	"דעביוטירנדיק אַלס „יאַנקעלע' אין „דודס פידעלע"" אין זשאָרדען ד'היווער"	yes	high	gemini-3-flash-preview	2026-07-25T17:14:48+00:00	The date 1910 is inferred from the preceding sentence in the context.
P-1-facs_411_r:1#1	P-1-facs_411_r	facs_411_r	gemini_window	P-1-facs_411_r:1	HIT-00526	ישיבה בחור		mention_only	זאָלאָטאָרעווסקי	author				שיקאָגאַ	USA			none	"איר ערשטער אויפטריט אויף דער יידישער בינע איז אין שיקאָגאַ אַלס „די רביצין“ אין זאָלאָטאָרעווסקיס ""ישיבה בחור“"	yes	high	gemini-3-flash-preview	2026-07-25T17:14:50+00:00	The text explicitly attributes this 'Yishive Bokher' to Zolotarevski, not Hurwitz (PL-0144).
P-1-facs_411_r:1#2	P-1-facs_411_r	facs_411_r	gemini_window	P-1-facs_411_r:1	HIT-00526	ישיבה בחור		production	[HOST]	actor	די רביצין			שיקאָגאַ	USA			none	"איר ערשטער אויפטריט אויף דער יידישער בינע איז אין שיקאָגאַ אַלס „די רביצין“ אין זאָלאָטאָרעווסקיס ""ישיבה בחור“"	yes	high	gemini-3-flash-preview	2026-07-25T17:14:50+00:00	Host's debut performance.
P-1-facs_411_r:1#3	P-1-facs_411_r	facs_411_r	gemini_window	P-1-facs_411_r:1	HIT-00526	ישיבה בחור		production	עליאָס ראָטשטיין	actor				שיקאָגאַ	USA			none	"זאָלאָטאָרעווסקיס ""ישיבה בחור“, (געשפּילט דורך עליאָס ראָטשטיין)"	yes	high	gemini-3-flash-preview	2026-07-25T17:14:50+00:00	
P-1-facs_412_TextRegion_1710153704955_46:1#1	P-1-facs_412_TextRegion_1710153704955_46	facs_412_TextRegion_1710153704955_46	gemini_window	P-1-facs_412_TextRegion_1710153704955_46:1	HIT-00527	פאַרבלאָנדזשעטע נשמה	PL-0102	authorship	לאַטיינער	author					USA	1904		circa	לאַטיינערס „פאַרבלאָנדזשעטע נשמה“	yes	high	gemini-3-flash-preview	2026-07-25T17:14:52+00:00	
P-1-facs_412_TextRegion_1710153704955_46:1#2	P-1-facs_412_TextRegion_1710153704955_46	facs_412_TextRegion_1710153704955_46	gemini_window	P-1-facs_412_TextRegion_1710153704955_46:1	HIT-00527	פאַרבלאָנדזשעטע נשמה	PL-0102	production	[HOST]	actor	שבתי גולם				USA	1904		circa	אין עלטער פון 17 יאָר געשפּילט אַלס „ליבהאָבער“ די ראָל שבתי גולם“ אין לאַטיינערס „פאַרבלאָנדזשעטע נשמה“	yes	high	gemini-3-flash-preview	2026-07-25T17:14:52+00:00	Date calculated from birth year 1887 + 17 years.
P-1-facs_413_tr_1739715083:1#1	P-1-facs_413_tr_1739715083	facs_413_tr_1739715083	gemini_window	P-1-facs_413_tr_1739715083:1	HIT-00531	מאַן און ווייב		authorship	[HOST]	author						1918-02-16		day	"אויפֿגעפֿירט געוואָרן ז.'ס פֿיר-אַקטיקע קאָמעדיע „מאַן און ווייב"""	yes	high	gemini-3-flash-preview	2026-07-25T17:14:55+00:00	The text explicitly attributes this 4-act comedy to the host (Zeldin), not Hurwitz. This is a homonym of PL-0212.
P-1-facs_413_tr_1739715083:1#2	P-1-facs_413_tr_1739715083	facs_413_tr_1739715083	gemini_window	P-1-facs_413_tr_1739715083:1	HIT-00531	מאַן און ווייב		production	יעקב פישמאַן	director		פרייע יידישע פֿאָלקס-בינע		ניו יאָרקער	USA	1918-02-16		day	"דעם 16 פעברואר 1918 איז דורך דער ניו יאָרקער „פרייע יידישע פֿאָלקס-בינע"" (לייטונג — יעקב פישמאַן) אויפֿגעפֿירט געוואָרן ז.'ס פֿיר-אַקטיקע קאָמעדיע „מאַן און ווייב"""	yes	high	gemini-3-flash-preview	2026-07-25T17:14:55+00:00	Production of Zeldin's play, not Hurwitz's.
