File	"""action"""	context	Column 1	place	toKima	place clustered	dodgy reconciliation for place	initial reconciliation for place	province	province clustered	province Qid	country	country cluster	Country Qid
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_271_r_1	נעמיראָוו	נעמיראָוו	Nemyriv	Q997335		פּאָדאָליער געגנט	פּאָדאָליער געגנט		אוקראַינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_290_tr_1747928961	קאַידענאָוו	קאַידענאָוו	Dzyarzhynsk	Q183048					ווייס-רוסלאַנד	Belarus	Q184
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_291_tr_1747928923	אָדעס	אָדעס	Odesa	Q1874	Q1874				אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_300_tr_1747928891	פּאָראָזאָווע	פּאָראָזאָווע	Porozovo	Q869838		וואָלקאָוויסקער קרייז, גראָדנער גובערניע	וואָלקאָוויסקער קרייז, גראָדנער גובערניע		רוסיש-פּוילן	רוסיש-פּוילן	
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_327_tr_1747930566	פּאָראָזאָווע	פּאָראָזאָווע	Porozovo	Q869838		גראָדנער גובערניע	גראָדנער גובערניע		ליטע	Lithuania	Q37
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_391_tr_1747930571	טווערער גובערניע	טווערער גובערניע	טווערער גובערניע								
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_392_r	באלטא	באלטא	Balta	Q805554					אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_403_tr_1747930160	קעשענעוו	קעשענעוו	Chișinău	Q21197	Q21197	בעסאַראַביע	בעסאַראַביע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_404_tr_1747930204	רוטיניאַ	רוטיניאַ	רוטיניאַ			גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_405_tr_1747930577	בוקאַרעשט	בוקאַרעשט	Bucharest	Q19660	Q19660				רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_406_tr_1747930314	לאָדזש	לאָדזש	Łódź	Q580	Q580				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_406_tr_1747930311	ברוסילאָוו	ברוסילאָוו	Brusyliv	Q869831		קיעווער גובערניע	קיעווער גובערניע		אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_408_tr_1747930566	קאָידענאָוו	קאָידענאָוו	Dzyarzhynsk	Q183048		מינסקער גוב.	מינסקער גוב.		ווייסרוסלאַנד	Belarus	Q184
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_413_tr_1747930424	ליפקאַן	ליפקאַן	Lipcani	Q2057040		בעסאַראַביע	בעסאַראַביע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_417_tr_1747930464	יאָס	יאָס	Iași	Q46852	Q46852				רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_418_tr_1747930192	יאָסי	יאָסי	Iași	Q46852	Q46852				רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_419_tr_1747930126	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_423_tr_1747930553	אַ קליין שטעטל נעבן גראָדנע	אַ קליין שטעטל נעבן גראָדנע	אַ קליין שטעטל נעבן גראָדנע			פּויליש-ליטע	פּויליש-ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_425_r_5	מילוואָקי	מילוואָקי	Milwaukee	Q37836	Q37836						
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_430_tr_1747930458	לעמבערג	לעמבערג	Lviv	Q36036	Q36036	גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_430_tr_1747930469	בעלץ	בעלץ	Bălți	Q37801	Q37801	בעסאַראַביע	בעסאַראַביע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_432_tr_1747930458	אָדעס	אָדעס	Odesa	Q1874	Q1874				אוקראַינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_435_r	קליוולאַנד	קליוולאַנד	Cleveland	Q37320	Q37320	אַהייאָ	אַהייאָ		אַמעריקע	United States	Q30
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_453_tr_1747930493	דאָמבראָוונע	דאָמבראָוונע	Gmina Dąbrówno	Q554580		בעסאַראַביע	בעסאַראַביע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_454_tr_1747930319	פינסק	פינסק	Pinsk	Q157720	Q204150	ווייס-רוסלאַנד	ווייסרוסלאַנד				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_459_tr_1747930174	ביאַליסטאָק	ביאַליסטאָק	Białystok	Q761	Q761	פּויליש-ליטע	פּויליש-ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_463_tr_1747930281	פּוילן	פּוילן	Płock	Q104725						פּוילן	
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_463_tr_1747930274	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_464_tr_1747930212	בוקאַרעסט	בוקאַרעסט	Bucharest	Q19660	Q19660				רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_465_tr_1747930358	ניו יאָרק	ניו יאָרק	New York City	Q60	Q60				אַמעריקע	United States	Q30
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_467_tr_1747930273	לעמבערג	לעמבערג	Lviv	Q36036	Q36036	גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_467_tr_1747930274	אָדעס	אָדעס	Odesa	Q1874	Q1874				אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_468_tr_1747930432	בראַד	בראַד	Brody	Q465104	Q465104	גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_475_r	ניו-יאָרק	ניו-יאָרק	New York City	Q60	Q60				אַמעריקע	United States	Q30
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_537_tr_1747930464	ראַדאָם	ראַדאָם	Radom	Q104740	Q104740				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_538_r_3	קרעמעניץ	קרעמעניץ	Kremenets	Q849116	Q849116	וואָלינער גוב.	וואָלינער גוב.		רוסלאַנד	Russia	Q159
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_564_r_27	גראָדנע	גראָדנע	Hrodna	Q181376	Q181376	פּויליש-ליטע	פּויליש-ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_565_tr_1752129114	קעשענעוו	קעשענעוו	Chișinău	Q21197	Q21197	בעסאַראַביע	בעסאַראַביע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_565_tr_1752129112	טשערנאָוויץ	טשערנאָוויץ	Chernivtsi	Q157725	Q157725	בוקאָווינע	בוקאָווינע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_566_r_2	פֿילאָדעלפיע	פֿילאָדעלפיע	Philadelphia	Q1345	Q1345						
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_566_tr_1752130132	טשערנאָוויץ	טשערנאָוויץ	Chernivtsi	Q157725	Q157725	בוקאָווינע	בוקאָווינע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_602_tr_1747930296	פּאָזען	פּאָזען	Poznań	Q268		מזרח-פּרייסן	מזרח-פּרייסן				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_603_r	ניו-יאָרק	ניו-יאָרק	New York City	Q60	Q60				פֿאַרייניקטע שטאָטן פֿון אַמעריקע	United States	Q30
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_604_tr_1747930212	לעמבערג	לעמבערג	Lviv	Q36036	Q36036	גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_605_tr_1747930533	לעמבערג	לעמבערג	Lviv	Q36036	Q36036	גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_605_tr_1747930539	גריידיק	גריידיק	Gródek	Q724115		גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_606_tr_1747930132	נאָוואָוויטעבסק	נאָוואָוויטעבסק	Novovitebske	Q4323336		כערסאָן	כערסאָן		אוקראַינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_607_tr_1747930558	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_608_tr_1747930290	דזשיקעוו	דזשיקעוו	Dzhykiv	Q1022711					גאַליציע	Galicia	Q180086
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_609_tr_1747930163	ניו-יאָרק	ניו-יאָרק	New York City	Q60	Q60				אַמעריקע	United States	Q30
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_611_tr_1747930592	ניו-יאָרק	ניו-יאָרק	New York City	Q60	Q60				אַמעריקע	United States	Q30
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_611_r_33	מאַלין	מאַלין	Malyn	Q148997		קיעווער גוב.	קיעווער גוב.		אוקראַינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_612_r	כמעלניק	כמעלניק	Chmielnik	Q991973	Q991973	קעלצער גוב.	קעלצער גוב.		פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_639_tr_1747930195	טשיגרין	טשיגרין	Chyhyryn	Q161980		קיעווער גוב.	קיעווער גוב.		אוקראַינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_641_tr_1747930520	יאָס	יאָס	Iași	Q46852	Q46852				רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_642_tr_1747930358	טשערנאָוויץ	טשערנאָוויץ	Chernivtsi	Q157725	Q157725	בוקאָווינע	בוקאָווינע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_642_tr_1747930347	ניו-יאָָרק	ניו-יאָָרק	New York City	Q60	Q60				אַמעריקע	United States	Q30
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_643_tr_1747930524	ליפקאַן	ליפקאַן	Lipcani	Q2057040		בעסאַראָביע	בעסאַראַביע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_644_r	אָדעס	אָדעס	Odesa	Q1874	Q1874				אוקראַינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_644_tr_1747930335	דערפל זאַאיטשע	דערפל זאַאיטשע	דערפל זאַאיטשע			קיעווער גוב.	קיעווער גוב.		אוקראַינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_648_tr_1747930309	באַלטע	באַלטע	Balta	Q805554		דרום-רוסלאַנד	דרום-רוסלאַנד		אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_648_tr_1747930316	ברעסט ליטאָווסק	ברעסט ליטאָווסק	Brest	Q140147		רוסישליטע	רוסיש-ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_649_tr_1747930511	אָדעס	אָדעס	Odesa	Q1874	Q1874				אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_650_tr_1747931535	ליווזנע	ליווזנע	ליווזנע								
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_651_r	זשירארדאָוו	זשירארדאָוו	Żyrardów	Q204011					פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_652_tr_1747931529	סאָקאָלאָוו פּאָדלאָסקי	סאָקאָלאָוו פּאָדלאָסקי	Sokołów Podlaski	Q1613105					פּוילישן	פּוילישן	
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_652_r	סטאַראָ ביכל	סטאַראָ ביכל	סטאַראָ ביכל			מאָהילעווער גובערניע	מאָהילעווער גובערניע		ווייס-רוסלאַנד	Belarus	Q184
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_653_r	דזשיקעוו	דזשיקעוו	Dzhykiv	Q1022711		מערב-גאַליציע	מערב-גאַליציע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_654_r	איטשנע	איטשנע	Ichnia	Q149201		טשערניגאָווער גובערניע	טשערניגאָווער גובערניע		אוקראַינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_654_r_1	ווילנע	ווילנע	Vilnius	Q216	Q216	ירושלים ד'ליטע	ירושלים ד'ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_655_tr_1747931510	אַסטראָווצע	אַסטראָווצע	Astravyets	Q986959					פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_656_r	קליוולאַנד	קליוולאַנד	Cleveland	Q37320	Q37320						
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_657_tr_1747931522	לויוויטש	לויוויטש	Loviche	Q1049177					פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_658_tr_1747931529	זשיטאָמיר	זשיטאָמיר	Zhytomyr	Q156713	Q156713	וואָלין	וואָלין				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_659_tr_1747931536	דעטראיט	דעטראיט	Detroit	Q12439		מישיגען	מישיגען				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_660_tr_1747931528	פֿאָבאָלאָוו	פֿאָבאָלאָוו	פֿאָבאָלאָוו			מינסקער גובערניע	מינסקער גובערניע		ווייסרוסלאַנד	Belarus	Q184
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_660_tr_1747931529	וויזון	וויזון	mink	Q17700					ליטוויש	ליטוויש	
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_660_r	טשעכאַנאָוו	טשעכאַנאָוו	Ciechanów	Q182563					פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_661_r	ווישקאָוו	ווישקאָוו	Wyszków County	Q427726		וואַרשעווער גובערניע	וואַרשעווער גובערניע		פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_662_tr_1747931526	קיעוו	קיעוו	Kyiv	Q1899	Q1899				אוקראונע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_662_tr_1747931525	ביאלאַ פּאָדלאַסקאַ	ביאלאַ פּאָדלאַסקאַ	Biała Podlaska	Q209932					פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_663_r_1	זאָמאָשטש	זאָמאָשטש	Zamość	Q145972	Q145972						
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_663_r_2	וולאדימירעץ	וולאדימירעץ	Volodymyrets Raion	Q388079		וואָלין	וואָלין				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_664_r_1	טשענסטאָכאָוו	טשענסטאָכאָוו	Częstochowa	Q103217	Q103217				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_665_r	זשיטאָמיר	זשיטאָמיר	Zhytomyr	Q156713	Q156713				אוקראונע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_665_r_1	סקידעל	סקידעל	Skidzieĺ	Q958847		ביי גראָדנע	ביי גראָדנע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	6-facs_666_r	מיעלניץ	מיעלניץ	Mielnica	Q11780346		גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_8_r_3	ראָסטאָוו ביים דאָן	ראָסטאָוו ביים דאָן	Rostov-on-Don	Q908					רוסלאַנד	Russia	Q159
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_10_r_5	בוקאַרעסט	בוקאַרעסט	Bucharest	Q19660	Q19660				רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_10_tr_1756280321	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_10_r_7	טשערקאָס	טשערקאָס	Cherkasy	Q156733		קיעווער גוב.	קיעווער גוב.		אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_11_tr_1756280381	פּערט	פּערט	Leederville	Q3829397		מערב-אויסטראָליע	מערב-אויסטראָליע		אויסטראָליע	Australia	Q408
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_11_r_2	כאָדערקאָוו	כאָדערקאָוו	Khodorkiv	Q4498775		קיעווער גובערניע	קיעווער גובערניע		אוקראָינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_13_r_4	טשיטשערסק	טשיטשערסק	Chachersk	Q867722		מאָהילעווער גוב.	מאָהילעווער גוב.		פּאָדאָל.	Podolia	Q191607
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_14_tr_1756389602	בראדי	בראדי	Brody	Q465104		גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_14_r_5	מאַכנאָווקע	מאַכנאָווקע	Makhnivka	Q2511152		נעבן בערדיטשעוו	נעבן בערדיטשעוו		אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_15_r_3	בערדיטשעוו	בערדיטשעוו	Berdychiv	Q83197	Q158799				אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_16_r_2	ניקאָלאַיעוו	ניקאָלאַיעוו	Mykolaiv	Q156737					אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_17_tr_1756390458	דאַנציג	דאַנציג	Gdańsk	Q1792							
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_18_tr_1756799204	יעליסאַוועטגראַד	יעליסאַוועטגראַד	Kropyvnytskyi	Q158292	Q158292				אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_19_r_7	פּאַסטאָוו	פּאַסטאָוו	Pastavy	Q539012		קיעווער גוב.	קיעווער גוב.		אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_21_tr_1756831761	ווילנע	ווילנע	Vilnius	Q216	Q216	פּויליש-ליטע	פּויליש-ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_24_r_5	ליסינקע	ליסינקע	Lysianka	Q1879003		קיעווער גוב.	קיעווער גוב.				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_24_tr_1756894820	קראָקע	קראָקע	Kraków	Q31487	Q31487	גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_25_r_3	אָדעס	אָדעס	Odesa	Q1874	Q1874				אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_25_tr_1756895087	ביעלאָצערקאָוו	ביעלאָצערקאָוו	Bila Tserkva	Q1097636							
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_28_r_1	בערדיטשעוו	בערדיטשעוו	Berdychiv	Q83197	Q158799				אוקראינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_28_r_6	לעמבערג	לעמבערג	Lviv	Q36036	Q36036	גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_29_tr_1756359803	ביאָליסטאָק	ביאָליסטאָק	Białystok	Q761	Q761				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_30_r_7	בוקאַרעסט	בוקאַרעסט	Bucharest	Q19660	Q19660				רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_31_tr_1756359774	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_32_tr_1756359774	קראָקע	קראָקע	Kraków	Q31487	Q31487	גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_34_r	בעריסלאָוו	בעריסלאָוו	Beryslav	Q928716		כערסאָנער גובערניע	כערסאָנער גובערניע		אוקראַינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_34_r_4	טשענסטאָכאָוו	טשענסטאָכאָוו	Częstochowa	Q103217	Q103217				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	7-facs_34_tr_1756359795	קעשענעוו	קעשענעוו	Chișinău	Q21197	Q21197	בעסאַראַביע	בעסאַראַביע				
