edge_id	source_id	target_id	edge_type	role_detail	character	date_start	date_end	date_precision	event_id	production_key	provenance_person_id	provenance_fact_ids	evidence_sentence	extraction_model	confidence	match_status	review_status	source_layer
E-23092	person:770	org:130	managed	מיט-שותפים		1892	1894	year			P-2-facs_28_tr_1744131420	ORG-C00515_Q01|Leadership_Ownership/owner_manager	די סעזאָנען 1892-94 שפּילט ט. מיט איר מאַן (אַלס מיט-שותפים) אין טאליאַ-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23093	person:770	org:134	performed_with	יצחק		1894	1899	year			P-2-facs_28_tr_1744131420	ORG-C00089|Employment_Performance/performer	"דערנאָך גייען זיי איבער אין ווינדזאָר-טעאַטער, וואו ט. האָט אַ גרויסן דערפֿאָלג אַלס ""יצחק"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23094	person:770	org:120	performed_with	ביינושל		1899	1901	year			P-2-facs_28_tr_1744131420	ORG-C00633_Q01|Employment_Performance/performer	פֿון 1899 ביז 1901 האָט ט. געשפּילט אין פּיפלס-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23095	person:770	org_cluster:ORG-C03839	performed_with	גאַסט		1901		year			P-2-facs_28_tr_1744131420	ORG-C03839|Employment_Performance/performer	1901 האָט ט. מיט איר מאַן באַזוכט אייראָפּע און אויפֿגעטראָטן בלויז איין מאָל אין בערלינער יידישן טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23096	person:770	org_cluster:ORG-C01111	performed_with	חאָנטשע		1912	1913	year			P-2-facs_28_tr_1744131420	ORG-C01111|Employment_Performance/performer	צוריקגעקומען טרעט אַריין ט. (1912-13)... אין ברוקלינער נאָוועלטי-טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23097	person:770	org:364	performed_with	אַקטריסע		1914-01-11		day			P-2-facs_28_tr_1744131420	ORG-C00595|Employment_Performance/performer	דעם 11 יאַנואַר 1914 אין איר רעפּערטואָר אין ניי-געעפנטן פּראָספּעקט-טעאַטער אין ניו-יאָרק (בראָנקס)	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23098	person:770	org_cluster:ORG-C03840	managed	אָנפֿירערין		1915	1918	year			P-2-facs_28_tr_1744131420	ORG-C03840|Leadership_Ownership/owner_manager	אויך צום סעזאָן 1916-7 בלייבט ט. די אָנפֿירערין פֿון זעלבן טעאַטער, וואָס הייסט איצט בעסי טאָמאַשעווסקיס פּיפּלס-טעאטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23099	person:770	org:118	performed_with	גאַסט		1919-04-15		day			P-2-facs_28_tr_1744131420	ORG-C00340_Q01|Employment_Performance/performer	דעם 15 אַפּריל 1919 גאַסטראָלירט זיי ביי באָריס טאָמאַשעווסקי אין נעשאַנאַל-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23100	person:770	org_cluster:ORG-C03841	performed_with	בערעלע טרעמפּ		1922-02-17		day			P-2-facs_28_tr_1744131420	ORG-C03841|Employment_Performance/performer	דעם 17 פעברואר 1922 גאַסטראָלירט זי אין קעסלערס טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23101	person:770	org_cluster:ORG-C00266_Q02	performed_with	אַקטריסע		1924		year			P-2-facs_28_tr_1744131420	ORG-C00266_Q02|Employment_Performance/performer	דערנאָך אין מעקינלי סקווער-טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23102	person:770	org:128	performed_with	אַקטריסע		1926	1927	year			P-2-facs_28_tr_1744131420	ORG-C00634|Employment_Performance/performer	צום סעזאָן 1926-7 איז ט. אָנגאַזשירט אין קעסלערס סעקאַנדגעוועניו-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23103	person:770	org_cluster:ORG-C03842	work_published_by	מחבר		1916		year			P-2-facs_28_tr_1744131420	ORG-C03842|Production_Distribution/published_by	אַרויסגעגעבן פֿון דיאַ וואַרהייט פאַבלישינג קאָמפּאָני (ניו יאָרק, 1916)	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23104	person:3072	org_cluster:ORG-C00918	studied_at								P-2-facs_31_tr_1744131359	ORG-C00918|Education_Formation/student	געלערנט קונסט-מאָלעריי אין קאַלאָמביאַ אוניווערזיטעט	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23105	person:3072	org_cluster:ORG-C00740	graduated_from								P-2-facs_31_tr_1744131359	ORG-C00740|Education_Formation/graduate	געענדיקט פּאָבליק-סקול	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23106	person:3072	org_cluster:ORG-C00741_Q01	studied_at								P-2-facs_31_tr_1744131359	ORG-C00741_Q01|Education_Formation/student	5 קלאָסן האָי-סקול	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23107	person:3072	org:1373	performed_with								P-2-facs_31_tr_1744131359	ORG-C03767_Q02|Employment_Performance/performer	שפּילט דערנאָך און מענעדזשט זיין פֿאָטער אין טאַראַנטאַ ווי אויך בעתן טורנעע איבער אַמעריקע מיט דער פּיעסע שטייגער-פּראָצעס און אין מעטראָפּאָליטאָן-אָפּערע אין פֿילאָדעלפיע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23108	person:3072	org_cluster:ORG-C01956	performed_with			1929	1931	year			P-2-facs_31_tr_1744131359	ORG-C01956|Employment_Performance/performer	1929-30 — געשפּילט אין געבילס פּאָבליק-טעאַטער אין ניויאָרק און 1930-31 אין זעלבן פּאָבליק-טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23109	person:3072	org:176	managed	מענעדזשער		1931	1932	year			P-2-facs_31_tr_1744131359	ORG-C00338_Q01|Leadership_Ownership/owner_manager	1931-32 מענעדזשער אין זיין פֿאָטערס ליריק-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23110	person:3072	org:553	managed	מענעדזשער		1932		year			P-2-facs_31_tr_1744131359	ORG-C01498|Leadership_Ownership/owner_manager	1932 אין זיין פֿאַטערס געיטי-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23111	person:3072	org_cluster:ORG-C03843	work_produced_by			1931-02-10		day			P-2-facs_31_tr_1744131359	ORG-C03843|Production_Distribution/produced_by	"דעם 10 פעברואר 1931 איז אין ניו יאָרקער סעלווין טעאַטער אויפֿגעפֿירט געוואָרן זיין ענגלישע ווערסיע פֿון זיין פאַ טערס אָפּערעטע „די חזנטע אין „די סינגינג ראָביי"""	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23112	person:3073	org_cluster:ORG-C00207	studied_at	תּלמיד							P-2-facs_31_tr_1744131345	ORG-C00207|Education_Formation/student	געלערנט אין חדר	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23113	person:3073	org_cluster:ORG-C00740	graduated_from								P-2-facs_31_tr_1744131345	ORG-C00740|Education_Formation/graduate	דאָ געענדיקט פּאָבליק-סקול	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23114	person:3073	org_cluster:ORG-C03844	managed	מענעדזשער		1890		year			P-2-facs_31_tr_1744131345	ORG-C03844|Leadership_Ownership/owner_manager	זייט 1890 — מענעדזשער פֿון יידישע טרופּעס אין סענטשודייטאָטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23115	person:3073	org_cluster:ORG-C03845	managed	מענעדזשער							P-2-facs_31_tr_1744131345	ORG-C03845|Leadership_Ownership/owner_manager	מענעדזשער פֿון יידישע טרופּעס אין... ניו-קאָלאָמבי	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23116	person:3073	org:190	managed	מענעדזשער							P-2-facs_31_tr_1744131345	ORG-C00378|Leadership_Ownership/owner_manager	מענעדזשער פֿון יידישע טרופּעס אין... אָרטש סטריט טעאַטער אין פֿילאַדעלפיע	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23117	person:3073	org_cluster:ORG-C03846	managed	מענעדזשער							P-2-facs_31_tr_1744131345	ORG-C03846|Leadership_Ownership/owner_manager	מענעדזשער פֿון יידישע טרופּעס אין... סטענדערט... אין באָלטימאַר	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23118	person:3073	org_cluster:ORG-C03847	managed	מענעדזשער							P-2-facs_31_tr_1744131345	ORG-C03847|Leadership_Ownership/owner_manager	מענעדזשער פֿון יידישע טרופּעס אין... פרענקלין... אין באָלטימאַר	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23119	person:3073	org_cluster:ORG-C03848_Q02	managed	מענעדזשער							P-2-facs_31_tr_1744131345	ORG-C03848_Q02|Leadership_Ownership/owner_manager	מענעדזשער פֿון יידישע טרופּעס אין... פּאַלי-טעאַטער אין באָלטימאַר	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23120	person:3073	org_cluster:ORG-C01438_Q01	founded								P-2-facs_31_tr_1744131345	ORG-C01438_Q01|Leadership_Ownership/founder	אויפֿגעבויט דאָס מעטראָפּאָליטען-טעאַטער אין נואָרק	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23121	person:3073	org_cluster:ORG-C03849	staff_of	אויפֿגעפֿירט							P-2-facs_31_tr_1744131345	ORG-C03849|Employment_Performance/artistic_staff	"ט. האָט אויפֿגעפֿירט אין האַליוואוד באָול... דעם ספּעקטאַקל ""יוסף מיט זיינע ברידער"""	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23122	person:3071	org_cluster:ORG-C00740	studied_at								P-2-facs_32_tr_1744131395	ORG-C00740|Education_Formation/student	געלערנט אין פּאָבליק-סקול	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23123	person:3071	org_cluster:ORG-C00741_Q01	studied_at								P-2-facs_32_tr_1744131395	ORG-C00741_Q01|Education_Formation/student	1 יאָר האָי-סקול	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23124	person:3071	org_cluster:ORG-C00207	studied_at								P-2-facs_32_tr_1744131395	ORG-C00207|Education_Formation/student	ווי אויך אין אַ חדר	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23125	person:3071	org:134	performed_with	יצחק							P-2-facs_32_tr_1744131395	ORG-C00089|Employment_Performance/performer	"דעביוטירט אַלס ""יצחק"" אין גאָלדפאַדעןס ""עקדת יצחק"" אין ווינדזאָר-טעאַטער"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23126	person:3071	org:134	performed_with	סוברעטין							P-2-facs_32_tr_1744131395	ORG-C00089|Employment_Performance/performer	אַריינגעטראָטן אַלס סוברעטין אין ווינדזאָר-טעאַטער (מענ. — שפּאָכנער)	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23127	person:3071	org:115	performed_with								P-2-facs_32_tr_1744131395	ORG-C00684|Employment_Performance/performer	געשפּילט אַ סעזאָן אין גרענד-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23128	person:3071	org_cluster:ORG-C02151	performed_with								P-2-facs_32_tr_1744131395	ORG-C02151|Employment_Performance/performer	בערך אַ האַלבן סעזאָן געשפּילט אין סטאַרט-טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23129	person:3071	org:120	performed_with								P-2-facs_32_tr_1744131395	ORG-C00633_Q01|Employment_Performance/performer	3 סעזאַנען ביי איר ברודער באָריס אין פּיפּלס-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23130	person:3071	org:120	performed_with								P-2-facs_32_tr_1744131395	ORG-C00633_Q01|Employment_Performance/performer	געשפּילט ביי איר שווער, יוסף עדעלשטיין, אין פּיפלס-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23131	person:3071	org:118	performed_with								P-2-facs_32_tr_1744131395	ORG-C00340_Q01|Employment_Performance/performer	3 סעזאָנען ביי איר ברודער און עדעלשטיין אין נעשאַנאַל-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23132	person:3071	org:128	performed_with				1926				P-2-facs_32_tr_1744131395	ORG-C00634|Employment_Performance/performer	געשפּילט... ביז 1926	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23133	person:3071	org:128	performed_with			1931	1933	year			P-2-facs_32_tr_1744131395	ORG-C00634|Employment_Performance/performer	ווען זיי טרעט ווידער אויף... אין קעסלערס סעקאָנד עוועניו-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23134	person:845	org_cluster:ORG-C03850	employed_by	אָנגעשטעלט							P-2-facs_32_tr_1744131393	ORG-C03850|Employment_Performance/employee	ביי די בראָדסקיס, ביי וועלכע ער איז געווען אָנגעשטעלט אין צוקער-פֿאַבריק	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23135	person:845	org:1238	managed								P-2-facs_32_tr_1744131393	ORG-C03851|Leadership_Ownership/owner_manager	געעפֿנט אַן עסיג-ברויז אין קיעוו	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23136	person:845	org:0	member_of			1881		year			P-2-facs_32_tr_1744131393	ORG-C03852|Affiliation_Membership/member	"אָנגעקומען מיט דער גרופּע ""עם עולם"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23137	person:845	org_cluster:ORG-C03853	employed_by								P-2-facs_32_tr_1744131393	ORG-C03853|Employment_Performance/employee	אַליין אַוועק אַרבעטן און אויך אַריינגעגעבן זיין זון באָריס אין אַ סיגאָר-פֿאַבריק	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23138	person:845	org_cluster:ORG-C03854	work_produced_by			1888		year			P-2-facs_32_tr_1744131393	ORG-C03854|Production_Distribution/produced_by	"אויפֿגעפֿירט געוואָרן דורך ""באָריס טאָמאַשעווסקיס קלאָב"" אין באָלטימאַר ט.'ס 4-אַקטיקע דראַמע „ראָטשילדס ביאָגראַפֿיע"""	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23139	person:845	org_cluster:ORG-C03838	staff_of	מענעדזשער							P-2-facs_32_tr_1744131393	ORG-C03838|Employment_Performance/artistic_staff	ברענגט באָריס זיין פֿאָטער אַלס מענעדזשער פֿון זיין טרופּע אין אַ דראַמאָטיק האָל אין פֿילאָדעלפיע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-23140	person:845	org:130	managed								P-2-facs_32_tr_1744131393	ORG-C00515_Q01|Leadership_Ownership/owner_manager	נאָכדעם נעמט איבער ט. דאָס דאָרטיקע טאַליאַ-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-23141	person:845	org_cluster:ORG-C03855	staff_of			1901		year			P-2-facs_32_tr_1744131393	ORG-C03855|Employment_Performance/artistic_staff	אין 1901 האָט ט. זיך פֿאַראייניקט מיט פעני ריינהאָרדט אין שיקאַגער פּאוויליאָן-טעאַטער און דאָרט אויפֿגעפֿירט זיינע פּיעסעס	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
