event_id	event_type	play_id	venue_id	org_id	place_id	date_start	date_end	date_precision	production_key	provenance_person_id	provenance_fact_ids	evidence_sentence	extraction_model	confidence	review_status
event:EV-0613	production	play:PL-0038			place:Q1874			none	777d08962e	P-6-facs_254_tr_1747928885	P-6-facs_254_tr_1747928885:1#2	וואָס איז, לויט דוד קעסלער, נאָך געשפּילט געוואָרן ביי גאָלדפֿאַדענען אין אָדעס	gemini-3-flash-preview	high	auto
event:EV-0614	production	play:PL-0265		org_cluster:ORG-C05162	place:Q90	1889-01-26		day	b989bf9afb	P-6-facs_254_tr_1747928885	P-6-facs_254_tr_1747928885:1#5|P-6-facs_254_tr_1747928885:1#6|P-6-facs_254_tr_1747928885:1#7|P-6-facs_254_tr_1747928885:1#8|P-6-facs_254_tr_1747928885:1#9|P-6-facs_254_tr_1747928885:1#10	צווישן די אַקטיאָרן זיינען געווען די פרוי פֿון אַמיניסטראַטאָר קעמפּנער	gemini-3-flash-preview	high	auto
event:EV-0615	production	play:PL-0265	venue:UV-0055	org:UO-0042	place:Q90	1889-01-26		day	5b89a66e2c	P-6-facs_254_tr_1747928885	P-6-facs_254_tr_1747928885:1#11	"אַז די טרופּע האָט זיך איבערגעקליבן אין לאַטיינישן קוואַרטאָל (ווו אַלע סטודענטן וווינען), און אויף אַלע גאַסן זיינען אָנגעקלעבט גרויסע אַפישן אויף וועלכע איז געדרוקט מיט גאַנץ גרויסן אותיות „רש'י"""	gemini-3-flash-preview	high	auto
event:EV-0616	production	play:PL-0117			place:Q84	1889		circa	1925c25d3d	P-6-facs_255_tr_1747928944	P-6-facs_255_tr_1747928944:1#1	ווען איך בין אַלט געווען צוויי יאָר, האָב איך שוין געשפּילט אַ ראָל פון אַ שווייגנדיקן מלאַכל. דוכט זיך, אַז דאָס איז געווען אין דער פּיעסע „דניאָל אין לייבנגרוב'	gemini-3-flash-preview	medium	auto
event:EV-0617	production	play:PL-0009	org_cluster:ORG-C01757_Q01		place:Q60	1890		circa	29633d750f	P-6-facs_255_tr_1747928944	P-6-facs_255_tr_1747928944:1#2	"זיין ערשטן אויפטריט האָט ער געמאַכט אויף די ברעטער פֿון דעם אַמאָליקן ״אָריענטאָל טעאַטער“ (שפּעטער „דאָס רומענישע אָפּערע הויז״) אין דער בויער, אין שמ׳רס פּיעסע „רבקה״ אָדער „אַ פונק פון יידישקייט"". דער קליינער שיינגאָלד האָט געשפּילט די ראָלע פֿון אַ מלאָך"	gemini-3-flash-preview	high	auto
event:EV-0618	production	play:PL-0003	org_cluster:ORG-C00773		place:Q1486	1928		year	832662f542	P-6-facs_255_tr_1747928944	P-6-facs_255_tr_1747928944:1#4|P-6-facs_255_tr_1747928944:1#5	אַ גן-עדן פֿאַר צוויי, די פּיעסע אין וועלכער שיינגאָלד האָט דעביוטירט אין טעאַטער „אַרגענטינע״, איז אַ לייכטע אָפּערעטעמעלאָדראַמע	gemini-3-flash-preview	high	auto
event:EV-0619	production	play:PL-0126			place:Q1874	1880-09		month	f6302e413a	P-6-facs_271_r_1	P-6-facs_271_r_1:2#3	לערנער האָט די פּיעסע א'נ „דער אוצר“ אויפֿגעפֿירט סעפּטעמבער 1880 אין אָדעס אַלס זיינע אַן אייגענע פּיעסע	gemini-3-flash-preview	high	auto
event:EV-0620	production	play:PL-0126		org:UO-0043	place:Q9248	1924		year	465018ebd8	P-6-facs_271_r_1	P-6-facs_271_r_1:2#4	אין 1924 האָט אַפֿרים לויטער אויפֿגעפֿירט די פּיעסע, באַאַרבעט און צוגעפּאַסט צום היינטיקן מאָמענט, מיט דער דראַמאַטישער סטודיע ביים יידישן אַרבעטער-קלוב אין באַקו	gemini-3-flash-preview	medium	auto
event:EV-0621	production	play:PL-0180			place:Q1899			none	c37ac901be	P-6-facs_291_tr_1747928923	P-6-facs_291_tr_1747928923:1#1	"אַלס „איזמאַאיל אין „חורבן ירושלים"" פֿון לאַטיינער"	gemini-3-flash-preview	medium	auto
event:EV-0622	production	play:NEW-0102			place:Q1899			none	0766a80068	P-6-facs_291_tr_1747928923	P-6-facs_291_tr_1747928923:1#2	"אַלס „מישקע"" אין ״מישקע און מאָשקע״ פֿון י. לאַטיינער"	gemini-3-flash-preview	medium	auto
event:EV-0623	production	play:PL-0035	org_cluster:ORG-C00113					none	b75a209858	P-6-facs_291_tr_1747928923	P-6-facs_291_tr_1747928923:1#3	"מען האָט געשפּילט „כינקע-פּינקע"" און „פּרינץ בן הדור"""	gemini-3-flash-preview	high	auto
event:EV-0624	production	play:PL-0133		org:485	place:Q580			none	5cba53ca3f	P-6-facs_291_tr_1747928923	P-6-facs_291_tr_1747928923:1#5|P-6-facs_291_tr_1747928923:1#6	"ווען דוד הערמאַן האָט מיט אונדז אויפגעפירט אין לאָדזש אַנסקיס „דיבוק"", האָט מיין פאָטער דאָרט מיטגעווירקט אין אַ וויכטיקע ראָל"	gemini-3-flash-preview	high	auto
event:EV-0625	production	play:PL-0133		org:485	place:Q31487			none	fb77079e44	P-6-facs_291_tr_1747928923	P-6-facs_291_tr_1747928923:1#7	ראַבינאָוויטש האָט זי אויפגעפירט לויט הערמאַנס רעזשי	gemini-3-flash-preview	high	auto
event:EV-0626	production	play:PL-0199		org:147				none	9810f81c32	P-6-facs_300_tr_1747928891	P-6-facs_300_tr_1747928891:1#1|P-6-facs_300_tr_1747928891:1#2	"ווען איך האָב זי דערזען אויף דער בינע [אַלס „זליכה""]"	gemini-3-flash-preview	high	auto
event:EV-0627	production	play:PL-0116		org:147	place:Q156724			none	508b72a02f	P-6-facs_300_tr_1747928891	P-6-facs_300_tr_1747928891:1#3	"מ'האָט דעם אָוונט געגעבן „אַ גאַסט פון יענער וועלט"" און זי האָט געשפּילט די הויפּטראָל"	gemini-3-flash-preview	high	auto
event:EV-0628	production	play:NEW-0036				1905		year	5c8172c405	P-6-facs_300_tr_1747928891	P-6-facs_300_tr_1747928891:1#5	"אין 1905 איז א. ר. ק. אויך אויפֿגעטראָטן אַלס ""רחל לעווין"" אין דוד פינסקיס דראַמע „די מוטער"""	gemini-3-flash-preview	high	auto
event:EV-0629	production	play:PL-0082		org:322		1910		year	d9c28ca6de	P-6-facs_327_tr_1747930566	P-6-facs_327_tr_1747930566:1#1	"דאָס איז די אויפֿפֿירונג פֿון גאָרדינס פּיעסע „די וואַרהייט"" אין יאָר 1910"	gemini-3-flash-preview	medium	auto
event:EV-0630	production	play:PL-0082				1909-10-08		day	4ddb11155c	P-6-facs_327_tr_1747930566	P-6-facs_327_tr_1747930566:1#4	דעם 8 אָקטאָבער 1909 האָט זי געשפּילט די ראָל „ראָזע“ אין גאָרדינס „די וואַרהייט“	gemini-3-flash-preview	medium	auto
event:EV-0631	production	play:PL-0082	venue:UV-0056		place:Q60	1909-10-22		day	b58ed6a3c1	P-6-facs_327_tr_1747930566	P-6-facs_327_tr_1747930566:2#1	„דיאַ וואַרהייט“ שרייבט וועגן ק.'ס שפּילן: „מאַדאָם קאַמינסקי איז די זינדיקע טאָכטער. זי מאַכט פון איר ראָלע וואָס זי קאָן	gemini-3-flash-preview	medium	auto
event:EV-0632	production	play:PL-0106				1910		year	043380e326	P-6-facs_327_tr_1747930566	P-6-facs_327_tr_1747930566:2#4	"אין יאָר 1910, זייענדיק אין אַמעריקע, איז א. ר. קאַמינסקי אַרויסגעטראָטן אין אַלעקסאַנדער דיומאַס פּיעסע „די קאַמעליען-דאַמע"""	gemini-3-flash-preview	medium	auto
event:EV-0633	production	play:PL-0106	org_cluster:ORG-C01111		place:Q18419	1912		year	bb52d5c257	P-6-facs_327_tr_1747930566	P-6-facs_327_tr_1747930566:3#1	"גאַסטראָלירט ק. אין „נאָוועלטי טעאַטער“ אין ברוקלין, ווו זי טרעט אויף דעם 17 דעצעמבער 1911 אין פינסקיס „די מוטער"" און גרילפאַרצער-גאָרדינס „מעדעאָ“, און ערשט דעם 20 יאַנואַר 1912 טרעט דאָרט ווידער אויף ק. אין „די יתומה"" און דעם 21 יאַנואַר 1912 אין „די שחיטה"" און דערנאָך אין „קאַמעליען-דאָמע"""	gemini-3-flash-preview	medium	auto
event:EV-0634	production	play:NEW-0104		org:809				none	edc7681150	P-6-facs_327_tr_1747930566	P-6-facs_327_tr_1747930566:3#3|P-6-facs_327_tr_1747930566:3#4	"אין קאַמינסקיס טעאַטער האָט מען די דראַמע משנה השם געווען. זי האָט געהייסן ""ישראל דער אַנטיסעמיט"". אין דער דראַמע זיינען אויפגעטראָטן קאַמינסקאַ"	gemini-3-flash-preview	medium	auto
event:EV-0635	production	play:NEW-0036		org_cluster:ORG-C03816	place:Q270			none	ce395b8c04	P-6-facs_327_tr_1747930566	P-6-facs_327_tr_1747930566:4#2	"ענדלעך האָב איך אָבער באַוויזן צו זען די קאַמינסקאַ אין איינע פֿון אירע בעסטע ראָלן — אין דער פּיעסע „די מוטער"" פֿון דוד פינסקי"	gemini-3-flash-preview	medium	auto
event:EV-0636	production	play:PL-0180		org:758				none	511baa25c3	P-6-facs_34_r_1	P-6-facs_34_r_1:1#1|P-6-facs_34_r_1:1#2|P-6-facs_34_r_1:1#3	"אויפֿן צווייטן טאָג גייט „חורבן ירושלים"", איך פאַרבייט ווייטער ראָטשיינען; שפּיל „איזמאַיִל', אויך דערפאָלגרייך."	gemini-3-flash-preview	high	auto
event:EV-0637	production	play:NEW-0105	org:1525		place:UPL-0027	1931-03-02		day	1694890d8f	P-6-facs_392_r	P-6-facs_392_r:1#1	"דעם 2 מערץ 1931 איז אין ""מעקינלי סקווער טעאַטער“ אין בראַנקס (ניו-יאָרק) אויפֿגעפֿירט געוואָרן „הערשעלע אָסטראָפֿאָלער"" פֿון בן יעקב"	gemini-3-flash-preview	high	auto
event:EV-0638	production	play:PL-0188	venue:UV-0002	org:1053	place:Q19660	1882		circa	48fd9649b2	P-6-facs_418_tr_1747930192	P-6-facs_418_tr_1747930192:1#1|P-6-facs_418_tr_1747930192:1#2|P-6-facs_418_tr_1747930192:1#3	"אַריינגענומען געוואָרן אין דער טרופּע פֿון הורוויץ און סעגאָלעסקאָ אין „פּאָמול ווערדי"" אין דער עפּאָכע פֿון טיסאַ עסלער פּראָצעס"	gemini-3-flash-preview	high	auto
event:EV-0639	production	play:NEW-0026			place:Q1489			none	229a334b2b	P-6-facs_419_tr_1747930126	P-6-facs_419_tr_1747930126:1#3	"דאָ, אין מעקסיקע, האָב איך דערזען פֿאַר זיך אַ גאַנץ אַנדערע אסתר, אַן ערנסטע, אַ פֿאַרטראַכטע, אסתרס ""שרה"" אין ""שבתאי צבי"" שטייט מיר נאָך פאַר די אויגן."	gemini-3-flash-preview	low	auto
event:EV-0640	production	play:PL-0055		org:UO-0044	place:Q37836	1966-12-17		day	1bbc0df3f7	P-6-facs_425_r_5	P-6-facs_425_r_5:1#2|P-6-facs_425_r_5:1#3|P-6-facs_425_r_5:1#4|P-6-facs_425_r_5:1#5|P-6-facs_425_r_5:1#6	דעם 17 דעצעמבער 1966 האָט דוד ליכט אויפֿגעפירט „דאָס פֿינפטע געבאָט“	gemini-3-flash-preview	high	auto
event:EV-0641	production	play:PL-0070		org:486	place:Q1874	1909		year	dcd14c5a72	P-6-facs_430_tr_1747930469	P-6-facs_430_tr_1747930469:1#1	"אַ יאָר שפּעטער איז ב. אָנגעקומען אין אָדעס אין דער טרופּע פֿון קאָריק, דעביוטירנדיק אַלס סאָלאָמאָן“ אין „דודס פידעלע"""	gemini-3-flash-preview	high	auto
event:EV-0642	production	play:PL-0126	venue:UV-0057	org_cluster:ORG-C00563	place:Q37320	1947-11-03		day	408308d84e	P-6-facs_435_r	P-6-facs_435_r:1#2|P-6-facs_435_r:1#3	דעם 3 נאָוועמבער 1947 ווערט מיטן יובילאַר אַלס גאַסט, געפערט דער 75-יאָריקער יובל פֿון דוד פינסקי, אַראַנזשירט, אין אוידיטאָריע פֿון יוקליד עוועניו טעמפּל, דורך דעם יידישן קולטורקאָמיטעט, אויף וועלכן די טעאַטער-סטודיע פֿירט אויף א'ר פֿון שיע געשקין דעם ערשטן אַקט פֿון פינסקיס „דער אוצר“	gemini-3-flash-preview	medium	auto
event:EV-0643	production	play:NEW-0008		org_cluster:ORG-C01560		1956-04-24		day	8d813f4f4c	P-6-facs_435_r	P-6-facs_435_r:1#4|P-6-facs_435_r:1#5	סצענע פֿון „גרינע פעלדער“ פֿון פרץ הירשביין, א'ר פֿון לעאָן ליבגאָלד	gemini-3-flash-preview	medium	auto
event:EV-0644	production	play:NEW-0008	org_cluster:ORG-C02346	org_cluster:ORG-C02346		1956-11-21		day	0886e17bcc	P-6-facs_435_r	P-6-facs_435_r:1#6|P-6-facs_435_r:1#7	דעם 21 נאָוועמבער 1956 איז אין דראַמע סענטער געגעבן געוואָרן איר פֿון לעאָן ליבגאָלד מיט זיין און לילי ליליאַנאַס אָנטייל אַ מוזיקאַלישע אויפֿפֿירונג פֿון פרץ הירשביינס „גרינע פעלדער“	gemini-3-flash-preview	medium	auto
event:EV-0645	production	play:PL-0123		org:110				none	7b1959d921	P-6-facs_475_r	P-6-facs_475_r:1#1	"חבר האָראָוויץ איז איינדרוקספול אין דער ראָל פֿון דעם „אַנטלאָפענעם סאָלדאַט"""	gemini-3-flash-preview	medium	auto
event:EV-0646	production	play:PL-0263	venue:UV-0058	org:110	place:Q60			none	a034962445	P-6-facs_475_r	P-6-facs_475_r:1#4|P-6-facs_475_r:1#5	"גאָר ווויל פֿירט דורך אַברהם האָראָוויץ די ראָל פון דעם אַלטן ""רבי עקיבאַ"""	gemini-3-flash-preview	medium	auto
event:EV-0647	production	play:NEW-0106		org:110		1929	1930	year	95fc9439c5	P-6-facs_475_r	P-6-facs_475_r:2#1	"אין סעזאָן 1929-30 זענען אויפֿגעפֿירט געוואָרן „דער נייער אַליהו הנביא"" פֿון משה נאָדיר, רעזשי — יעקב מעסטל"	gemini-3-flash-preview	medium	auto
event:EV-0648	production	play:PL-0045	venue:UV-0059	org_cluster:ORG-C02377				none	ba5c92a9c8	P-6-facs_475_r	P-6-facs_475_r:2#3	"ליובאַ רימער אין דער ראָלע פֿון זיין ווייב, אַ כשרע יידענע, ""בת שבע"""	gemini-3-flash-preview	low	auto
event:EV-0649	production	play:PL-0071	venue:UV-0059	org_cluster:ORG-C02377				none	9d0ddaee4b	P-6-facs_475_r	P-6-facs_475_r:2#4	"גאָלדע ראָזלער אין אירע צוויי ראָלן, אין דעם ""בעטלערס טאָכטער“ און ""עלקע"" די אלמנה"	gemini-3-flash-preview	low	auto
event:EV-0650	production	play:PL-0268		org:110				none	c6ad0b0724	P-6-facs_475_r	P-6-facs_475_r:2#5	"ליובאַ רימער שאַפט אַ ליבע יידישע מאַמע אין ""שלום בית"""	gemini-3-flash-preview	low	auto
event:EV-0651	production	play:PL-0083		org_cluster:ORG-C02377				none	fcecd46542	P-6-facs_475_r	P-6-facs_475_r:2#7	„די וועשערין“, ליובאַ אייזענבערג, האָבן געהאָלפֿן שאַפן די נייטיקע אַטמאָספערע פֿון דער דראַמע	gemini-3-flash-preview	low	auto
event:EV-0652	production	play:NEW-0012			place:Q270	1907		year	a24f3e5045	P-6-facs_53_tr_1747746142	P-6-facs_53_tr_1747746142:1#2	"זאָלאָטאַרעווסקיס ""ישיבה בחור"", וואָס ווערט אויפֿגעפֿירט צום ערשטן מאָל אין וואַרשע"	gemini-3-flash-preview	medium	auto
event:EV-0653	production	play:NEW-0008		org_cluster:ORG-C07121	place:UPL-0005	1920-03-25		day	8dcb6f416f	P-6-facs_566_tr_1752130132	P-6-facs_566_tr_1752130132:1#2|P-6-facs_566_tr_1752130132:1#3|P-6-facs_566_tr_1752130132:1#4|P-6-facs_566_tr_1752130132:1#5|P-6-facs_566_tr_1752130132:1#6|P-6-facs_566_tr_1752130132:1#7	"דעם 25 מערץ 1920 איז א'ר פֿון יעקב בן-עמי אויפֿגעפירט געוואָרן „גרינע פֿעלדער"" פֿון פרץ הירשביין. ב. גאָרין שריבט: „אַ באַזונדער מזל איז אויסגעפאַלן אויף הירשביינס ""גרינע פעלדער"". ... אין דעם נייעם טעאַטער שפּילט בן-עמי די זעלביקע ראָלע פֿון לוי יצחקן"	gemini-3-flash-preview	medium	auto
