entry_key	person_id	volume	xml_id	heading	entry_type	hub_id	db_id	node_id	align_evidence
5-facs_548_r_10	P-5-facs_548_r_10	5	facs_548_r_10	ליכטענשטיין,	director_regisseur	HUB-P-5-facs_548_r_10		person_entry:P-5-facs_548_r_10	
5-facs_548_tr_1739220547	P-5-facs_548_tr_1739220547	5	facs_548_tr_1739220547	גילבערט, שלמה	writer	HUB-D1762	1762	person:1762	ra_align|ra_dup
5-facs_551_tr_1739221725	P-5-facs_551_tr_1739221725	5	facs_551_tr_1739221725	גערשענזאָן, משה	writer	HUB-D3796	3796	person:3796	ra_align
5-facs_556_tr_1739222579	P-5-facs_556_tr_1739222579	5	facs_556_tr_1739222579	אַדלער קאָטיאַ [גוראָלניק]	performer	HUB-D1125	1125	person:1125	ra_align
5-facs_557_tr_1739222011	P-5-facs_557_tr_1739222011	5	facs_557_tr_1739222011	אַבּעלמאַן, ציפּע (צפּורה)	performer	HUB-D1098	1098	person:1098	ra_align
5-facs_557_tr_1739222018	P-5-facs_557_tr_1739222018	5	facs_557_tr_1739222018	פֿישער לובאַ	performer	HUB-D1657	1657	person:1657	ra_align
5-facs_557_r	P-5-facs_557_r	5	facs_557_r	גלאַנץ, יואל	performer	HUB-D1780	1780	person:1780	ra_align|ra_dup
5-facs_557_tr_1739222013	P-5-facs_557_tr_1739222013	5	facs_557_tr_1739222013	וואולמאַן, שמואל	writer	HUB-D3196	3196	person:3196	ra_align|ra_dup
5-facs_558_r	P-5-facs_558_r	5	facs_558_r	לודנער, סאָניאַ [קוריצקאַ]	performer	HUB-D2355	2355	person:2355	ra_align
5-facs_558_tr_1739222068	P-5-facs_558_tr_1739222068	5	facs_558_tr_1739222068	זעלמאַן, לעאָן	composer	HUB-P-5-facs_558_tr_1739222068		person_entry:P-5-facs_558_tr_1739222068	
5-facs_558_tr_1739222086	P-5-facs_558_tr_1739222086	5	facs_558_tr_1739222086	יידיש טעאַטער אין דער געטאָ פֿון פּיעטריקאָוו טריבונאַלני	performer	HUB-P-5-facs_558_tr_1739222086		person_entry:P-5-facs_558_tr_1739222086	
5-facs_559_tr_1739222339	P-5-facs_559_tr_1739222339	5	facs_559_tr_1739222339	סאַנדלער ראָזאַ	performer	HUB-D2832	2832	person:2832	ra_align
5-facs_559_tr_1739222341	P-5-facs_559_tr_1739222341	5	facs_559_tr_1739222341	לערמאַן, אַ[ליהו]	writer	HUB-D2239	2239	person:2239	ra_align
5-facs_560_tr_1739220843	P-5-facs_560_tr_1739220843	5	facs_560_tr_1739220843	אַריעל, רחל	performer	HUB-D1174	1174	person:1174	ra_align|ra_dup
5-facs_560_tr_1739220854	P-5-facs_560_tr_1739220854	5	facs_560_tr_1739220854	זילבערשטיין, בייניש	writer	HUB-D3400	3400	person:3400	ra_align
5-facs_560_tr_1739220846	P-5-facs_560_tr_1739220846	5	facs_560_tr_1739220846	מאַרכעווקאַ, ישראל	performer	HUB-D2387	2387	person:2387	ra_align
5-facs_561_tr_1739222221	P-5-facs_561_tr_1739222221	5	facs_561_tr_1739222221	וויינער לייב	performer	HUB-D3269	3269	person:3269	ra_align
5-facs_563_tr_1739221890	P-5-facs_563_tr_1739221890	5	facs_563_tr_1739221890	סאַלמאַן, קלמן	other	HUB-D2822	2822	person:2822	ra_align
5-facs_563_tr_1739221876	P-5-facs_563_tr_1739221876	5	facs_563_tr_1739221876	גערמאַן, ישראל	performer	HUB-D1745	1745	person:1745	ra_align
5-facs_564_tr_1739222472	P-5-facs_564_tr_1739222472	5	facs_564_tr_1739222472	קוציק מאָטעלע	performer	HUB-D2177	2177	person:2177	ra_align
5-facs_564_r	P-5-facs_564_r	5	facs_564_r	קאַפּלאַן, זוניע,	performer	HUB-D2081	2081	person:2081	human_align
5-facs_564_tr_1739222476	P-5-facs_564_tr_1739222476	5	facs_564_tr_1739222476	גאַדינער שמואַל-ניסן	writer	HUB-D3502	3502	person:3502	ra_align
5-facs_567_r_6	P-5-facs_567_r_6	5	facs_567_r_6	שילינג, ראָזאַ	performer	HUB-D2847	2847	person:2847	ra_align
5-facs_568_tr_1739221634	P-5-facs_568_tr_1739221634	5	facs_568_tr_1739221634	גורעוויטש, משה לייב	performer	HUB-D1943	1943	person:1943	ra_align
5-facs_568_r_2	P-5-facs_568_r_2	5	facs_568_r_2	אַמאַטין, סאָניאַ	performer	HUB-D1153	1153	person:1153	ra_align
5-facs_568_tr_1739221639	P-5-facs_568_tr_1739221639	5	facs_568_tr_1739221639	מענדעלעוויטש, דוד	performer	HUB-D2441	2441	person:2441	ra_align
5-facs_569_r	P-5-facs_569_r	5	facs_569_r	קייזעראָוויטש, מאַניאַ	performer	HUB-D2105	2105	person:2105	ra_align
5-facs_569_r_9	P-5-facs_569_r_9	5	facs_569_r_9	בורדאַ-אַנטאָווילסקאַ ראָזאַ	performer	HUB-D1355	1355	person:1355	ra_align
5-facs_569_tr_1739221277	P-5-facs_569_tr_1739221277	5	facs_569_tr_1739221277	ראָזענבערג, טוביה-גדליהו	performer	HUB-D2794	2794	person:2794	ra_align
5-facs_569_r_4	P-5-facs_569_r_4	5	facs_569_r_4	באַרישעוו,	other	HUB-P-5-facs_569_r_4		person_entry:P-5-facs_569_r_4	
5-facs_569_r_1	P-5-facs_569_r_1	5	facs_569_r_1	מאַס, אַברהם,	director_regisseur	HUB-D2509	2509	person:2509	human_align
5-facs_570_tr_1739221417	P-5-facs_570_tr_1739221417	5	facs_570_tr_1739221417	שיפּער יצחק (איגנאַץ) דר.	writer	HUB-D3567	3567	person:3567	ra_align
5-facs_586_tr_1739221917	P-5-facs_586_tr_1739221917	5	facs_586_tr_1739221917	שטאביב, משה	performer	HUB-D2945	2945	person:2945	ra_align
5-facs_586_tr_1739221921	P-5-facs_586_tr_1739221921	5	facs_586_tr_1739221921	רייזפעדער, יעקב	writer	HUB-D2755	2755	person:2755	ra_align
5-facs_586_r	P-5-facs_586_r	5	facs_586_r	שיין, מאַניאַ [מאָניאַ זאַבורסקאַ]	performer	HUB-D2926	2926	person:2926	ra_align
5-facs_587_tr_1739221101	P-5-facs_587_tr_1739221101	5	facs_587_tr_1739221101	ראָזענבוים, יעקב-חיים	writer	HUB-D2797	2797	person:2797	ra_align
5-facs_587_tr_1739221100	P-5-facs_587_tr_1739221100	5	facs_587_tr_1739221100	ראָזענצווייג, רעגינאַ	performer	HUB-D2802	2802	person:2802	ra_align
5-facs_587_tr_1739221109	P-5-facs_587_tr_1739221109	5	facs_587_tr_1739221109	משה זאַנדבערג	other	HUB-D3449	3449	person:3449	ra_align
5-facs_587_tr_1739221108	P-5-facs_587_tr_1739221108	5	facs_587_tr_1739221108	דוד צעלמייסטער	other	HUB-D3098	3098	person:3098	ra_align
5-facs_588_tr_1739222289	P-5-facs_588_tr_1739222289	5	facs_588_tr_1739222289	נאַאומאָוו, שלמה	performer	HUB-D2549	2549	person:2549	ra_align
5-facs_588_r_2	P-5-facs_588_r_2	5	facs_588_r_2	צעלזאַר רינאַ (זעלינסאָן)	performer	HUB-D3099	3099	person:3099	ra_align
5-facs_588_r_3	P-5-facs_588_r_3	5	facs_588_r_3	אַלטמאַן, משה,	performer	HUB-D1147	1147	person:1147	human_align
5-facs_589_tr_1739220590	P-5-facs_589_tr_1739220590	5	facs_589_tr_1739220590	באַרקאָווסקאַ, מאָליאַ	performer	HUB-D1362	1362	person:1362	ra_align
5-facs_589_tr_1739220603	P-5-facs_589_tr_1739220603	5	facs_589_tr_1739220603	כאַטשעוואַצקי, משה	writer	HUB-D2113	2113	person:2113	ra_align
5-facs_589_tr_1739220595	P-5-facs_589_tr_1739220595	5	facs_589_tr_1739220595	וואַקסמאַן, בערל	administrator	HUB-D3134	3134	person:3134	ra_align
5-facs_589_tr_1739220611	P-5-facs_589_tr_1739220611	5	facs_589_tr_1739220611	עפּשטיין, מ. ב.	performer	HUB-D1582	1582	person:1582	ra_align
5-facs_589_r_6	P-5-facs_589_r_6	5	facs_589_r_6	דרייזין, זשעניע	performer	HUB-D1523	1523	person:1523	ra_align
5-facs_590_tr_1739222452	P-5-facs_590_tr_1739222452	5	facs_590_tr_1739222452	פּאָלאָקעוויטש, משה	performer	HUB-D2671	2671	person:2671	human_align|ra_align
5-facs_590_tr_1739222448	P-5-facs_590_tr_1739222448	5	facs_590_tr_1739222448	וויינבערג, שמואל	composer	HUB-D3152	3152	person:3152	ra_align
5-facs_590_r	P-5-facs_590_r	5	facs_590_r	צעסין איסאק	composer	HUB-D3101	3101	person:3101	human_align
5-facs_592_r_4	P-5-facs_592_r_4	5	facs_592_r_4	בליאַכער מנחם (מיטיע)	performer	HUB-D1331	1331	person:1331	ra_align
5-facs_592_tr_1739221199	P-5-facs_592_tr_1739221199	5	facs_592_tr_1739221199	שאַפּיראָ, געניאַ	performer	HUB-D2894	2894	person:2894	ra_align
5-facs_592_r_6	P-5-facs_592_r_6	5	facs_592_r_6	ספּיוואַק, איסאַק,	performer	HUB-P-5-facs_592_r_6		person_entry:P-5-facs_592_r_6	
5-facs_592_r	P-5-facs_592_r	5	facs_592_r	שוועץ, איסאַק,	other	HUB-D2961	2961	person:2961	human_align
5-facs_592_r_7	P-5-facs_592_r_7	5	facs_592_r_7	קראָטשאַק, עלקאַ,	performer	HUB-D2166	2166	person:2166	human_align
5-facs_592_r_8	P-5-facs_592_r_8	5	facs_592_r_8	צעסין, איסאק,	composer	HUB-D3101	3101	person:3101	human_align
5-facs_592_r_9	P-5-facs_592_r_9	5	facs_592_r_9	ריסקינד, מ.,	performer	HUB-D2762	2762	person:2762	human_align
5-facs_592_r_10	P-5-facs_592_r_10	5	facs_592_r_10	גרינשטיין, חנה,	performer	HUB-D1906	1906	person:1906	human_align
5-facs_592_r_12	P-5-facs_592_r_12	5	facs_592_r_12	פיין, דאָראַ,	performer	HUB-D1624	1624	person:1624	human_align
5-facs_592_r_14	P-5-facs_592_r_14	5	facs_592_r_14	בלויפֿאַרב, מיראַ,	performer	HUB-D1338	1338	person:1338	human_align
5-facs_592_r_16	P-5-facs_592_r_16	5	facs_592_r_16	לעווין, אַברהם,	performer	HUB-P-5-facs_592_r_16		person_entry:P-5-facs_592_r_16	
5-facs_592_r_18	P-5-facs_592_r_18	5	facs_592_r_18	שוב, ליובאַ,	other	HUB-D2953	2953	person:2953	human_align
5-facs_592_r_20	P-5-facs_592_r_20	5	facs_592_r_20	גליוויצקי, גדליה,	other	HUB-D1799	1799	person:1799	human_align
5-facs_592_r_26	P-5-facs_592_r_26	5	facs_592_r_26	לעווין, אַלטער,	performer	HUB-D2254	2254	person:2254	human_align
5-facs_592_r_28	P-5-facs_592_r_28	5	facs_592_r_28	וואַראָבערטשיק,	writer	HUB-P-5-facs_592_r_28		person_entry:P-5-facs_592_r_28	
5-facs_592_r_30	P-5-facs_592_r_30	5	facs_592_r_30	פּאַוולאַציקי, מישע,	performer	HUB-D2631	2631	person:2631	human_align
5-facs_592_r_32	P-5-facs_592_r_32	5	facs_592_r_32	לופט,	director_regisseur	HUB-D2357	2357	person:2357	human_align
5-facs_592_r_34	P-5-facs_592_r_34	5	facs_592_r_34	איטקין,	performer	HUB-D2041	2041	person:2041	human_align
5-facs_592_r_36	P-5-facs_592_r_36	5	facs_592_r_36	צעסאַרסקי,	performer	HUB-D3100	3100	person:3100	human_align
5-facs_593_tr_1739221040	P-5-facs_593_tr_1739221040	5	facs_593_tr_1739221040	טאָקמאַן, אַלעקסאַנדער	performer	HUB-D3080	3080	person:3080	ra_align
5-facs_593_r_1	P-5-facs_593_r_1	5	facs_593_r_1	זיגעל, נאַאום	administrator	HUB-D3392	3392	person:3392	ra_align
5-facs_593_r_4	P-5-facs_593_r_4	5	facs_593_r_4	שראַגע, ב.	director_regisseur	HUB-D2944	2944	person:2944	ra_align
5-facs_593_tr_1739221062	P-5-facs_593_tr_1739221062	5	facs_593_tr_1739221062	שענקמאַן, יאָסעלע	performer	HUB-D726	726	person:726	ra_align
5-facs_593_r_10	P-5-facs_593_r_10	5	facs_593_r_10	פידלעלמאַן,	performer	HUB-P-5-facs_593_r_10		person_entry:P-5-facs_593_r_10	
5-facs_593_r_11	P-5-facs_593_r_11	5	facs_593_r_11	לייזענבערג,	performer	HUB-P-5-facs_593_r_11		person_entry:P-5-facs_593_r_11	
5-facs_593_r_12	P-5-facs_593_r_12	5	facs_593_r_12	קאַץ,	director_regisseur	HUB-P-5-facs_593_r_12		person_entry:P-5-facs_593_r_12	
5-facs_593_tr_1739221042	P-5-facs_593_tr_1739221042	5	facs_593_tr_1739221042	באַסין, מישע	performer	HUB-D1232	1232	person:1232	ra_align
5-facs_593_r_13	P-5-facs_593_r_13	5	facs_593_r_13	פֿויסטיילניק,	performer	HUB-P-5-facs_593_r_13		person_entry:P-5-facs_593_r_13	
5-facs_593_r_14	P-5-facs_593_r_14	5	facs_593_r_14	גרינשפּון, ישראל,	performer	HUB-D1905	1905	person:1905	human_align
5-facs_593_r_15	P-5-facs_593_r_15	5	facs_593_r_15	ספּיוואַק, איסאַק,	performer	HUB-P-5-facs_593_r_15		person_entry:P-5-facs_593_r_15	
5-facs_593_r_16	P-5-facs_593_r_16	5	facs_593_r_16	אַסטראָווסקי, כ.	performer	HUB-D1191	1191	person:1191	human_align
5-facs_593_r_17	P-5-facs_593_r_17	5	facs_593_r_17	טרעגער צאָליק,	performer	HUB-D3087	3087	person:3087	human_align
5-facs_593_r_22	P-5-facs_593_r_22	5	facs_593_r_22	טאַמאַרקין, כ.,	performer	HUB-D3049	3049	person:3049	human_align
5-facs_593_r_24	P-5-facs_593_r_24	5	facs_593_r_24	מינעוויין, איזי,	performer	HUB-D2484	2484	person:2484	human_align
5-facs_593_r_26	P-5-facs_593_r_26	5	facs_593_r_26	קאַרלאָס, מישע,	performer	HUB-D2086	2086	person:2086	human_align
5-facs_593_r_34	P-5-facs_593_r_34	5	facs_593_r_34	סלאָווינאַ, פֿאַניאַ,	performer	HUB-D2997	2997	person:2997	human_align
5-facs_593_r_36	P-5-facs_593_r_36	5	facs_593_r_36	געלפאַנד, אידאַ,	performer	HUB-D1738	1738	person:1738	human_align
5-facs_595_r_18	P-5-facs_595_r_18	5	facs_595_r_18	אונדזערע בויער		HUB-P-5-facs_595_r_18		person_entry:P-5-facs_595_r_18	
5-facs_595_r	P-5-facs_595_r	5	facs_595_r	סעם ווישניאַק	other	HUB-P-5-facs_595_r		person_entry:P-5-facs_595_r	
5-facs_595_tr_1739220497	P-5-facs_595_tr_1739220497	5	facs_595_tr_1739220497	די צבי קעסעל-פּרעמיע פֿאַר יידישער ליטעראַטור	other	HUB-P-5-facs_595_tr_1739220497		person_entry:P-5-facs_595_tr_1739220497	
5-facs_596_r	P-5-facs_596_r	5	facs_596_r	גבריאל ראָזענטאָל	administrator	HUB-D569	569	person:569	ra_align
5-facs_597_tr_1739222302	P-5-facs_597_tr_1739222302	5	facs_597_tr_1739222302	בנימין קוריאָן	other	HUB-P-5-facs_597_tr_1739222302		person_entry:P-5-facs_597_tr_1739222302	
5-facs_597_r	P-5-facs_597_r	5	facs_597_r	מאַקס ברעסלאָו	administrator	HUB-P-5-facs_597_r		person_entry:P-5-facs_597_r	
5-facs_597_tr_1739222301	P-5-facs_597_tr_1739222301	5	facs_597_tr_1739222301	סעם גוטלין	performer	HUB-P-5-facs_597_tr_1739222301		person_entry:P-5-facs_597_tr_1739222301	
5-facs_598_tr_1739222545	P-5-facs_598_tr_1739222545	5	facs_598_tr_1739222545	דר מייקל סאַסין	administrator	HUB-P-5-facs_598_tr_1739222545		person_entry:P-5-facs_598_tr_1739222545	
5-facs_598_tr_1739222546	P-5-facs_598_tr_1739222546	5	facs_598_tr_1739222546	פעי (פֿייגע) גענדעל	other	HUB-P-5-facs_598_tr_1739222546		person_entry:P-5-facs_598_tr_1739222546	
5-facs_600_r_77	P-5-facs_600_r_77	5	facs_600_r_77	יעקב ניומאַן — וואָרט-קינסטלער און קולטור-עסקן	performer	HUB-D2559	2559	person:2559	human_align|ra_align
5-facs_602_r	P-5-facs_602_r	5	facs_602_r	יצחק (אוירווינג) נידאָרף	administrator	HUB-P-5-facs_602_r		person_entry:P-5-facs_602_r	
5-facs_602_tr_1739222225	P-5-facs_602_tr_1739222225	5	facs_602_tr_1739222225	האָפמאַן אַברהם	director_regisseur	HUB-P-5-facs_602_tr_1739222225		person_entry:P-5-facs_602_tr_1739222225	
5-facs_603_r	P-5-facs_603_r	5	facs_603_r	יצחק און שרה רעכטשייד (רעכטצייט)	musician	HUB-P-5-facs_603_r		person_entry:P-5-facs_603_r	
5-facs_604_tr_1739220749	P-5-facs_604_tr_1739220749	5	facs_604_tr_1739220749	חיהלע אָש (פֿורמאַן)	performer	HUB-P-5-facs_604_tr_1739220749		person_entry:P-5-facs_604_tr_1739220749	
5-facs_605_r_101	P-5-facs_605_r_101	5	facs_605_r_101	ארי פֿורמאַן	performer	HUB-D1711	1711	person:1711	human_align|ra_align
5-facs_605_r	P-5-facs_605_r	5	facs_605_r	זעליג סלאָבאָדניק	administrator	HUB-P-5-facs_605_r		person_entry:P-5-facs_605_r	
5-facs_606_r_165	P-5-facs_606_r_165	5	facs_606_r_165	קערי האָדעם	performer	HUB-P-5-facs_606_r_165		person_entry:P-5-facs_606_r_165	
5-facs_606_r	P-5-facs_606_r	5	facs_606_r	וויעראַ ווייס	other	HUB-P-5-facs_606_r		person_entry:P-5-facs_606_r	
5-facs_607_tr_1739222280	P-5-facs_607_tr_1739222280	5	facs_607_tr_1739222280	קולטור-דעפּאַרטאַמענט ביי דער אַשכנזישער קהלה אין מעקסיקע	group	HUB-P-5-facs_607_tr_1739222280		person_entry:P-5-facs_607_tr_1739222280	
5-facs_607_tr_1739222282	P-5-facs_607_tr_1739222282	5	facs_607_tr_1739222282	גיטל טעפּער	performer	HUB-P-5-facs_607_tr_1739222282		person_entry:P-5-facs_607_tr_1739222282	
5-facs_607_tr_1739222283	P-5-facs_607_tr_1739222283	5	facs_607_tr_1739222283	בערנאַרד פֿייטעק	administrator	HUB-P-5-facs_607_tr_1739222283		person_entry:P-5-facs_607_tr_1739222283	
5-facs_608_r_137	P-5-facs_608_r_137	5	facs_608_r_137	נחמן זיידענוועבער	administrator	HUB-P-5-facs_608_r_137		person_entry:P-5-facs_608_r_137	
5-facs_608_r	P-5-facs_608_r	5	facs_608_r	סעמועל קופּערמאַן	performer	HUB-D2171	2171	person:2171	human_align|ra_align
5-facs_609_r_249	P-5-facs_609_r_249	5	facs_609_r_249	רוכטשע קאָרן	other	HUB-P-5-facs_609_r_249		person_entry:P-5-facs_609_r_249	
5-facs_609_r	P-5-facs_609_r	5	facs_609_r	מאַלי טראָי	other	HUB-P-5-facs_609_r		person_entry:P-5-facs_609_r	
5-facs_610_r_262	P-5-facs_610_r_262	5	facs_610_r_262	מאָריס און מאַניאַ פֿאַרבער	other	HUB-P-5-facs_610_r_262		person_entry:P-5-facs_610_r_262	
5-facs_610_r_145	P-5-facs_610_r_145	5	facs_610_r_145	משה מאָרגענשטערן	performer	HUB-P-5-facs_610_r_145		person_entry:P-5-facs_610_r_145	
5-facs_610_tr_1739221773	P-5-facs_610_tr_1739221773	5	facs_610_tr_1739221773	וועלט-פֿאַרבאַנד פֿון בערגען-בעלזען	administrator	HUB-P-5-facs_610_tr_1739221773		person_entry:P-5-facs_610_tr_1739221773	
5-facs_614_r_2	P-5-facs_614_r_2	5	facs_614_r_2	געניאַ (באָיאַרסקאָ) לובינסקי		HUB-P-5-facs_614_r_2		person_entry:P-5-facs_614_r_2	
5-facs_614_r_3	P-5-facs_614_r_3	5	facs_614_r_3	צילע (באַיאָרסקאָ) זילבערצווייג	other	HUB-D3429	3429	person:3429	human_align
5-facs_615_r_516	P-5-facs_615_r_516	5	facs_615_r_516	הענרי סאַלאָמאַן	musician	HUB-P-5-facs_615_r_516		person_entry:P-5-facs_615_r_516	
5-facs_615_r_1	P-5-facs_615_r_1	5	facs_615_r_1	לייב ראוואַ	other	HUB-P-5-facs_615_r_1		person_entry:P-5-facs_615_r_1	
5-facs_615_r_5	P-5-facs_615_r_5	5	facs_615_r_5	וויערא וייס		HUB-P-5-facs_615_r_5		person_entry:P-5-facs_615_r_5	
5-facs_615_r_7	P-5-facs_615_r_7	5	facs_615_r_7	דוב בעריש סאָכאַטשעווסקי	other	HUB-P-5-facs_615_r_7		person_entry:P-5-facs_615_r_7	
5-facs_615_tr_1739221651	P-5-facs_615_tr_1739221651	5	facs_615_tr_1739221651	חיה ליבע סאָכאַטשעווסקי	other	HUB-P-5-facs_615_tr_1739221651		person_entry:P-5-facs_615_tr_1739221651	
5-facs_615_r_6	P-5-facs_615_r_6	5	facs_615_r_6	מרדכי יוסף סאָכאַטשעווסקי	other	HUB-P-5-facs_615_r_6		person_entry:P-5-facs_615_r_6	
5-facs_615_r_10	P-5-facs_615_r_10	5	facs_615_r_10	רבקה סאָכאַטשעווסקי		HUB-P-5-facs_615_r_10		person_entry:P-5-facs_615_r_10	
5-facs_615_r_11	P-5-facs_615_r_11	5	facs_615_r_11	מרים סאַכאַטשעווסקי	other	HUB-P-5-facs_615_r_11		person_entry:P-5-facs_615_r_11	
5-facs_616_r	P-5-facs_616_r	5	facs_616_r	בעלאַ פֿיינמאַן	other	HUB-P-5-facs_616_r		person_entry:P-5-facs_616_r	
5-facs_617_r_9	P-5-facs_617_r_9	5	facs_617_r_9	ייהודית מרים שייווער מאַרקאָוויטש	other	HUB-P-5-facs_617_r_9		person_entry:P-5-facs_617_r_9	
5-facs_617_r_221	P-5-facs_617_r_221	5	facs_617_r_221	רחל ווינציגסטער	other	HUB-P-5-facs_617_r_221		person_entry:P-5-facs_617_r_221	
5-facs_617_r_315	P-5-facs_617_r_315	5	facs_617_r_315	בענאַ ווינציגסטער	other	HUB-P-5-facs_617_r_315		person_entry:P-5-facs_617_r_315	
5-facs_617_tr_1739221429	P-5-facs_617_tr_1739221429	5	facs_617_tr_1739221429	חיים ווינטשעסטער		HUB-P-5-facs_617_tr_1739221429		person_entry:P-5-facs_617_tr_1739221429	
5-facs_617_tr_1739221426	P-5-facs_617_tr_1739221426	5	facs_617_tr_1739221426	חיים-ברוך ווישאָגראָד	musician	HUB-P-5-facs_617_tr_1739221426		person_entry:P-5-facs_617_tr_1739221426	
5-facs_617_r	P-5-facs_617_r	5	facs_617_r	חנה ספּעקטאָר		HUB-P-5-facs_617_r		person_entry:P-5-facs_617_r	
5-facs_617_r_1	P-5-facs_617_r_1	5	facs_617_r_1	אָסקאַר גאָרין	group	HUB-P-5-facs_617_r_1		person_entry:P-5-facs_617_r_1	
5-facs_617_r_3	P-5-facs_617_r_3	5	facs_617_r_3	שושנה ספעקטאָר-גרינבערג	other	HUB-P-5-facs_617_r_3		person_entry:P-5-facs_617_r_3	
5-facs_617_r_6	P-5-facs_617_r_6	5	facs_617_r_6	רודאַ פּשיסוואַ	other	HUB-P-5-facs_617_r_6		person_entry:P-5-facs_617_r_6	
