node_id	node_type	label_yiddish	label_english	ext_ref_type	ext_ref_id	secondary_ids	match_status	notes	source_layer	attrs
org_cluster:ORG-C04609	org	טעאַטער-סינדיקאַט		org_cluster	ORG-C04609		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04610	org	וועסט ענד-האָל		org_cluster	ORG-C04610		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C00661_Q04	org	ראָיאַל-טעאַטער		org_cluster	ORG-C00661_Q04		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04611	org	דיאַ נייע אידישע טהעאַטער געזעלשאַפט		org_cluster	ORG-C04611		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04612	org	פּריוואָטע פֿירמעס		org_cluster	ORG-C04612		unmatched		orgrel	"{""org_type"": ""firm""}"
org_cluster:ORG-C04614	org	סטאַפּניצער ישיבה		org_cluster	ORG-C04614		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04615	org	אַרבעטער-פֿאַראיינען		org_cluster	ORG-C04615		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C04616	org	טעאַטריקל טרייד-קאָנסול		org_cluster	ORG-C04616		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C04618	org	ליבאָווער העברעאישער גימנאָזיע		org_cluster	ORG-C04618		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04619	org	"ליבאָווער ליטעראַרישן קלוב ""קדימה"""		org_cluster	ORG-C04619		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04621	org	"""עפּעלבערגס יום-טוב-בלעטער“"		org_cluster	ORG-C04621		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04622	org	כאָר-שול „שערי ציון“		org_cluster	ORG-C04622		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04623	org	"„די יידישע דראַמאַ"""		org_cluster	ORG-C04623		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org:549	org	פֿראָממער פּאָבלישינג קאָמפּאַני	פֿראָממער פּאָבלישינג קאָמפּאַני	org_core_db	549	cluster_id:ORG-C04624	matched		orgrel	{}
org_cluster:ORG-C04625	org	"„די אידישע מוזיקאַלישע וועלט און טעאַטער-זשורנאָל"""		org_cluster	ORG-C04625		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04626	org	אידישע פערעראַציע פֿאַר מוזיק און דראַמאָ		org_cluster	ORG-C04626		unmatched		orgrel	"{""org_type"": ""union""}"
org:755	org	די שמידע	די שמידע	org_core_db	755	cluster_id:ORG-C04628	matched		orgrel	{}
org_cluster:ORG-C04629	org	י. ל. פּאָזנאַנסקי		org_cluster	ORG-C04629		unmatched		orgrel	"{""org_type"": ""firm""}"
org_cluster:ORG-C04630	org	געזעלשאַנט „דראַמאַטישע קונסט“		org_cluster	ORG-C04630		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C00930_Q01	org	טעאַטער ראָזמאַאיטאָשטשי		org_cluster	ORG-C00930_Q01		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04631	org	ליט. בלעטער		org_cluster	ORG-C04631		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org:655	org	שיקאַגער יידישן טעאַטער	שיקאַגער יידישן טעאַטער	org_core_db	655	cluster_id:ORG-C04633	matched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04634	org	באַראַנדעסעס לאָדזש „ווייסע מייז“		org_cluster	ORG-C04634		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C04635	org	פּוילישן טעמפּל-כאָר		org_cluster	ORG-C04635		unmatched		orgrel	"{""org_type"": ""choir""}"
org_cluster:ORG-C04636	org	בראַנזוויל אין וואַרעווייל		org_cluster	ORG-C04636		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1326	org	די ברידער שניידער	די ברידער שניידער	org_core_db	1326	cluster_id:ORG-C04637	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04639	org	ניו-אַרלאַנס יידיש טעאַטער		org_cluster	ORG-C04639		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:804	org	לאַרגמאַןס טרופּע	לאַרגמאַןס טרופּע	org_core_db	804	cluster_id:ORG-C04641	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04643	org	האָפּטעאַטער אין באָסטאָן		org_cluster	ORG-C04643		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1806	org	יידישן דזשעראַרד-טעאַטער		org_core_db	1806	cluster_id:ORG-C04644	matched		orgrel	"{""org_type"": ""Theatre""}"
org_cluster:ORG-C04646	org	יידישער אַקטיאָרן-ליג		org_cluster	ORG-C04646		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C04647	org	הויף-טעאַטער		org_cluster	ORG-C04647		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:887	org	מיינינגער-טרופּע	מיינינגער-טרופּע	org_core_db	887	cluster_id:ORG-C04648	matched		orgrel	"{""org_type"": ""traveling company""}"
org:1287	org	קייזערלעכן טעאַטער		org_core_db	1287	cluster_id:ORG-C04649	matched		orgrel	"{""org_type"": ""Theatre""}"
org_cluster:ORG-C04650	org	דייטשן אוירווינג-פלייס-טעאַטער		org_cluster	ORG-C04650		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04651	org	מענטמייקער קלאָב		org_cluster	ORG-C04651		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04652	org	מאַגנעס עט קאָמפּ		org_cluster	ORG-C04652		unmatched		orgrel	"{""org_type"": ""other""}"
org_cluster:ORG-C04655	org	טעאַטער אויף טשאַקאָבוקאָ		org_cluster	ORG-C04655		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:581	org	טעאַטער קאָמיקאַ	טעאַטער קאָמיקאַ	org_core_db	581	cluster_id:ORG-C04656	matched		orgrel	{}
org_cluster:ORG-C04657	org	טעאַטער באַטאָגליאַ		org_cluster	ORG-C04657		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04659	org	ניו-יאָרקער אָטלאַנטיק-גאָרדען		org_cluster	ORG-C04659		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04660	org	וואַרשעווער ווענוס		org_cluster	ORG-C04660		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1432	org	מיט היימי און אַננאַ יאָקובאָוויטש	מיט היימי און אַננאַ יאָקובאָוויטש	org_core_db	1432	cluster_id:ORG-C04661	matched		orgrel	"{""org_type"": ""traveling company""}"
org:1271	org	טעאַטער-שול אויפֿן נאָמען פֿון א. ס. סובאָרין		org_core_db	1271	cluster_id:ORG-C04662	matched		orgrel	"{""org_type"": ""Education""}"
org_cluster:ORG-C04664	org	אוופֿאַ		org_cluster	ORG-C04664		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04668	org	אינדעפּענדענט עקטאָרס ליג		org_cluster	ORG-C04668		unmatched		orgrel	"{""org_type"": ""union""}"
org:1742	org	שוואַרץס רוסישער אָפּערע- און אָפּערעטעס-טרופּע	[אָפּערעטעס-טרופּע אונטער דער מוזיקאַלישער לייטונג פֿון משה טשיזשיק [בונעם בדחןס זון	org_core_db	1742	cluster_id:ORG-C04670	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04671	org	רוסישער אָפּערע-טרופּע		org_cluster	ORG-C04671		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C04672	org	מוזיק-האָל יאָרקמינכטער		org_cluster	ORG-C04672		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04673	org	יידישן וואָדעווייל ביי זיגלערן		org_cluster	ORG-C04673		unmatched		orgrel	"{""org_type"": ""troupe""}"
org_cluster:ORG-C02116_Q03	org	אָדעאָן-טעאַטער		org_cluster	ORG-C02116_Q03		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04675	org	סענטער סקווער טעאַטער		org_cluster	ORG-C04675		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C00840_Q02	org	יידישן פֿאָלקס-טעאַטער		org_cluster	ORG-C00840_Q02		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:721	org	„דער קעמפער“		org_core_db	721	cluster_id:ORG-C04676	matched		orgrel	"{""org_type"": ""Journals/ Newspapers""}"
org:1223	org	"„אייגענס"""		org_core_db	1223	cluster_id:ORG-C04677	matched		orgrel	"{""org_type"": ""Journals/ Newspapers""}"
org_cluster:ORG-C04680	org	רוסישן טעאַטער אין מאָסקווע (געוו. קאָרש)		org_cluster	ORG-C04680		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04681	org	וואַכטאַנגאָוו-טעאַטער		org_cluster	ORG-C04681		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04682	org	„פעדעראַציע“		org_cluster	ORG-C04682		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04685	org	רוסישן מאַרינסקי-טעאַטער		org_cluster	ORG-C04685		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04688	org	ראָיאַל-קאָוּרט-טעאַטער		org_cluster	ORG-C04688		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1451	org	פֿאַראייניקטער טרופּע מיט ווייסמאַן מערוויעדאַוואָ	פֿאַראייניקטער טרופּע מיט ווייסמאַן מערוויעדאַוואָ	org_core_db	1451	cluster_id:ORG-C04690	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04691	org	האַנטווערקער-זאָל		org_cluster	ORG-C04691		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04692	org	אינסטיטוט פֿאַר אַקיישערקעס		org_cluster	ORG-C04692		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04698	org	קאָמאַנדיט-געזעלשאַפט פאַר אַ גוט יידיש טעאַטער		org_cluster	ORG-C04698		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1312	org	צענטראָלן הילפס-קאָמיטעט אין פּעטערבורג		org_core_db	1312	cluster_id:ORG-C04699	matched		orgrel	"{""org_type"": ""Welfare/Aid Organization""}"
org_cluster:ORG-C04701	org	יידישער דראַמ. סטודיע אַרום דעם זשורנאָל טעאַליט		org_cluster	ORG-C04701		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04703	org	צופה להמגיד		org_cluster	ORG-C04703		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C03485_Q01	org	ישיבות פון בערעזיין און מיר		org_cluster	ORG-C03485_Q01		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04705	org	ערשטן אומלעגאַלן יידיען לערער צוזאַמענפאַר		org_cluster	ORG-C04705		unmatched		orgrel	"{""org_type"": ""union""}"
org_cluster:ORG-C04706	org	יידישער קינדער-פאַרזאָרגונגס-געזעלשאַפט		org_cluster	ORG-C04706		unmatched		orgrel	"{""org_type"": ""organization""}"
org_cluster:ORG-C04707	org	העברעאישער מיידל-שול יהודית		org_cluster	ORG-C04707		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04708	org	יעפּאַקאַ		org_cluster	ORG-C04708		unmatched		orgrel	"{""org_type"": ""organization""}"
org_cluster:ORG-C04710	org	יידישער טעאַטער-גרופּע פאַד'אַ		org_cluster	ORG-C04710		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04711	org	די גרעסערע ישיבות פֿון ליטע		org_cluster	ORG-C04711		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04712	org	וואָלאָזשין		org_cluster	ORG-C04712		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04713	org	פערלאָג זלמן מזח		org_cluster	ORG-C04713		unmatched		orgrel	"{""org_type"": ""publisher""}"
org:1403	org	דירעקטאָר קענער	דירעקטאָר קענער	org_core_db	1403	cluster_id:ORG-C04715	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C01567_Q02	org	מלוכה-טעאַטער		org_cluster	ORG-C01567_Q02		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1741	org	מלוכה-קאָלעקטיוו	מלוכה-קאָלעקטיוו	org_core_db	1741	cluster_id:ORG-C04716	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04717	org	פּאָליטפּראָסוויעט		org_cluster	ORG-C04717		unmatched		orgrel	"{""org_type"": ""organization""}"
org:1153	org	"קלוב „קים"""		org_core_db	1153	cluster_id:ORG-C04719	matched		orgrel	"{""org_type"": ""Non-Jewish Political Bodies""}"
org:1150	org	קלוב פון די טראַנספּאָרטאַרבעטער		org_core_db	1150	cluster_id:ORG-C04720	matched		orgrel	"{""org_type"": ""Theatre-Related Society/ Union""}"
org:1147	org	קלוב פון די שפּייזלער		org_core_db	1147	cluster_id:ORG-C04721	matched		orgrel	"{""org_type"": ""Trade Union / Professional Association""}"
org:1736	org	קאָלעקטיוו „אַרבעטער-בינע“	קאָלעקטיוו „אַרבעטער-בינע“	org_core_db	1736	cluster_id:ORG-C04722	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04723	org	בּיעלגאָסקינאָ		org_cluster	ORG-C04723		unmatched		orgrel	"{""org_type"": ""organization""}"
org_cluster:ORG-C04724	org	יידישער בינע אין וואַרשע		org_cluster	ORG-C04724		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04725	org	רוסישן כאָר		org_cluster	ORG-C04725		unmatched		orgrel	"{""org_type"": ""choir""}"
org_cluster:ORG-C04726	org	לובאָוויטשעס שול		org_cluster	ORG-C04726		unmatched		orgrel	"{""org_type"": ""school""}"
org_cluster:ORG-C04728	org	"פֿאַראיין ""שלום עליכם"""		org_cluster	ORG-C04728		unmatched		orgrel	"{""org_type"": ""organization""}"
org_cluster:ORG-C04729	org	אָרגענטינער יידישן אַרטיסטן-פאַראיין		org_cluster	ORG-C04729		unmatched		orgrel	"{""org_type"": ""union""}"
org:1376	org	קאַניעווסקאַ טרופּע פֿון דרום-אפריקע	קאַניעווסקאַ טרופּע פֿון דרום-אפריקע	org_core_db	1376	cluster_id:ORG-C04730	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04731	org	אוידיטאָריום-האָל		org_cluster	ORG-C04731		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04732	org	היברו סיק בענעפיט אַסאָסיישאָן		org_cluster	ORG-C04732		unmatched		orgrel	"{""org_type"": ""union""}"
org:1385	org	זיידל העלמאַן	זיידל העלמאַן	org_core_db	1385	cluster_id:ORG-C04733	matched		orgrel	"{""org_type"": ""traveling company""}"
org:1224	org	אידישער אַלמאָנאָך		org_core_db	1224	cluster_id:ORG-C04735	matched		orgrel	"{""org_type"": ""Journals/ Newspapers""}"
org_cluster:ORG-C04736	org	דייטשן קלוב		org_cluster	ORG-C04736		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C02295_Q02	org	פֿאַרלאַג קולטור		org_cluster	ORG-C02295_Q02		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04738	org	פערדינאַנד לאַסאַל		org_cluster	ORG-C04738		unmatched		orgrel	"{""org_type"": ""society""}"
org:669	org	שילער טעאַטער	שילער טעאַטער	org_core_db	669	cluster_id:ORG-C04739	matched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04740	org	לעסינג טעאַטער		org_cluster	ORG-C04740		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04741	org	14-טן סטריט-טעאַטער		org_cluster	ORG-C04741		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04742	org	דגל מחנה יהודה		org_cluster	ORG-C04742		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04743	org	אַבענד נייעס		org_cluster	ORG-C04743		unmatched		orgrel	"{""org_type"": ""newspaper""}"
org_cluster:ORG-C04744	org	ענגליש יודישען פערלאָג		org_cluster	ORG-C04744		unmatched		orgrel	"{""org_type"": ""publisher""}"
org_cluster:ORG-C04746	org	מייעראָוויטש און גאָלדבערגס גאָלד-טעאַטער		org_cluster	ORG-C04746		unmatched		orgrel	"{""org_type"": ""theatre""}"
org:1541	org	אינטערנאַציאָנאָל טעאַטער פֿון קליינע פֿאַרמעס ביים אַלאוקראַאינישן געווערבישן פֿאַרבאַנד פֿון קאָאָפּעראַציע		org_core_db	1541	cluster_id:ORG-C04747	matched		orgrel	"{""org_type"": ""Theatre""}"
org:1447	org	רוסישער דראָמאַטישער טרופּע א'א פֿון נ. ק. מילאָסלאָווסקי	רוסישער דראָמאַטישער טרופּע א'א פֿון נ. ק. מילאָסלאָווסקי	org_core_db	1447	cluster_id:ORG-C04748	matched		orgrel	"{""org_type"": ""traveling company""}"
org:1499	org	רוסישער אָפּערעטעס- טרופּע פֿון איוואנאָוו-נאָוויקאוו	רוסישער אָפּערעטעס- טרופּע פֿון איוואנאָוו-נאָוויקאוו	org_core_db	1499	cluster_id:ORG-C04751	matched		orgrel	"{""org_type"": ""traveling company""}"
org_cluster:ORG-C04752	org	האַרלעמער לענאָקס טעאַטער		org_cluster	ORG-C04752		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04753	org	האַמלעט דראַמאָטיק קלוב		org_cluster	ORG-C04753		unmatched		orgrel	"{""org_type"": ""theatre""}"
org_cluster:ORG-C04755	org	רוסישער מוזיקאַלישער שול		org_cluster	ORG-C04755		unmatched		orgrel	"{""org_type"": ""school""}"
org:1175	org	קיעווער פּריוואַטער האַנדלס-שול		org_core_db	1175	cluster_id:ORG-C04757	matched		orgrel	"{""org_type"": ""Education""}"
