_ - chunk_number	Archive	File	_ - xml:id	_ - heading	_ - span	_ - entry	_ - credit	_ - subheading	_ - organizations - _ - org_type	_ - organizations - _ - title	clustered organization	_ - organizations - _ - descriptive_name	_ - organizations - _ - relations - _ - category	_ - organizations - _ - relations - _ - specific_relation	_ - organizations - _ - relations - _ - original_sentence	_ - organizations - _ - relations - _ - role_title	_ - organizations - _ - relations - _ - date_start - date	_ - organizations - _ - relations - _ - date_end - date	_ - organizations - _ - locations - _ - settlement	_ - organizations - _ - locations - _ - Venue	_ - organizations - _ - locations - _ - country	_ - organizations - _ - locations - _ - province	_ - organizations - _ - locations - _ - address	_ - organizations - _ - locations - _ - datefrom - date	_ - organizations - _ - locations - _ - dateto - date	_ - organizations - _ - founding_date - date	_ - endnotes - endnotes	_ - family_background - _ - description	_ - family_background - _ - financial	_ - family_background - _ - religion	_ - family_background - _ - theater_connection	_ - family_background - _ - structure
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_330_tr_1754998396	פישער יעקב	3064-3066								Employment_Performance	artistic_staff	ווערט אויך רעזשיסער און שפּילט	רעזשיסער																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_333_tr_1754998452	זאַר, הער [גבריאל זאַרשעווסקי]	3069-3069								Employment_Performance	performer	זיך באַטייליקט אַלס שפּילער און טענצער אין די שילער-פאַרשטעלונגען	שפּילער און טענצער																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_333_tr_1754998452	זאַר, הער [גבריאל זאַרשעווסקי]	3069-3069								Leadership_Ownership	executive	ווערט געהילף-פאַרוואַלטער	געהילף-פאַרוואַלטער																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_334_tr_1754998419	קאַהאַן, אב [רהם]	3071-3086								Education_Formation	graduate	1881, נאָכן ענדיקן דעם ווילנער לערער-אינסטיטוט			1881														
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_334_tr_1754998419	קאַהאַן, אב [רהם]	3071-3086								Leadership_Ownership	owner_manager	זינט 1901, ביז זיין טויט, רעדאַקטאָר פון פאַרווערטס	רעדאַקטאָר	1901															
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_342_tr_1754998516	אַלס טעאַטער-קרייטיקער	3087-3104								Employment_Performance	employee	אב. קאַהאַן, דעם טעאַטער-קריטיקער	טעאַטער-קריטיקער											"אב. קאַהאַן — עברי און טראַפּ אין אידישען טהעאַטער, „דיאַ אַרבייטער צייטונג"", נ. י., 29, 30,31, 32, 1895."					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_342_tr_1754998516	אַלס טעאַטער-קרייטיקער	3087-3104								Production_Distribution	published_by	"אין 1938 אַרויסגעגעבן געוואָרן דורכן „פֿאַרווערטס"" אין ניו יאָרק"	פאַרלאַג	1938										"פ. טווערסקי — טענות צו אב. קאַהאַן און יעקב גאַרדין, „פא""ש“, נ. י. 25 אַפּריל 1908."					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_352_tr_1754998404	פֿרידמאַן, יצחק	3107-3110								Employment_Performance	performer	"אין וועלכן ער איז אויפֿגעטראָטן אַלס ""גדליה"""												"ד. קאַפּלאַן — „ליבע אויף אויסצאָהלען“, „פאַרוו."", נ. י., 7 מערץ 1930."					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_352_tr_1754998404	פֿרידמאַן, יצחק	3107-3110								Employment_Performance	artistic_staff	געוואָרן אַ ראָלן-איבערשרייבער, סצענאַר און קליינער ראָליסט אין זעלבן טעאַטער	ראָלן-איבערשרייבער											פ. לערנער — איציקל גנב אויפֿגעפֿירט פון י. רעכטצייט, „ראַזאַריער לעבן“, 325, 1930.					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_352_tr_1754998404	פֿרידמאַן, יצחק	3107-3110								Production_Distribution	produced_by	"אין „נעשאָנאַל טעאַטער“ אויפֿגעפירט געוואָרן „גיט מיר אָפּ מיין האַרץ"""		1937-10										ישראלי — „געצל ווערט אַ חתן“, „קענעדער אַדלער“, מאַנטרעאַל, 16 יוני 1933					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_352_tr_1754998404	פֿרידמאַן, יצחק	3107-3110								Employment_Performance	performer	1931-32 ווידער אין ראָלאַנד-טעאַטער		1931	1932									"דוד מאַרבאָ — אַ טשאָד פון „פאַפּיראָסן“, „מ""פ"", נ. י., 25 אָקט. 1935."					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_352_tr_1754998404	פֿרידמאַן, יצחק	3107-3110								Production_Distribution	produced_by	דאָ ווערן אויפֿגעפֿירט זיינע פּיעסן												"ד. קאַפּלאַן — „ווען צוויי הערצער ליבען“, נייע אָפּערעטע אין מעקינלי סקווער טעאַטער, „פאַרוו."", נ. י. 1 אָקט. 1937."					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_354_tr_1754998468	קופּערמאַן, סאַמועל	3112-3112								Production_Distribution	produced_by	"זעצט אויך איבער אין יידיש די דראַמע „טרילבי"" און די אָפּערעטע „אלמאַ וואו וואוינסטו"", וואָס ווערן געשפּילט מיט גרויס דערפאָלג"	איבערזעצער																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_354_tr_1754998468	קופּערמאַן, סאַמועל	3112-3112								Leadership_Ownership	owner_manager	"צוזאַמען מיט זיין פרוי פּאָלאַ פּאַטראָני, אָנגעפירט מיט דער דירעקציע פון לאָדזשער „סקאַלאַ"" טעאַטער"	דירעקציע		193														
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_354_tr_1754998468	קופּערמאַן, סאַמועל	3112-3112								Employment_Performance	performer	דעם טאָטן האָט געשפּילט אונזער געשעפטס-פירער סאָמועל קופּערמאַן	אַקטיאָר																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_354_tr_1754998468	קופּערמאַן, סאַמועל	3112-3112								Production_Distribution	produced_by	"ק. האָט אויך איבערזעצט פאַר אַדלערס וואַנדער-טרופּע די פּיעסע „די דריי פאַרליבטע"""	איבערזעצער																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_356_tr_1754998402	ראָגאָוו, דוד	3116-3116								Employment_Performance	performer	זומער 1939 גאַסטראָלירט מיטן „מיידים“-טעאטער אין לאָדזש און וואַרשע.	גאַסטראָלירט	1939	1939	וואַרשע					1939	1939							
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_356_tr_1754998402	ראָגאָוו, דוד	3116-3116								Affiliation_Membership	delegate_official	וואו ער איז אויך אַ מיטגליד אין קינסטלערישן ראָט	מיטגליד אין קינסטלערישן ראָט																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_358_tr_1754998513	קעניג, מאָריס [כליוונער]	3120-3120								Leadership_Ownership	owner_manager	אָפטמאָל אַליין אָנפֿירנדיק מיט דער טרופּע	אָנפֿירנדיק																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_358_tr_1754998512	קאָפּלאַן, סעם [זכריה]	3120-3120								Employment_Performance	performer	באַקומט דאָרט ביסלעכווייז אויך צו שפּילן קליינע ראָלן	קליינע ראָלן																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_360_tr_1754998576	קאָדיסאָן, לייב [שוסטער]	3124, 3125, 3126, 3127, 3128, 3129, :														ווילנע	שטאָט-טעאַטער							יעקב פישמאַן — די אָנהייב-יאָרן פֿון דער פֿאָלקסבינע („פערציק יאָר פאָלקסבינע“, ניו יאָרק, זז. 47-48).					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_360_tr_1754998576	קאָדיסאָן, לייב [שוסטער]	3124, 3125, 3126, 3127, 3128, 3129, :														ניו יאָרק					1926			"חיים עהרענרייך — די פֿאַרשטאָרבענע קינסטלער, לייב קאַדיסאָן און מישאַ גערמאַן, „פאַרווערטס"", נ. י. 3 אַקטאָב. 1947."					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_360_tr_1754998576	קאָדיסאָן, לייב [שוסטער]	3124, 3125, 3126, 3127, 3128, 3129, :								Employment_Performance	artistic_staff	פון 1931 ביז 1933 איז ק. ווידער אָנגאַזשירט געוואָרן אַלס רעזשיסער פון דער פאָלקסבינע	רעזשיסער	1931	1933									מיכאָל ווייכערט — „זכרונות“, צווייטער באַנד, תל-אביב, 1961, זז. 25-33, 172, 177, 67, 43					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_364_tr_1755030303	"„פּערהיפט"" [פרץ הירשביין פֿאָלקס טעאַטער]"	56-3147								Employment_Performance	performer	אויפגעפירט געוואָרן דורך דער יונגע ליטעראַריש דראַמאַטישע געזעלשאַפט אין מילוואַקיי די צוויי איינאַקטערס												א. ראָזענפעלד — וועגען די לעצטע „פּערהיפט טעאַטער פֿאַרשטעלונג, דאָרט, 5 יוני 1950					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_375_tr_1755029880	קאָהן, ס. ה. [נודעלמאַן]	3154-3160								Employment_Performance	employee	דערנאָך שרייבט ער דאָרט ליריקס און שפּעטער סקעטשעס.	שרייבער											"אַ טהעאַטער חסיד — „דער כלה'ס פערגאַנגענהייט אין ליריק טהעאַטער, ""יידטגבלט“, נ. י., 7 אָקט. 1921"					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_375_tr_1755029880	קאָהן, ס. ה. [נודעלמאַן]	3154-3160								Leadership_Ownership	executive	און איר סעקרעטאָר	סעקרעטאָר											"ז. ליבין — וואָס עס מאַכט ערפֿאָלג אין בראַנזווילער טהעאַטער, „פאַרוו."", נ. י. 22 דעצ. 1924."					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_375_tr_1755029880	קאָהן, ס. ה. [נודעלמאַן]	3154-3160								Leadership_Ownership	executive	וואו ער איז אַ סך יאָרן פינאַנססעקרעטאַר.	פינאַנססעקרעטאַר											"הלל ראָגאָף — צוויי מעלאָדראַמעס, „פאַרוו."", נ. י. 22 סעפּט. 1925."					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_381_tr_1755030081	קאַץ, בן-ציון	3166-3166								Employment_Performance	performer	אין וועלכע ק. פלעגט שפּילן די הויפּט פרויען-ראָלן	פרויען-ראָלן																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_381_tr_1755030081	קאַץ, בן-ציון	3166-3166								Employment_Performance	artistic_staff	פֿאַר דעם צוועק איבערגעבויט אַ בינע פֿון אַ באַראַק																	
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_381_tr_1755030081	קאַץ, בן-ציון	3166-3166								Employment_Performance	performer	אויך אַלס עפּיזאָדן-ראָליסט	עפּיזאָדן-ראָליסט																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_381_tr_1755030081	קאַץ, בן-ציון	3166-3166								Employment_Performance	artistic_staff	פלעגט אין דער פּראָווינץ איינשטודירן די מאַסן-סצענעס מיט די סטאַטיסטן און בכלל זאָרגן פֿאַר דער טעכנישער זייט פון די פֿאַרשטעלונגען																	
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_382_tr_1755030077	האַלפּערן, דינה	3167-3772								Employment_Performance	performer	קורץ דערויף ווערט זי אַריינגענומען אין כאָר א'ל פֿון יצחק שלאָסבערג	כאָר	1926										טעאַטער מענש — גאַסטשפּילען פֿון דינה האַלפּערן און סעם בראָנעצקי, „לאָדזער פאָלקסבלאט“, 12 נאָוו. 1931					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_385_tr_1755029934	ריינגאָלד לואיס [אַלער דוד אַזשאַראָוו]	3173-3174								Leadership_Ownership	owner_manager	דערנאָך איר רעדאַקטאָר	רעדאַקטאָר																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_386_tr_1755029933	ראָזאַנקאַ, וויעראַ [שרה ווינער]	3175-3175								Employment_Performance	performer	ר. אויפֿגעטראָטן ניט נאָר אין די פּיעסן, וואָס זיינען געשפּילט געוואָרן, נאָר אין „קלינטאָן טעאַטער זיינען מיט איר, אין דער טיטל-ראָל...	הויפּט-ראָלן																
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_386_tr_1755029936	ראָבינער, אסתר	3176-3176								Education_Formation	graduate	נאָכן ענדיקן איז זי געוואָרן אַ יידישע לערערין												[—] — יעקב לייבוש ראָבינער, ע'ה, „קינדער זשורנאָל“, נ. י., נאָוו. 1948.					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_387_tr_1755030250	וועליטשאַנסקי, ישראל	3177-3177								Employment_Performance	performer	וואַו ער דעביוטירט		1923										"אינזש. א. פינקעלשטיין — אַן אָוונט פֿון קינסטלערישן גענוס, „דער וועג"", מעקסיקאָ, 13 אָקט. 1955."					
	drive-download-20260308T052916Z-1-001.zip	Volume_4IIIorg.json	facs_387_tr_1755030250	וועליטשאַנסקי, ישראל	3177-3177								Employment_Performance	performer	ווידער באַטייליקט אין די ווייטערדיקע אַרבעטן פֿון „אַרטעף“		1933										ש. סולקעס — אין גאַנג פֿון וואָך, „די שטימע, מעקסיקאָ, 15 אָקט. 1955.					
