db_id	name	name_yiddish	n_clusters	n_sents	cluster_ids	text_source	tags	confidence	evidence	review_flags	source
1701	די געברידער פֿיינבערג	די געברידער פֿיינבערג	1	1	ORG-C01932	linked	Family Company | Impresario Company	high	Family Company ⟵ «ברידער» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1702	מאָריענהאָף אין גלאַזונאָוו	מאָריענהאָף אין גלאַזונאָוו	1	1	ORG-C04548	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1703	טרופּע א'אַ פֿון פֿראַנצאָס	טרופּע א'אַ פֿון פֿראַנצאָס	3	3	ORG-C03236 | ORG-C03057 | ORG-C04333	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1704	2-טער פֿראָנט-טרופּע	2-טער פֿראָנט-טרופּע	1	1	ORG-C04977	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1705	ג. בעקער, זאָלקאָווער, בראָנדעסקאָ	זאָלקאָווער	1	1	ORG-C04427	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1706	ש. איריס	ש. איריס	2	2	ORG-C03501 | ORG-C04547	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1707	אַקאַרד	אַקאַרד	1	1	ORG-C03262	linked	Cooperative Company	high	Cooperative Company ⟵ «קאָלעקטיוו» [text]		Claude-draft
1708	קאָאָפּעראַטיווער טרופּע נומער איינס	קאָאָפּעראַטיווער טרופּע נומער איינס	1	1	ORG-C07316	linked	Cooperative Company	high	Cooperative Company ⟵ «קאָאָפּעראַטיוו» [text]		Claude-draft
1709	אַסיפּ רוניטש-אַנסאַמבל	אַסיפּ רוניטש-אַנסאַמבל	1	1	ORG-C01750	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1710	מינע און דיאַנאַ בלומעפעלדס טורניי	מינע און דיאַנאַ בלומעפעלדס טורניי	1	1	ORG-C02774	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «מינע און דיאַנאַ» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1711	[דער טרופּע פֿון] די יונגע קרעפטן	טרופּע פֿון די יונגע קרעפטן	1	1	ORG-C02777	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1712	מיט פֿישעלעוויטש	מיט פֿישעלעוויטש	1	1	ORG-C03021	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]	maybe German-Jewish? (tours «בערלין») — needs Ruthie	Claude-draft
1713	נאַראבראַז	נאַראבראַז	1	1	ORG-C04408	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1714	יידישע קאָאָפּעראַטיווע טרופּעס	יידישע קאָאָפּעראַטיווע טרופּעס	1	1	ORG-C06817	linked	Cooperative Company	high	Cooperative Company ⟵ «קאָאָפּעראַטיוו» [text]		Claude-draft
1715	קאָוונער פֿאַראייניקטע טרופּע	קאָוונער פֿאַראייניקטע טרופּע	1	1	ORG-C04061	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1716	פרייע בינע	פרייע בינע	1	1	ORG-C04864	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1717	פלייסיגן	פלייסיגן	1	1	ORG-C06419	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1718	ברידער שוואַרץ	ברידער שוואַרץ	1	1	ORG-C07078	linked	Kleinkunst / Revue / Cabaret Company | Family Company | Star Company | Impresario Company	medium	Kleinkunst / Revue / Cabaret Company ⟵ «קוואַרטעט» [text] ; Family Company ⟵ «ברידער» [text] ; Star Company ⟵ known star: Schwartz [knowledge] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1719	בילאַיעוו	בילאַיעוו	1	1	ORG-C06959	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1720	שטראַספאָגעלן	שטראַספאָגעלן	1	1	ORG-C04271	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1721	זיגפילד-פֿאָליעס	זיגפילד-פֿאָליעס	1	1	ORG-C06487	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1722	וואַרש. ייד. אָרט. ווינקעלע	וואַרש. ייד. אָרט. ווינקעלע	1	1	ORG-C06300	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1723	פֿרענקל	פֿרענקל	1	1	ORG-C06173	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1724	פּריביאגאס רעוויסטאַ	פּריביאגאס רעוויסטאַ	1	1	ORG-C04919	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1725	טרופּע פֿון איפּאָליטאָוו-אַנדרעיעוו און י. ביעלאָקין	טרופּע פֿון איפּאָליטאָוו-אַנדרעיעוו און י. ביעלאָקין	1	1	ORG-C05061	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «איפּאָליטאָוו-אַנדרעיעוו און י.» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1726	סניעגאָוו	סניעגאָוו	1	1	ORG-C06879	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1727	קוסטיזס מיניאַטור-טרופּע	קוסטיזס מיניאַטור-טרופּע	1	1	ORG-C05684	linked	Kleinkunst / Revue / Cabaret Company | Impresario Company	high	Kleinkunst / Revue / Cabaret Company ⟵ «מיניאַטור» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1728	"קאָאָפּעראַטיווער טרופּע א""פ פֿון כאָרדאָ און אַנטאָוויל"	"קאָאָפּעראַטיווער טרופּע א""פ פֿון כאָרדאָ און אַנטאָוויל"	1	1	ORG-C05511	linked	Ad Hoc Company | Cooperative Company | Institutional Company	medium	"Ad Hoc Company ⟵ joined names «כאָרדאָ און אַנטאָוויל» [text-low] ; Cooperative Company ⟵ «קאָאָפּעראַטיוו» [text] ; Institutional Company ⟵ «קאָאָפּעראַטיווער טרופּע א""פ פֿון כאָרדאָ און אַנטאָוויל» [text]"		Claude-draft
1729	יידישע טרופּע א'ד פֿון אָלגינסקאיא	יידישע טרופּע א'ד פֿון אָלגינסקאיא	1	1	ORG-C05076	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1730	קוואָרטעט האָלדין-לעווינזאָן, וויינבוים און אַמאָסיאַ	קוואָרטעט האָלדין-לעווינזאָן, וויינבוים און אַמאָסיאַ	1	1	ORG-C05490	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «וויינבוים און אַמאָסיאַ» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1731	יונגע בינע	יונגע בינע	1	2	ORG-C06591	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1732	וואַרשעווער פאַראייניקטער טרופּע	וואַרשעווער פאַראייניקטער טרופּע	1	2	ORG-C06157	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1733	מיניאַטור-טרופּע פון קוסטין-בורשטיין-יעדוואָב	מיניאַטור-טרופּע פון קוסטין-בורשטיין-יעדוואָב	1	1	ORG-C03095	linked	Kleinkunst / Revue / Cabaret Company | Impresario Company	high	Kleinkunst / Revue / Cabaret Company ⟵ «מיניאַטור» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1734	צעדעראָווסקאַ	צעדעראָווסקאַ	1	1	ORG-C04423	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1735	כאָפּ-שפּילן	כאָפּ-שפּילן	1	1	ORG-C04766	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1736	קאָלעקטיוו „אַרבעטער-בינע“	קאָלעקטיוו „אַרבעטער-בינע“	1	1	ORG-C04722	linked	Ad Hoc Company | Cooperative Company	medium	Ad Hoc Company ⟵ joined names «רבעטער-בינע» [text-low] ; Cooperative Company ⟵ «קאָלעקטיוו» [text]		Claude-draft
1737	מאָריס שוואַרצס אַנסאַמבל	מאָריס שוואַרצס אַנסאַמבל	1	1	ORG-C02793	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1738	זמרה	זמרה	1	1	ORG-C04052	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1739	דירעקציע פֿון מאָטיע לייבאָוויטש	דירעקציע פֿון מאָטיע לייבאָוויטש	1	1	ORG-C01675	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1740	מענדעלעוויטש טרופע		0	0		none	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1741	מלוכה-קאָלעקטיוו	מלוכה-קאָלעקטיוו	1	1	ORG-C04716	linked	Cooperative Company	high	Cooperative Company ⟵ «קאָלעקטיוו» [text]		Claude-draft
1742	[אָפּערעטעס-טרופּע אונטער דער מוזיקאַלישער לייטונג פֿון משה טשיזשיק [בונעם בדחןס זון	שוואַרץס רוסישער אָפּערע- און אָפּערעטעס-טרופּע	1	1	ORG-C04670	linked	Ad Hoc Company | Operetta / Opera Company | Star Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «אָפּערע- און אָפּערעטעס-טרופּע» [text-low] ; Operetta / Opera Company ⟵ «אָפּערעט» [text] ; Star Company ⟵ known star: Schwartz [knowledge] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1743	מ. רייש	מ. רייש	2	2	ORG-C03681 | ORG-C05478	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1744	אָדעסער קאָלעקטיוו	אָדעסער קאָלעקטיוו	1	3	ORG-C03621	linked	Cooperative Company	high	Cooperative Company ⟵ «קאָלעקטיוו» [text]		Claude-draft
1745	נייער דראַמאַטישער שטערן	נייער דראַמאַטישער שטערן	1	1	ORG-C07233	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1746	יידישע קינסטלער-שפּילע	יידישע קינסטלער-שפּילע	1	2	ORG-C02787	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]	maybe German-Jewish? (tours «ווין») — needs Ruthie	Claude-draft
1747	ייִדישער דראַמאַטישער טעאַטער קאָלעקטיוו / גרופּע) אידטעג	אידטעג	1	1	ORG-C01774	linked	Cooperative Company	high	Cooperative Company ⟵ «קאָלעקטיוו» [text]		Claude-draft
1748	קאָאָפּעראַטיווער אייראָפּעאישער [ניט-יוניע] טרופּע	קאָאָפּעראַטיווער אייראָפּעאישער [ניט-יוניע] טרופּע	2	2	ORG-C05514 | ORG-C04272	linked	Ad Hoc Company | Cooperative Company	medium	Ad Hoc Company ⟵ joined names «ניט-יוניע» [text-low] ; Cooperative Company ⟵ «קאָאָפּעראַטיוו» [text]		Claude-draft
1749	ערשטע יידישע טרופע אין רוסלאַנד אונטער דער לייטונג פֿון יעקב פֿפּיוואקאָווסקי	ערשטע יידישע טרופע אין רוסלאַנד	1	1	ORG-C05190	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1750	שושנה און טאַרלאָ	שושנה און טאַרלאָ	1	1	ORG-C05010	name-match	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «שושנה און טאַרלאָ» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1751	שושנה און טאַרלאָ	שושנה און טאַרלאָ	1	1	ORG-C05010	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «שושנה און טאַרלאָ» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1752	„אידדראַמסט“	„אידדראַמסט“	1	1	ORG-C03615	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1753	קאָלעקטיוו פֿון יוגנט-אַרטיסטן	קאָלעקטיוו פֿון יוגנט-אַרטיסטן	1	1	ORG-C04861	linked	Cooperative Company | Amateur Company	high	Cooperative Company ⟵ «קאָלעקטיוו» [text] ; Amateur Company ⟵ «יוגנט-» [text]		Claude-draft
1784	Adolf Freiman's troupe	אַדאָלף פֿריימאַןס טרופּע	1	1	ORG-C01936_FREIMAN	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
