cluster_id	canonical_yiddish	org_type	sampling_stratum	top_candidate_db_id	top_candidate_score	n_candidates	draft_decision	draft_aligned_db_id	confidence	rationale	drafted_at	model	raw_response
ORG-C04088	אָדעסער באָלגאַראַווטעאַטער	Theatre	low_score	472 	0.619	2	NEW		high	Specific entity (Odessa Bulgarian Theatre) not present in DB; candidates refer to the Odessa Yiddish State Theatre, a different organization.	2026-05-17T17:01:45+00:00	gemini-3-flash-preview	
ORG-C04089	טעאַטער סאָלאָווצאָוו	Theatre	low_score	475	0.625	1	NEW		high	Specific Kiev theatre (Solovtsov) not in DB; candidate is a generic garden theatre match.	2026-05-17T17:01:46+00:00	gemini-3-flash-preview	
ORG-C04091	יענאַ-טעאַטער	Theatre	high_score	528 	0.818	5	NEW		high	Specific theatre name (Jena Theater) not found in candidates; phonetic matches are for unrelated entities (Rand, Ghetto, Savoy).	2026-05-17T17:01:47+00:00	gemini-3-flash-preview	
ORG-C04096	ביעלאַיעווס טרופּע	Traveling Company	low_score	234 	0.688	5	NEW		high	Specific leader-named troupe (Bielayev) not found in DB; candidates are phonetically similar but distinct entities.	2026-05-17T17:01:48+00:00	gemini-3-flash-preview	
ORG-C04100	טאָראָנטאָ יידישן טעאַטער	Theatre	low_score	575 	0.773	5	NEW		high	Specific entity in Toronto, Canada; candidates are all phonetically similar but geographically distinct state theaters in Europe/USSR.	2026-05-17T17:01:49+00:00	gemini-3-flash-preview	
ORG-C04115	קאַליש-טעאַטער	Theatre	low_score	529 	0.750	5	NEW		high	Specific theatre name (Kalish Theatre) in New York not found in candidates; phonetic matches are for distinct entities (Court, Kemi, Morris).	2026-05-17T17:01:50+00:00	gemini-3-flash-preview	
ORG-C04116	אַדלערס גרענד-טעאַטער	Theatre	low_score	622	0.632	1	NEW		high	Specific New York venue (Adler's Grand Theatre) not found in DB; candidate is phonetically and semantically unrelated.	2026-05-17T17:01:51+00:00	gemini-3-flash-preview	
ORG-C04128	הערמאַן בערמאַנס טרופּע	Traveling Company	low_score	287 	0.615	5	NEW		high	Specific leader name 'Herman Berman' not found in DB; candidates are other troupes with different leaders (Itzik Mendl, Adolf, etc.).	2026-05-17T17:01:52+00:00	gemini-3-flash-preview	
ORG-C04134	ניו-יאָרקער יידישן טעאַטער	Theatre	low_score	615 	0.767	5	NEW		medium	Generic name for a NY Yiddish theatre; candidate 615 includes 'Folks' which is a specific distinct entity.	2026-05-17T17:01:53+00:00	gemini-3-flash-preview	
ORG-C04169	גיבסאָן-טעאַטער	Theatre	low_score	526 	0.692	5	NEW		high	Specific theatre name (Gibson) in Philadelphia with no matching candidates in the database; phonetic matches are unrelated entities.	2026-05-17T17:01:54+00:00	gemini-3-flash-preview	
ORG-C04172	לאדזשער דייטשן טעאַטער	Theatre	low_score	472 	0.700	5	NEW		high	Specific entity (Lodz German Theatre) not present in DB; candidates are for Yiddish or Scala theatres in different locations.	2026-05-17T17:01:55+00:00	gemini-3-flash-preview	
ORG-C04175	מאיר שוואַרץס טרופּע	Traveling Company	low_score	198	0.667	1	NEW		high	Specific troupe name not found in DB; candidate is a different person's troupe (Ber Hart).	2026-05-17T17:01:56+00:00	gemini-3-flash-preview	
ORG-C04182	טרופּע פֿון קלאַראַ יאָנג	Traveling Company	low_score	523 	0.700	5	NEW		high	Specific troupe named after Clara Young; no match in DB. Candidates are other troupes with similar phonetic structures.	2026-05-17T17:01:58+00:00	gemini-3-flash-preview	
ORG-C04187	דעטראָיטער יידישן טעאַטער	Theatre	low_score	500 	0.783	5	NEW		high	Specific geographic entity (Detroit Yiddish Theatre) not present in DB; candidates are phonetically similar but for different cities (Riga, Odessa, Kharkiv).	2026-05-17T17:01:59+00:00	gemini-3-flash-preview	
ORG-C04210	לאָס אַנדזשעלעסער יידישן טעאַטער	Theatre	low_score	472 	0.714	3	NEW		high	Specific regional theater in Los Angeles; candidates are all Soviet (Odessa/Kharkiv) and do not match the location.	2026-05-17T17:02:00+00:00	gemini-3-flash-preview	
ORG-C04220	לאַנצמאַןס טרוּפּע	Traveling Company	high_score	325 	0.800	5	NEW		high	Lantzman's Troupe is a distinct entity; candidates are phonetically similar but represent different leaders (Littman, Meerson, Schwartzbard, etc.).	2026-05-17T17:02:01+00:00	gemini-3-flash-preview	
ORG-C04221	טעאַטער אַמבּיני	Theatre	low_score	581 	0.692	4	NEW		high	Specific name 'Ambini' in Paris has no matching candidates; existing candidates are phonetically similar but distinct entities.	2026-05-17T17:02:02+00:00	gemini-3-flash-preview	
ORG-C04260	יידישער פּרעסע	Journals/ Newspapers	low_score	461	0.643	1	GENERIC		high	The name translates to 'The Yiddish Press', a generic term for the industry/media category rather than a specific organization.	2026-05-17T17:02:03+00:00	gemini-3-flash-preview	
ORG-C04266	פֿייווישאָווס טרופּע	Traveling Company	low_score	195 	0.600	4	NEW		high	Specific troupe name (Feivishov) not found in DB; candidates are other troupes with low phonetic similarity scores.	2026-05-17T17:02:04+00:00	gemini-3-flash-preview	
ORG-C04288	קעניגלעכן טעאַטער	Theatre	low_score	278 	0.688	3	NEW		high	Specific royal theater in Iasi, Romania; candidates are phonetically distant and geographically unrelated.	2026-05-17T17:02:06+00:00	gemini-3-flash-preview	
ORG-C04311	באַקווער יידישער סטודיע	Theatre	low_score	575	0.609	1	NEW		high	Specific entity (Baku Yiddish Studio) not in DB; candidate is a different city (Kharkiv) with low phonetic similarity.	2026-05-17T17:02:08+00:00	gemini-3-flash-preview	
ORG-C04316	מאָסקווער יידישן טראַמ	Theatre	low_score	575 	0.636	2	NEW		high	Specific entity (Moscow Yiddish TRAM) not in DB; candidates are for different cities (Kharkiv, Odessa).	2026-05-17T17:02:09+00:00	gemini-3-flash-preview	
ORG-C04324	פישזאַנס יידישער טרופּע	Traveling Company	low_score	485	0.654	1	NEW		high	Specific troupe name (Fishzon) not in DB; candidate is a different leader (Kompaneyets).	2026-05-17T17:02:10+00:00	gemini-3-flash-preview	
ORG-C04343	רוסישער טרופּע	Traveling Company	low_score	41 	0.692	5	GENERIC		high	The name 'רוסישער טרופּע' (Russian Troupe) is a generic descriptor rather than a specific proper name for a Yiddish organization.	2026-05-17T17:02:11+00:00	gemini-3-flash-preview	
ORG-C04355	דייטש-יידישעס טעאַטער	Theatre	low_score	609 	0.714	3	NEW		high	Specific Berlin-based entity not found in DB; candidates are phonetically similar but geographically distinct (Odessa, Riga).	2026-05-17T17:02:12+00:00	gemini-3-flash-preview	
ORG-C04356	לאָדזשער פּוילישן טעאַטער	Theatre	low_score	472 	0.714	5	NEW		high	Specific Polish theater in Lodz; candidates are either Jewish state theaters in other cities or a different Lodz theater (Scala).	2026-05-17T17:02:13+00:00	gemini-3-flash-preview	
ORG-C04363	ווילנער אָפּערעטעס-טרופּע	Traveling Company	low_score	435	0.632	1	ALIGN	435	high	Name and type match perfectly; 'Vilner Operetta' is the English equivalent of 'ווילנער אָפּערעטעס-טרופּע'.	2026-05-17T17:02:14+00:00	gemini-3-flash-preview	
ORG-C04387	לייסעאום טעאַטער	Theatre	low_score	237 	0.667	5	SPLIT		high	Cluster contains distinct Lyceum Theatres in New York and Chicago (Desplaines St); candidates are phonetic mismatches.	2026-05-17T17:02:15+00:00	gemini-3-flash-preview	
ORG-C04414	מעקינלי-טעאַטער	Theatre	low_score	553 	0.714	5	NEW		high	Specific name (McKinley Theatre) in Bronx/NY with no matching candidates in the database; phonetic matches are unrelated entities.	2026-05-17T17:02:16+00:00	gemini-3-flash-preview	
ORG-C04418	דער יידישער וועקקער	Journals/ Newspapers	low_score	461 	0.643	5	NEW		high	Specific newspaper title 'Der Yidisher Veker' not found in candidates; existing candidates are phonetically similar but distinct publications.	2026-05-17T17:02:18+00:00	gemini-3-flash-preview	
ORG-C04425	מינדליןס טרופּע	Traveling Company	low_score	583 	0.714	5	NEW		high	Specific troupe name (Mindlin) not found in DB; phonetic candidates refer to distinct leaders (Zinler, Yovelyer, Littman, Meerson).	2026-05-17T17:02:19+00:00	gemini-3-flash-preview	
ORG-C04439	מאָסקווער קליינעם טעאַטער	Theatre	low_score	575	0.609	1	NEW		high	Specific Moscow institution (Maly Theatre) not present in DB; candidate is a different city and entity.	2026-05-17T17:02:20+00:00	gemini-3-flash-preview	
ORG-C04446	אאָריענטאל-טעאַטער	Theatre	low_score	151 	0.688	5	NEW		high	Specific name (Oriental Theater) in NYC not found in DB; candidates are phonetically similar but geographically/lexically distinct.	2026-05-17T17:02:21+00:00	gemini-3-flash-preview	
ORG-C04448	פֿיינמאָן-טעאַטער	Theatre	low_score	622 	0.714	5	NEW		high	Specific theatre name (Feinman Theatre) in London; no candidates match phonetically or geographically.	2026-05-17T17:02:22+00:00	gemini-3-flash-preview	
ORG-C04460	1-טן אַלאוקראַאינישן יידישן מלוכה-טעאַטער	Theatre	high_score	592 	0.816	5	ALIGN	592	high	Strong name and type agreement with db_id 592; '1-טן' (1st) is a common prefix for this Kharkiv-based state theatre.	2026-05-17T17:02:23+00:00	gemini-3-flash-preview	
ORG-C04461	ערשטן אַלפאַרבאַנדישן פּוילישן מלוכה-טעאַטער	Theatre	low_score	510 	0.667	3	NEW		high	Specific Soviet-era Polish state theater name not found in DB; candidates are for Jewish/Moldavian state theaters.	2026-05-17T17:02:24+00:00	gemini-3-flash-preview	
ORG-C04516	פֿילאָדעלפֿיער יידישן טעאַטער	Theatre	low_score	472 	0.760	4	NEW		high	Specific regional theater (Philadelphia Yiddish Theatre) not present in DB; candidates are phonetically similar but geographically distinct (Odessa, Riga, Kharkov).	2026-05-17T17:02:26+00:00	gemini-3-flash-preview	
ORG-C04520	סיימאָןס טרופּעס	Traveling Company	low_score	325 	0.714	2	SPLIT		high	The name uses the plural form 'טרופּעס' (troupes), indicating multiple distinct companies under Simon's management.	2026-05-17T17:02:27+00:00	gemini-3-flash-preview	
ORG-C04528	לאָנדאָנער יידישן טעאַטער	Theatre	high_score	472 	0.818	5	NEW		medium	Specific London entity not in DB; db_id 565 is a distinct 'Folks-Teater'. Name and location are consistent within cluster.	2026-05-17T17:02:28+00:00	gemini-3-flash-preview	
ORG-C04545	עמפּייר-טעאַטער	Theatre	low_score	555 	0.692	5	SPLIT		high	Cluster contains 'Empire Theatre' locations in both London and Chicago, which are distinct entities. No direct candidate match exists.	2026-05-17T17:02:29+00:00	gemini-3-flash-preview	
ORG-C04572	גראָדנער	Traveling Company	high_score	43	0.833	1	ALIGN	43	medium	Name variant 'גראָדנער' is a likely shorthand for 'גראַדנערס קאָמפּאַניע' (Grodner's company), matching the Traveling Company type.	2026-05-17T17:02:32+00:00	gemini-3-flash-preview	
ORG-C04594	טרופּעס פֿון קרויזע	Traveling Company	low_score	283 	0.647	5	SPLIT		high	The name uses the plural 'טרופּעס' (troupes), indicating multiple distinct companies under Krause rather than a single itinerant unit.	2026-05-17T17:02:34+00:00	gemini-3-flash-preview	
ORG-C04611	דיאַ נייע אידישע טהעאַטער געזעלשאַפט	Theatre	low_score	621 	0.622	4	NEW		high	Specific name 'The New Jewish Theatre Society' has no matching candidates; existing candidates are for state or local dramatic societies.	2026-05-17T17:02:36+00:00	gemini-3-flash-preview	
ORG-C04633	שיקאַגער יידישן טעאַטער	Theatre	high_score	500 	0.857	5	NEW		high	Specific geographic name (Chicago) not present in DB; candidates are phonetically similar but geographically distinct (Riga, Kharkov, Odessa).	2026-05-17T17:02:37+00:00	gemini-3-flash-preview	
ORG-C04639	ניו-אַרלאַנס יידיש טעאַטער	Theatre	low_score	500 	0.609	2	NEW		high	Specific geographic name (New Orleans) not present in DB; candidates are phonetically similar but geographically distinct (Riga, Kharkov).	2026-05-17T17:02:38+00:00	gemini-3-flash-preview	
ORG-C04647	הויף-טעאַטער	Theatre	low_score	611 	0.727	5	NEW		high	Specific entity (Meiningen Court Theatre) not in DB; candidates are phonetic matches for generic 'theatre' suffix but unrelated in name/place.	2026-05-17T17:02:40+00:00	gemini-3-flash-preview	
ORG-C04663	טרופּע פֿון ביעלאַיעוו	Traveling Company	low_score	542 	0.722	5	NEW		high	Specific troupe leader (Belyaev) not found in DB; candidates are other troupes with different leaders.	2026-05-17T17:02:44+00:00	gemini-3-flash-preview	
ORG-C04665	קראָקעווער יידישער טעאַטער	Theatre	high_score	575 	0.826	5	NEW		high	Specific name for Krakow Yiddish Theatre; candidates are phonetically similar but geographically distinct entities (Kharkiv, Odessa, Riga, Moscow).	2026-05-17T17:02:45+00:00	gemini-3-flash-preview	
ORG-C04686	אַדלערס פּולס-טעאַטער	Theatre	low_score	604 	0.632	3	ALIGN	123	high	Phonetic match for 'Poole's Theatre' (פּולס-טעאַטער) and location agreement (Manhattan/NY). 'Adler' refers to the manager/star.	2026-05-17T17:02:46+00:00	gemini-3-flash-preview	
ORG-C04693	יידישן קאָמער-טעאַטער	Theatre	low_score	480 	0.700	5	ALIGN	296	medium	Candidate 296 'Kamer-teater' matches the core name; extracted settlements Minsk/Petrograd are consistent with Soviet-era Yiddish Chamber Theatres.	2026-05-17T17:02:47+00:00	gemini-3-flash-preview	
ORG-C04714	שטומאַכערס טרופּע	Traveling Company	low_score	579 	0.667	5	NEW		high	Specific troupe name (Stumacher) not found in DB; candidates are phonetically similar but distinct surnames (Nenker, Becker, Stramer).	2026-05-17T17:02:48+00:00	gemini-3-flash-preview	
ORG-C04727	בראַנדעסקאָס טרופּע	Traveling Company	low_score	203 	0.688	5	NEW		high	Specific troupe name (Brandesco) not found in DB; candidates are phonetically similar but distinct entities (Bronstein, Mogulesco).	2026-05-17T17:02:49+00:00	gemini-3-flash-preview	
ORG-C04739	שילער טעאַטער	Theatre	high_score	630 	0.833	5	NEW		high	Specific entity (Schiller Theater in Berlin) not found in candidates; candidates are phonetically similar but geographically and semantically distinct.	2026-05-17T17:02:50+00:00	gemini-3-flash-preview	
ORG-C04740	לעסינג טעאַטער	Theatre	low_score	124 	0.692	5	NEW		high	Specific historical venue (Lessing Theater, Berlin) not present in DB; candidates are phonetic mismatches in different locations.	2026-05-17T17:02:51+00:00	gemini-3-flash-preview	
ORG-C04797	לאָנדאָן-טעאַטער	Theatre	high_score	526 	0.846	5	NEW		high	Specific theater in Pittsburgh; candidates are phonetically similar but distinct entities (Odeon, Lawndale, Garden).	2026-05-17T17:02:52+00:00	gemini-3-flash-preview	
ORG-C04807	זשיראַרד-טעאַטער	Theatre	low_score	176 	0.692	5	NEW		high	Specific venue (Girard Theatre) in Philadelphia; no candidates match the name or location.	2026-05-17T17:02:53+00:00	gemini-3-flash-preview	
