person_id	xml_id	heading	primary_form	alias_form	source
P-6-facs_644_r	facs_644_r	שטערנבערג, העראָלד	העראָלד שטערנבערג	אהרן שטערנבערג	names_variant
P-6-facs_644_r	facs_644_r	שטערנבערג, העראָלד	העראָלד שטערנבערג	ה. שטערנבערג	names_variant
P-6-facs_648_tr_1747930309	facs_648_tr_1747930309	קעסטין, סוזי [סילווער]	סוזי קעסטין	סילווער	heading_bracket
P-6-facs_648_tr_1747930309	facs_648_tr_1747930309	קעסטין, סוזי [סילווער]	סוזי קעסטין	קעסטין	names_variant
P-6-facs_648_tr_1747930316	facs_648_tr_1747930316	וועליטשאַנסקי, ישראל	ישראל וועליטשאַנסקי	וועליטשאַנסקי	names_variant
P-6-facs_649_tr_1747930511	facs_649_tr_1747930511	קובאַנסקי, אייב	אייב קובאַנסקי	קובאַנסקי	names_variant
P-6-facs_650_tr_1747931535	facs_650_tr_1747931535	שמואל בריינין	שמואל בריינין	בריינין	names_variant
P-6-facs_651_r	facs_651_r	ניומאַן יעקב	ניומאַן יעקב	יעקב ניומאַן	names_variant
P-6-facs_652_r	facs_652_r	מערי ריטשמאַן	מערי ריטשמאַן	מומע מערי	names_variant
P-6-facs_653_r	facs_653_r	אהרן שאַרף	אהרן שאַרף	אהרן שארף	names_variant
P-6-facs_653_r	facs_653_r	אהרן שאַרף	אהרן שאַרף	א. שאַרף	names_variant
P-6-facs_654_r	facs_654_r	ווילי שאָר	ווילי שאָר	וועלוול פֿערדאָק	names_variant
P-6-facs_654_r_1	facs_654_r_1	מ. נ. וואָלפּערט	מ. נ. וואָלפּערט	מ. ג. וואָלפּערט	names_variant
P-6-facs_655_tr_1747931510	facs_655_tr_1747931510	מאָריס וויינבערגער	מאָריס וויינבערגער	מאָריס ווינבערגער	names_variant
P-6-facs_655_tr_1747931510	facs_655_tr_1747931510	מאָריס וויינבערגער	מאָריס וויינבערגער	וויינבערגער	names_variant
P-6-facs_656_tr_1747931530	facs_656_tr_1747931530	בעלאַ און יעקב פישמאַן	בעלאַ און יעקב פישמאַן	יעקב פישמאַן	names_variant
P-6-facs_656_tr_1747931530	facs_656_tr_1747931530	בעלאַ און יעקב פישמאַן	בעלאַ און יעקב פישמאַן	יעקב פישמאָן	names_variant
P-6-facs_656_tr_1747931530	facs_656_tr_1747931530	בעלאַ און יעקב פישמאַן	בעלאַ און יעקב פישמאַן	בעלאַ פישמאַן	names_variant
P-6-facs_656_r	facs_656_r	דזשעני וויינבערג	דזשעני וויינבערג	דזשעני גראָס	names_variant
P-6-facs_657_tr_1747931522	facs_657_tr_1747931522	ישראליק-מנהם הערמעלין	ישראליק-מנהם הערמעלין	ישראל (אָדער ישראליק)-מנחם הערמעלין	names_variant
P-6-facs_657_tr_1747931522	facs_657_tr_1747931522	ישראליק-מנהם הערמעלין	ישראליק-מנהם הערמעלין	ישראליק-מנחם הערמעלין	names_variant
P-6-facs_657_tr_1747931522	facs_657_tr_1747931522	ישראליק-מנהם הערמעלין	ישראליק-מנהם הערמעלין	ישראל-מנחם הערמעלין	names_variant
P-6-facs_657_tr_1747931522	facs_657_tr_1747931522	ישראליק-מנהם הערמעלין	ישראליק-מנהם הערמעלין	הערמעלין	names_variant
P-6-facs_658_tr_1747931529	facs_658_tr_1747931529	ליטוואַק אייזיק (יצחק)	ליטוואַק אייזיק	יצחק ליטוואק	names_variant
P-6-facs_658_tr_1747931529	facs_658_tr_1747931529	ליטוואַק אייזיק (יצחק)	ליטוואַק אייזיק	ליטוואָקן	names_variant
P-6-facs_659_tr_1747931536	facs_659_tr_1747931536	דזשאָרדזש מ. זעלצער	דזשאָרדזש מ. זעלצער	מר. זעלצער	names_variant
P-6-facs_659_tr_1747931536	facs_659_tr_1747931536	דזשאָרדזש מ. זעלצער	דזשאָרדזש מ. זעלצער	זעלצער	names_variant
P-6-facs_660_tr_1747931528	facs_660_tr_1747931528	בענדזשאמין לייקין	בענדזשאמין לייקין	בענדזשאָמין לייקין	names_variant
P-6-facs_660_tr_1747931528	facs_660_tr_1747931528	בענדזשאמין לייקין	בענדזשאמין לייקין	לייקין	names_variant
P-6-facs_660_tr_1747931529	facs_660_tr_1747931529	אַננאַ לייקין	אַננאַ לייקין	חנה לאה גאָלאָמב	names_variant
P-6-facs_660_tr_1747931529	facs_660_tr_1747931529	אַננאַ לייקין	אַננאַ לייקין	לייקין	names_variant
P-6-facs_660_r	facs_660_r	משה לעסער (לאזניק)	משה לעסער	לאזניק	heading_bracket
P-6-facs_660_r	facs_660_r	משה לעסער (לאזניק)	משה לעסער	לעסער	names_variant
P-6-facs_662_tr_1747931526	facs_662_tr_1747931526	דען און רעבעקאַ פֿראָהמאַן	דען און רעבעקאַ פֿראָהמאַן	דען פראָהמאָן	names_variant
P-6-facs_662_tr_1747931525	facs_662_tr_1747931525	שרה און משה פֿרידמאַן	שרה און משה פֿרידמאַן	שרה פֿרידמאַן	names_variant
P-6-facs_663_r_1	facs_663_r_1	אייזיק און פּאָליאַ פינקעלשטיין	אייזיק און פּאָליאַ פינקעלשטיין	אייזיק פינקעלשטיין	names_variant
P-6-facs_663_r_1	facs_663_r_1	אייזיק און פּאָליאַ פינקעלשטיין	אייזיק און פּאָליאַ פינקעלשטיין	פינקעלשטיין	names_variant
P-6-facs_663_r_1	facs_663_r_1	אייזיק און פּאָליאַ פינקעלשטיין	אייזיק און פּאָליאַ פינקעלשטיין	פֿינקעלשטיין	names_variant
P-6-facs_663_r_2	facs_663_r_2	נתן פּ. ראָזען	נתן פּ. ראָזען	נתן פ. ראָזען	names_variant
P-6-facs_663_r_2	facs_663_r_2	נתן פּ. ראָזען	נתן פּ. ראָזען	נייטן פּי	names_variant
P-6-facs_663_r_2	facs_663_r_2	נתן פּ. ראָזען	נתן פּ. ראָזען	ראָזען	names_variant
P-6-facs_664_r_1	facs_664_r_1	הערי שומער	הערי שומער	הערין	names_variant
P-6-facs_664_r_1	facs_664_r_1	הערי שומער	הערי שומער	שומער	names_variant
P-6-facs_665_r	facs_665_r	משה אַלבין-ביאַליק	משה אַלבין-ביאַליק	משה אַלבין	names_variant
P-6-facs_665_r_1	facs_665_r_1	שבתי (שעפּסל) סולקעס	שבתי   סולקעס	שעפּסל	heading_bracket
P-6-facs_665_r_1	facs_665_r_1	שבתי (שעפּסל) סולקעס	שבתי   סולקעס	סולקעס	names_variant
P-6-facs_666_r	facs_666_r	פּאול ווהייטמאַן	פּאול ווהייטמאַן	פּסח	names_variant
P-6-facs_666_r	facs_666_r	פּאול ווהייטמאַן	פּאול ווהייטמאַן	פּאול (פּסח) ווהייטמאַן	names_variant
P-6-facs_667_r_2	facs_667_r_2	עמאַ שייווער	עמאַ שייווער	ציפּע-העניע לאַזאָראָוו	names_variant
P-6-facs_667_r	facs_667_r	קרכנות פון די נאַצישע רדצחים	קרכנות פון די נאַצישע רדצחים	האָואַרד וויינשל	names_variant
P-6-facs_667_r	facs_667_r	קרכנות פון די נאַצישע רדצחים	קרכנות פון די נאַצישע רדצחים	ה. וויינשל	names_variant
P-6-facs_192_tr_1747825120	facs_192_tr_1747825120	פֿיינמאַן, לילי [לאה]	לילי פֿיינמאַן	לילי פיינמאן	names_variant
P-6-facs_192_tr_1747825120	facs_192_tr_1747825120	פֿיינמאַן, לילי [לאה]	לילי פֿיינמאַן	ליליקו	names_variant
P-6-facs_192_tr_1747825120	facs_192_tr_1747825120	פֿיינמאַן, לילי [לאה]	לילי פֿיינמאַן	בעיבי ליליקו	names_variant
P-7-facs_8_r_3	facs_8_r_3	כענקין, וויקטאָר (וולאַדימיר)	וויקטאָר כענקין	וולאַדימיר	heading_bracket
P-7-facs_8_r_3	facs_8_r_3	כענקין, וויקטאָר (וולאַדימיר)	וויקטאָר כענקין	כענקין	names_variant
P-7-facs_8_r_3	facs_8_r_3	כענקין, וויקטאָר (וולאַדימיר)	וויקטאָר כענקין	וולאַדימיר יאָקאַוולעוויטש	names_variant
P-7-facs_10_r_5	facs_10_r_5	קאָפלער-לעמקאָוו [יעקב?]	קאָפלער-לעמקאָוו	יעקב?	heading_bracket
P-7-facs_10_r_5	facs_10_r_5	קאָפלער-לעמקאָוו [יעקב?]	קאָפלער-לעמקאָוו	קאָפלער	names_variant
P-7-facs_10_r_5	facs_10_r_5	קאָפלער-לעמקאָוו [יעקב?]	קאָפלער-לעמקאָוו	איוואַן לעמקאָוו	names_variant
P-7-facs_10_r_5	facs_10_r_5	קאָפלער-לעמקאָוו [יעקב?]	קאָפלער-לעמקאָוו	דזשעק ריינהאָלץ	names_variant
P-7-facs_10_r_7	facs_10_r_7	קאָפּעלמאַן, סאָניע [יאָפע]	סאָניע קאָפּעלמאַן	יאָפע	heading_bracket
P-7-facs_11_tr_1756280381	facs_11_tr_1756280381	בערענזאָן, מ.	מ. בערענזאָן	פּערט	names_variant
P-7-facs_11_tr_1756280381	facs_11_tr_1756280381	בערענזאָן, מ.	מ. בערענזאָן	יידיש-העברעישע בימה, פּערט	names_variant
P-7-facs_11_tr_1756280381	facs_11_tr_1756280381	בערענזאָן, מ.	מ. בערענזאָן	פֿאַרייניקטע דראַמאַטישע קאָמפּאָניע	names_variant
P-7-facs_11_r_2	facs_11_r_2	ביעלאָגלאָווסקי, חיים [דוד בעלקין]	חיים ביעלאָגלאָווסקי	דוד בעלקין	heading_bracket
P-7-facs_11_r_2	facs_11_r_2	ביעלאָגלאָווסקי, חיים [דוד בעלקין]	חיים ביעלאָגלאָווסקי	ביאָלאָגלאָווסקי	names_variant
P-7-facs_11_r_2	facs_11_r_2	ביעלאָגלאָווסקי, חיים [דוד בעלקין]	חיים ביעלאָגלאָווסקי	ביעלאַגלאָווסקי	names_variant
P-7-facs_12_tr_1756389600	facs_12_tr_1756389600	בערנאַס, י.	י. בערנאַס	בערנאָס	names_variant
P-7-facs_12_tr_1756389600	facs_12_tr_1756389600	בערנאַס, י.	י. בערנאַס	בערנאַס	names_variant
P-7-facs_12_tr_1756389600	facs_12_tr_1756389600	בערנאַס, י.	י. בערנאַס	ברנש	names_variant
P-7-facs_13_r_4	facs_13_r_4	אוואכער עוואַ [חוה ליטווין]	אוואכער עוואַ	חוה ליטווין	heading_bracket
P-7-facs_14_r_5	facs_14_r_5	ציפקוס יעקב [יעקב זיידל ציפּעס]	ציפקוס יעקב	יעקב זיידל ציפּעס	heading_bracket
P-7-facs_15_r_3	facs_15_r_3	ציפקוס, אַנעטאָ [איטע פּויגעל]	אַנעטאָ ציפקוס	איטע פּויגעל	heading_bracket
P-7-facs_15_r_3	facs_15_r_3	ציפקוס, אַנעטאָ [איטע פּויגעל]	אַנעטאָ ציפקוס	איטע פֿויגל-ציפקוס	names_variant
P-7-facs_15_r_3	facs_15_r_3	ציפקוס, אַנעטאָ [איטע פּויגעל]	אַנעטאָ ציפקוס	איטע פֿויגל	names_variant
P-7-facs_15_r_3	facs_15_r_3	ציפקוס, אַנעטאָ [איטע פּויגעל]	אַנעטאָ ציפקוס	איטע ציפקוס	names_variant
P-7-facs_16_r_2	facs_16_r_2	אַרסקאַ, מאַריאַ [מרים-רחל]	מאַריאַ אַרסקאַ	מרים-רחל	heading_bracket
P-7-facs_16_r_2	facs_16_r_2	אַרסקאַ, מאַריאַ [מרים-רחל]	מאַריאַ אַרסקאַ	טשופּע	names_variant
P-7-facs_16_r_2	facs_16_r_2	אַרסקאַ, מאַריאַ [מרים-רחל]	מאַריאַ אַרסקאַ	מאַריאַ אָרסקאַ	names_variant
P-7-facs_16_r_2	facs_16_r_2	אַרסקאַ, מאַריאַ [מרים-רחל]	מאַריאַ אַרסקאַ	מאַריאַ אָרסקאָ	names_variant
P-7-facs_16_r_2	facs_16_r_2	אַרסקאַ, מאַריאַ [מרים-רחל]	מאַריאַ אַרסקאַ	מרים-רחל אָרסקאָ	names_variant
P-7-facs_16_r_2	facs_16_r_2	אַרסקאַ, מאַריאַ [מרים-רחל]	מאַריאַ אַרסקאַ	מאָריאָ יאָרסקאַ	names_variant
P-7-facs_17_tr_1756390458	facs_17_tr_1756390458	"""באַלאַגאַניידען"""	"""באַלאַגאַניידען"""	באַלאַגאַניידען	names_variant
P-7-facs_17_tr_1756390458	facs_17_tr_1756390458	"""באַלאַגאַניידען"""	"""באַלאַגאַניידען"""	באַלאַגאַניידן	names_variant
P-7-facs_18_tr_1756799204	facs_18_tr_1756799204	גוזיק, יעקב	יעקב גוזיק	גוזיק	names_variant
P-7-facs_19_r	facs_19_r	"„הכל הבל"""	"„הכל הבל"""	שמחה שוואַרץ	names_variant
P-7-facs_19_r	facs_19_r	"„הכל הבל"""	"„הכל הבל"""	רות שוואַרץ	names_variant
P-7-facs_19_r	facs_19_r	"„הכל הבל"""	"„הכל הבל"""	הכל הבל	names_variant
P-7-facs_19_r_7	facs_19_r_7	זשיטניצקי, ל. [פּנחס-אַליעזר]	ל. זשיטניצקי	פּנחס-אַליעזר	heading_bracket
P-7-facs_19_r_7	facs_19_r_7	זשיטניצקי, ל. [פּנחס-אַליעזר]	ל. זשיטניצקי	דר. ל. זשיטניצקי	names_variant
P-7-facs_19_r_7	facs_19_r_7	זשיטניצקי, ל. [פּנחס-אַליעזר]	ל. זשיטניצקי	מאָרוס	names_variant
P-7-facs_19_r_7	facs_19_r_7	זשיטניצקי, ל. [פּנחס-אַליעזר]	ל. זשיטניצקי	ט. ביילין	names_variant
P-7-facs_19_r_7	facs_19_r_7	זשיטניצקי, ל. [פּנחס-אַליעזר]	ל. זשיטניצקי	זשיטניצקי	names_variant
P-7-facs_21_tr_1756831761	facs_21_tr_1756831761	כץ, חבל	חבל כץ	חבל	names_variant
P-7-facs_21_tr_1756831761	facs_21_tr_1756831761	כץ, חבל	חבל כץ	חבלע	names_variant
P-7-facs_21_tr_1756831761	facs_21_tr_1756831761	כץ, חבל	חבל כץ	קעצעלע	names_variant
P-7-facs_23_tr_1756894461	facs_23_tr_1756894461	כץ, איזאַק	איזאַק כץ	ה' כץ	names_variant
P-7-facs_23_tr_1756894461	facs_23_tr_1756894461	כץ, איזאַק	איזאַק כץ	כץ	names_variant
P-7-facs_24_tr_1756894820	facs_24_tr_1756894820	צוקערמאַן, איזידאָר	איזידאָר צוקערמאַן	צוקערמאַן	names_variant
P-7-facs_25_r_3	facs_25_r_3	צוקערמאַן, קלאַראַ [שטיינבערג]	קלאַראַ צוקערמאַן	שטיינבערג	heading_bracket
P-7-facs_25_tr_1756895087	facs_25_tr_1756895087	מעדוועדיעוו, יעקב	יעקב מעדוועדיעוו	מעדוועדיעוו	names_variant
P-7-facs_25_tr_1756895087	facs_25_tr_1756895087	מעדוועדיעוו, יעקב	יעקב מעדוועדיעוו	מאָקס מעדוועדיעוו	names_variant
P-7-facs_28_r_6	facs_28_r_6	אלוני, סעם (שמואל קאָפּעלבוים)	סעם אלוני	שמואל קאָפּעלבוים	heading_bracket
P-7-facs_29_tr_1756359803	facs_29_tr_1756359803	גליקמאַן, רעניאַ (רבקה)	רעניאַ גליקמאַן	רעניע	names_variant
P-7-facs_29_tr_1756359803	facs_29_tr_1756359803	גליקמאַן, רעניאַ (רבקה)	רעניאַ גליקמאַן	רענע גליקמאַן	names_variant
P-7-facs_30_r_7	facs_30_r_7	צוקערמאַן, מינדל [שנאַפּ]	מינדל צוקערמאַן	שנאַפּ	heading_bracket
P-7-facs_31_tr_1756359777	facs_31_tr_1756359777	פֿיליב, שמואל	שמואל פֿיליב	שמואל משה פֿיליב	names_variant
P-7-facs_31_tr_1756359777	facs_31_tr_1756359777	פֿיליב, שמואל	שמואל פֿיליב	פֿיליב	names_variant
P-7-facs_31_tr_1756359777	facs_31_tr_1756359777	פֿיליב, שמואל	שמואל פֿיליב	שמואל פֿיליב	names_variant
P-7-facs_31_tr_1756359774	facs_31_tr_1756359774	פיביך, סאָרע	סאָרע פיביך	סאַראַ פיביך	names_variant
P-7-facs_31_tr_1756359774	facs_31_tr_1756359774	פיביך, סאָרע	סאָרע פיביך	פר. פיביך	names_variant
P-7-facs_31_tr_1756359774	facs_31_tr_1756359774	פיביך, סאָרע	סאָרע פיביך	סאַראָ פיביך	names_variant
P-7-facs_34_r	facs_34_r	ראָזענטאָל, סאַשאַ (שמעיה פישנאָוו)	סאַשאַ ראָזענטאָל	שמעיה פישנאָוו	heading_bracket
P-7-facs_35_r_2	facs_35_r_2	„ניי-אַזאַזעל“	„ניי-אַזאַזעל“	ניי אַזאַזעל	names_variant
P-7-facs_35_r_2	facs_35_r_2	„ניי-אַזאַזעל“	„ניי-אַזאַזעל“	נייאַזאַזעל	names_variant
