person_id	xml_id	volume	heading	names_variants	birth_year	death_year	entry_type	candidate_db_ids	candidate_scores	candidate_names	decision	aligned_db_id	reviewer	reviewer_notes	reviewed_at
P-5-facs_438_r_4	facs_438_r_4	5	זעלדיטש יאקאוו				director_regisseur	3368|2917|1755	1.000|0.333|0.333	יאַקאָוו זעלדיטש|יאַקאָוו שעכטמאַן|יאַקאָוו גערטנער					
P-5-facs_438_r_16	facs_438_r_16	5	בראדסקי				performer	1403|1402|1401	0.714|0.714|0.714	בּראָדסקי|אהרן בּראָדסקי|מוסיא בּראדסקי					
P-5-facs_438_r_10	facs_438_r_10	5	רינסלער,				performer	2761	0.857	רינסלער					
P-5-facs_438_r_15	facs_438_r_15	5	לאנדאָ שמעון,				performer	2186|2195|2194	1.000|0.333|0.333	שמעון לאַנדאַ|יחיאל לאַנדאָ|שרה לאַנדאָ					
P-5-facs_438_r_20	facs_438_r_20	5	לעאָנאָוו, לעאָניד,		1920	1942	performer	2234|3003	1.000|0.583	לעאָניד לעאָנאָוו|לעאׇניד סניעגאׇוו (יהודה-לייבּ גאָלדשטיין)					
P-5-facs_438_r_22	facs_438_r_22	5	דוליצקאיא, מאניאַ,			1942	performer	3508	1.000	מאַניאַ דוליצקאיא					
P-5-facs_438_r_12	facs_438_r_12	5	מיידעלמאַן, באָריס,		1916	1942	performer	2453	1.000	באָריס מיידעלמאַן					
P-5-facs_438_r_14	facs_438_r_14	5	גאַרדאַן, הערשל.		1912		performer	1866|1867|1869	1.000|0.633|0.538	הערשל גאָרדאָן|הערש-לייב גאָרדאָן|וויעראַ גאָרדאָן					
P-5-facs_439_tr_1739220587	facs_439_tr_1739220587	5	פּערלע יהושע	יהושע פּערלע | פּ. | שיע פּערלע | דריי שטענדלעך	1888	1943	writer	3534	1.000	יהושע פּערלע	ALIGN	3534			
P-5-facs_441_tr_1739220583	facs_441_tr_1739220583	5	גלאָטשטיין ישראל	ישראל גלאָטשטיין | גלאָטשטיין | ג.			composer	1781	1.000	ישראל גלאַטשטיין	ALIGN	1781			
P-5-facs_442_tr_1739222531	facs_442_tr_1739222531	5	לייבאָוויטש, הערץ	ל.		1943	administrator	2225	1.000	הערץ לייבאָוויטש	ALIGN	2225			
P-5-facs_442_tr_1739222523	facs_442_tr_1739222523	5	גרינשפּאַן, פֿייוול	ג. | ב.	1894		performer	1904	1.000	פייוול גרינשפּאַן	ALIGN	1904			
P-5-facs_443_tr_1739220791	facs_443_tr_1739220791	5	לייפּציקער מאַרק	ל.	1897	1941	administrator				ALIGN	2312			
P-5-facs_443_r_3	facs_443_r_3	5	בערגאָלסקי, יעקב (יאַשאַ)	בערגאָלסקי | בערעגאָלסקי | גאָלדבערג | ב. | בערעגאַלסקי		1944	performer	1268	0.857	יעקב בערגאָלסקי ((גאָלדבערג))	ALIGN	1268			
P-5-facs_444_tr_1739222259	facs_444_tr_1739222259	5	מאַרגאָלין, זכריה	מ.	1893	1945	director_regisseur	2393	1.000	זכריה מאַרגאָלין	ALIGN	2393			
P-5-facs_444_tr_1739222260	facs_444_tr_1739222260	5	ווייסביין, חיים	וו.	1881	1943	musician	3169	1.000	חיים ווייסבּיין	ALIGN	3169			
P-5-facs_445_tr_1739221346	facs_445_tr_1739221346	5	ראַטבלום ישראל	רויטבלום | ר.	1894	1944	performer	2786	1.000	ישראל ראָטבלום	ALIGN	2786			
P-5-facs_445_tr_1739221348	facs_445_tr_1739221348	5	מאַרווייל, שמואל	שמואל מאַרווייל | ש. מאַרווייל | מ.	1906		writer	2415	0.769	שמואל מאַרוויל	ALIGN	2415			
P-5-facs_446_r_2	facs_446_r_2	5	ראָטשטיין פעליאַ			1941	administrator	2788|964|2789|3560	1.000|0.500|0.349|0.333	פעליא ראָטשטיין|עליאַס ראָטשטיין|סאָלאָמאָן ראַטשטיין (שלמה)|ישעיה ראָטשטיין (שאַיעלע)					
P-5-facs_446_tr_1739220512	facs_446_tr_1739220512	5	לאַנדוי דר. לייב	לייב לאַנדוי | לייב לאַנדאוי | לייב לאַנדאָן | עלווי | דר. לייב לאַנדוי | דר. לאַנדוי | לייב | ל.	1880	1943	performer	3627	1.000	לייב לאַנדוי	ALIGN	3627			
P-5-facs_451_tr_1739220683	facs_451_tr_1739220683	5	שאַיעוויטש, ישראל	ישראל שאַיעוויטש | ש.			composer	2907	1.000	ישראל שאַיעוויטש	ALIGN	2907			
P-5-facs_452_tr_1739221807	facs_452_tr_1739221807	5	שעכטער אהרן		1908		other	2915	1.000	אהרן שעכטער	ALIGN	2915			
P-5-facs_452_tr_1739221802	facs_452_tr_1739221802	5	שערמאַן, דוד	דוד שערמאַן | ש.			performer	2922	1.000	דוד שערמאַן	ALIGN	2922			
P-5-facs_453_tr_1739221401	facs_453_tr_1739221401	5	צייטלין, אַלחנן	אַלחנן צייטלין | צ.	1902	1942	writer	3541	1.000	אלחנן צייטלין	ALIGN	3541			
P-5-facs_460_tr_1739221038	facs_460_tr_1739221038	5	קאַציזנע, אַלטער (שלום)	אלטער קאַציזנע | אַלטער קאַצייזנע | אַלתר קאַציזנע | א. ק. | ק. | קאַציזנע	1885	1941	writer	3547	1.000	אַלטער קאַציזנע (שלום)	ALIGN	3547			
P-5-facs_482_tr_1739221607	facs_482_tr_1739221607	5	ראַבין, מנחם-מענדל	מענדל ראָבין | ראָבין | ראַבינען	1896		performer	2717	0.800	מנהם-מענדל ראבין	ALIGN	2717			
P-5-facs_483_tr_1739222529	facs_483_tr_1739222529	5	גאָכאַנסקי, מרים (מינצע)	מינצע | מיינצע			performer	1718	1.000	מרים גאכאנסקי (מינדע)	ALIGN	1718			
P-5-facs_484_tr_1739220531	facs_484_tr_1739220531	5	ראַן, משה		1903	1944	director_regisseur	2732	1.000	משה ראַן	ALIGN	2732			
P-5-facs_484_r_5	facs_484_r_5	5	זעווין, לעוו		1901		other	3374	1.000	לעוו זעווין	ALIGN	3374			
P-5-facs_485_r	facs_485_r	5	סאַמבערג, א. [יצחק-אייזיק סאָמבאָרק]	יצחק סאַמבערג | אייזיק סאַמבערג | אייזיק סאַמבאַרק | סאַמבערג | ס.	1889	1943	performer	2824	0.857	יצחק-אייזיק סאַמבּאׇרעק (אַ. סאַמבּערג)	ALIGN	2824			
P-5-facs_508_tr_1739222134	facs_508_tr_1739222134	5	אַבאָזשאַנעק, יעקב	יעקב אַבעזשאַנעק | א. | אָבעזשאַנעק | י. אָבעזשאַנעק	1891	1943	writer	2589	1.000	יעקב אַבאָזשאַנעק	ALIGN	2589			
P-5-facs_508_tr_1739222135	facs_508_tr_1739222135	5	צעלמייסטער דוד	צ.	1915		director_regisseur	3098	0.655	דוד צעלערמייסטער	ALIGN	3098			
P-5-facs_509_tr_1739221079	facs_509_tr_1739221079	5	קאַצענעלסאָן, יצחק[-יחיאָל]	יצחק קאַצענעלסאָן | יעקב-בנימין קאַצענעלסאָן | יצחקל | יצחק קאַצענעלזאָהן	1885	1944	writer	3548	0.800	יצחק קאַצענעלזאָן (יחיאל)	ALIGN	3548			
P-5-facs_529_tr_1739221773	facs_529_tr_1739221773	5	שאַפּיראָ, דניאל	דניאָל שאַפּיראָ | שאַפּיראָ | .ש	1893	1939	performer	3562	1.000	דניאל שאַפּיראָ	ALIGN	3562			
P-5-facs_534_tr_1739222534	facs_534_tr_1739222534	5	רובין, מלך	ר.	1907		performer	2806	1.000	מלך רובין	ALIGN	2806			
P-5-facs_535_tr_1739222167	facs_535_tr_1739222167	5	ניקאָלאַיעווסקי, מייער	נ.	1908	1941	director_regisseur	2568	1.000	מייער ניקאָלאַיעווסקי	ALIGN	2568			
P-5-facs_535_tr_1739222178	facs_535_tr_1739222178	5	ראַבינאָוויטש, ליובאַ		1913	1941	performer	2719	1.000	ליובא ראַבינאָוויטש	ALIGN	2719			
P-5-facs_535_tr_1739222170	facs_535_tr_1739222170	5	שריפטזעצער, לייב	לייב שריפטזעצער | שריפטזעצער | ל. שריפטזעצער | לייב שריפטזעצער (פון ווילנע) | דער קעניג פון הומאָר	1886		performer	3571	1.000	לייבּ שריפטזעצער	ALIGN	3571			
P-5-facs_538_tr_1739221977	facs_538_tr_1739221977	5	צפּור, י. ב. ד'ר [יצחק שטערקמאַן]	"י. ב. צפּור | ד""ר י. ב. צפּור | יצחק שטערקמאַן | י. ב. פּור | צ."	1888		writer	3542	0.750	י.ב. צפּור (יצחק שטערקמאַן)	ALIGN	3542			
P-5-facs_546_tr_1739220662	facs_546_tr_1739220662	5	ראָזענבערג, אַברהם		1914	1942	performer	2791	1.000	אברהם ראָזענבּערג	ALIGN	2791			
P-5-facs_546_tr_1739220658	facs_546_tr_1739220658	5	ראַטנער, מאַניע		1921	1941	performer	2738	1.000	מאַניע ראַטנער	ALIGN	2738			
P-5-facs_547_tr_1739222026	facs_547_tr_1739222026	5	שעכטמאַן, מאַנוועל	ש. פֿרייוויליך | ש.	1900	1941	other	2916	0.786	מאַנועל שעכטמאַן	ALIGN	2916			
P-5-facs_547_tr_1739222018	facs_547_tr_1739222018	5	כאַסין, לייזער		1915	1941	performer	2111	1.000	לייזער כאסין	ALIGN	2111			
P-5-facs_547_tr_1739222033	facs_547_tr_1739222033	5	וואַסערייך, מישע		1909	1941	performer	3148	1.000	מישע וואַסערייך	ALIGN	3148			
P-5-facs_547_tr_1739222023	facs_547_tr_1739222023	5	קרוין [קרוויינשטאַט], זלמן	ק.		1942	performer	2167	1.000	זלמן קרוין (קרוינשטאט)	ALIGN	2167			
P-5-facs_547_tr_1739222039	facs_547_tr_1739222039	5	עדעלמאַן-קלעבאַנאָוואַ, ניוניאַ (חנה)	ק. | ע.	1892	1941	performer	1541	0.875	ניוניאַ עדעלמאַן-קלעבאַנאָׁואַ (חנה)	ALIGN	1541			
P-5-facs_547_tr_1739222037	facs_547_tr_1739222037	5	זאָרין, [?]	ז.			performer	3422	0.600	זאָרין	ALIGN	3422			
P-5-facs_548_tr_1739220543	facs_548_tr_1739220543	5	דויבער, זכריה-אַברהם	ד.	1893	1941	writer	1516	1.000	זכריה-אברהם דויבער	ALIGN	1516			
P-5-facs_548_r_4	facs_548_r_4	5	שמאַיען, נחמיה,		1907	1943	performer	2933	1.000	נחמיה שמאיען					
P-5-facs_548_r_5	facs_548_r_5	5	ביעגון,				performer								
P-5-facs_548_r_3	facs_548_r_3	5	סטאַרקעוויטש,				other	3021	0.636	סטארקעוויטש					
P-5-facs_548_r_10	facs_548_r_10	5	ליכטענשטיין,				director_regisseur	2287|2300	0.692|0.615	משה ליכטענשטיין|ליכטענשטיין					
P-5-facs_548_tr_1739220547	facs_548_tr_1739220547	5	גילבערט, שלמה	שלמה גילבערט | .ג | ש. גילבערט	1885	1942	writer	1762	1.000	שלמה גילבערט	ALIGN	1762			
P-5-facs_551_tr_1739221725	facs_551_tr_1739221725	5	גערשענזאָן, משה	משה גערשענזאָן | גערשענסאָן | ג.	1903	1943	writer	3796	0.636	משה גערשענסאָן	ALIGN	3796			
P-5-facs_556_tr_1739222579	facs_556_tr_1739222579	5	אַדלער קאָטיאַ [גוראָלניק]		1881		performer	1125	0.600	קטיה אַדלער (גוראַלניק)	ALIGN	1125			
P-5-facs_557_tr_1739222011	facs_557_tr_1739222011	5	אַבּעלמאַן, ציפּע (צפּורה)	פרוי אבעלמאן | שרה דבורה | א.			performer	1098	1.000	ציפע אַבּעלמאַן (צפּורה)	ALIGN	1098			
P-5-facs_557_tr_1739222018	facs_557_tr_1739222018	5	פֿישער לובאַ	פ.			performer	1657	1.000	לובא פישער	ALIGN	1657			
P-5-facs_557_r	facs_557_r	5	גלאַנץ, יואל	ג.	1865		performer	1780	1.000	יואל גלאַנץ (ראַטץ)	ALIGN	1780			
P-5-facs_557_tr_1739222013	facs_557_tr_1739222013	5	וואולמאַן, שמואל	וו. | ל. פּעלנער	1896	1941	writer	3196	1.000	שמואל וואולמאַן	ALIGN	3196			
P-5-facs_558_r	facs_558_r	5	לודנער, סאָניאַ [קוריצקאַ]	ק.	1899	1943	performer	2355	1.000	סאָניאַ לודנער (קוריצקאַ)	ALIGN	2355			
P-5-facs_558_tr_1739222068	facs_558_tr_1739222068	5	זעלמאַן, לעאָן	ז.	1880		composer	2291|1522	0.542|0.542	לעאָן ליבגאָלד|לעאָן דרייקורס					
P-5-facs_558_tr_1739222086	facs_558_tr_1739222086	5	יידיש טעאַטער אין דער געטאָ פֿון פּיעטריקאָוו טריבונאַלני	מרדכי מאיר לייזעראָוויטש | מרדכימאיר לייזעראָוויטש			performer	3120|2220|2929|2934|3299	0.688|0.667|0.481|0.478|0.379	דער טוּנקעלער (יוסף טוּנקעל)|דער לעבּעדיגער (חיים גוּטמאַן)|שימעלע דער הייזעריקער (שמאיעלע)|שמאַילע דער הייזעריקער|יאַנקעלע מיט דער האַרמאָניע (הירשענביין)					
P-5-facs_559_tr_1739222339	facs_559_tr_1739222339	5	סאַנדלער ראָזאַ	ס.			performer	2832	1.000	ראָזאַ סאַנדלער	ALIGN	2832			
P-5-facs_559_tr_1739222341	facs_559_tr_1739222341	5	לערמאַן, אַ[ליהו]	א. לערמאַן | א. לער | פינטעלע ייד | ל.	1899		writer	2239	1.000	א. לערמאַן (אליהו)	ALIGN	2239			
P-5-facs_560_tr_1739220843	facs_560_tr_1739220843	5	אַריעל, רחל	א.	1891		performer	1174	1.000	רחל אַריעל	ALIGN	1174			
P-5-facs_560_tr_1739220854	facs_560_tr_1739220854	5	זילבערשטיין, בייניש	זילבערשטיין | ז.	1902	1942	writer	3400	0.684	ביינוש זילבּערשטיין	ALIGN	3400			
P-5-facs_560_tr_1739220846	facs_560_tr_1739220846	5	מאַרכעווקאַ, ישראל	מ.			performer	2387	1.000	ישראל מארכעווקא	ALIGN	2387			
P-5-facs_561_tr_1739222221	facs_561_tr_1739222221	5	וויינער לייב	לייב וויינער | וו. | לייבעלע בולקע-פרעסער			performer	3269	1.000	לייבּ וויינער	ALIGN	3269			
P-5-facs_563_tr_1739221890	facs_563_tr_1739221890	5	סאַלמאַן, קלמן	ס.		1942	other	2822	1.000	קלמן סאַלמאַן	ALIGN	2822			
P-5-facs_563_tr_1739221876	facs_563_tr_1739221876	5	גערמאַן, ישראל	ג.			performer	1745	1.000	ישראל גערמאַן	ALIGN	1745			
P-5-facs_564_tr_1739222472	facs_564_tr_1739222472	5	קוציק מאָטעלע	מאָטל קוציק | מאָטעלע	1921		performer	2177	1.000	מאָטעלע קוציק	ALIGN	2177			
P-5-facs_564_r	facs_564_r	5	קאַפּלאַן, זוניע,				performer	2081|3543|2080|2078|2079	1.000|0.462|0.462|0.385|0.357	זוניע קאַפלאַן|זוניע קאַהאַן|זעלדע קאַפּלאַן|סעם קאַפּלאַן (זכריה)|יצחק קאַפּלאַן					
P-5-facs_564_tr_1739222476	facs_564_tr_1739222476	5	גאַדינער שמואַל-ניסן	ש. גאָדינער | ג.	1893	1942	writer	3502	1.000	שמואל-ניסן גאָדינער	ALIGN	3502			
P-5-facs_567_r_6	facs_567_r_6	5	שילינג, ראָזאַ	ש. | שילינג	1876		performer	2847	1.000	ראָזאַ שילינג (ריקל בּריה)	ALIGN	2847			
P-5-facs_568_tr_1739221634	facs_568_tr_1739221634	5	גורעוויטש, משה לייב		1896		performer	1943	0.450	משה גורוויטש	ALIGN	1943			
P-5-facs_568_r_2	facs_568_r_2	5	אַמאַטין, סאָניאַ	.א	1899		performer	1153	1.000	סאניא אמאטין (שרה גאלדבערג-לעווין)	ALIGN	1153			
P-5-facs_568_tr_1739221639	facs_568_tr_1739221639	5	מענדעלעוויטש, דוד	מ.	1888	1942	performer	2441	1.000	דוד מענדעלעוויטש	ALIGN	2441			
P-5-facs_569_r	facs_569_r	5	קייזעראָוויטש, מאַניאַ	ק.	1885		performer	2105	1.000	מאַניאַ קייזעראָוויטש (וואַרשילעווסקאַ)	ALIGN	2105			
P-5-facs_569_r_9	facs_569_r_9	5	בורדאַ-אַנטאָווילסקאַ ראָזאַ		1880	1943	performer	1355	1.000	ראָזאַ בורדא-אנטאָווילסקא (אנטאָוויל)	ALIGN	1355			
P-5-facs_569_tr_1739221277	facs_569_tr_1739221277	5	ראָזענבערג, טוביה-גדליהו	ר. | בן-אַבראַהאַם	1903		performer	2794	0.810	טוביה-גדליה ראָזענבּערג	ALIGN	2794			
P-5-facs_569_r_4	facs_569_r_4	5	באַרישעוו,	אַ רוס			other	1356	0.600	בּאָרישעוו					
P-5-facs_569_r_1	facs_569_r_1	5	מאַס, אַברהם,				director_regisseur	2509	1.000	אברהם מאָס					
P-5-facs_570_tr_1739221417	facs_570_tr_1739221417	5	שיפּער יצחק (איגנאַץ) דר.	יצחק שיפּער | איגנאַץ | יצחק | שיפּער | ש.	1884	1943	writer	3567	1.000	יצחק שיפּער (איגנאַץ)	ALIGN	3567			
P-5-facs_586_tr_1739221917	facs_586_tr_1739221917	5	שטאביב, משה	ש. | מאיר [משה] שטאַבזיבן | מאיר שטאביב	1895	1941	performer	2945	0.545	משה שטאַבזיב	ALIGN	2945			
P-5-facs_586_tr_1739221921	facs_586_tr_1739221921	5	רייזפעדער, יעקב	ר.	1890		writer	2755	1.000	יעקב רייזפעדער	ALIGN	2755			
P-5-facs_586_r	facs_586_r	5	שיין, מאַניאַ [מאָניאַ זאַבורסקאַ]				performer	2926	1.000	מאָניאַ שיין (מאַניאַ זאַבּורסקאַ)	ALIGN	2926			
P-5-facs_587_tr_1739221101	facs_587_tr_1739221101	5	ראָזענבוים, יעקב-חיים	יאַשע ראָזענבוים | י. ח. ראָזענבוים | יאָשע ראָזענבוים | ר.	1890	1942	writer	2797	1.000	יעקב-חיים ראזענבּוים	ALIGN	2797			
P-5-facs_587_tr_1739221100	facs_587_tr_1739221100	5	ראָזענצווייג, רעגינאַ	ב.			performer	2802	1.000	רעגינאַ ראָזענצווייג	ALIGN	2802			
P-5-facs_587_tr_1739221109	facs_587_tr_1739221109	5	משה זאַנדבערג				other	3449	1.000	משה זאַנדבערג	ALIGN	3449			
P-5-facs_587_tr_1739221108	facs_587_tr_1739221108	5	דוד צעלמייסטער				other	3098	0.765	דוד צעלערמייסטער	ALIGN	3098			
P-5-facs_588_tr_1739222289	facs_588_tr_1739222289	5	נאַאומאָוו, שלמה	שלמה נאַאומאַוו | נ.	1898		performer	2549	1.000	שלמה נאַאוּמאׇוו (זאַַסלאַווסקי)	ALIGN	2549			
P-5-facs_588_r_2	facs_588_r_2	5	צעלזאַר רינאַ (זעלינסאָן)	רינאַ צעלזאַר | זעליגסאָן			performer	3099	1.000	רינאַ צעלזאַר (זעליגסאָן)	ALIGN	3099			
P-5-facs_588_r_3	facs_588_r_3	5	אַלטמאַן, משה,				performer	1147|1146|1148|1145|1144	1.000|0.462|0.417|0.417|0.417	משה אַלטמאן|מאָריס אַלטמאַן|נאַטאַן אַלטמאַן|חיים אַלטמאַן (היימאַן)|בּאָריס אַלטמאַן					
P-5-facs_589_tr_1739220590	facs_589_tr_1739220590	5	באַרקאָווסקאַ, מאָליאַ				performer	1362	1.000	מאַליאַ בּארקאווסקא	ALIGN	1362			
P-5-facs_589_tr_1739220603	facs_589_tr_1739220603	5	כאַטשעוואַצקי, משה	מ. כאַטשעוואַצקי | כאַטשעוואַצקי | מ. כאַטשעוואָצקי | כ.	1897	1943	writer	2113	1.000	משה כאטשעוואַצקי	ALIGN	2113			
