xml_id	person_id	heading	draft_decision	draft_aligned_db_id	draft_merge_xml_id	confidence	rationale	raw
facs_60_tr_1747746188	P-6-facs_60_tr_1747746188	ראָזענבוים אַברהם	ALIGN	2796		high	Exact name match in DB at score 1.0; other candidates are different given names or surnames with much lower scores.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2796"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match in DB at score 1.0; other candidates are different given names or surnames with much lower scores.""}"
facs_60_tr_1747746173	P-6-facs_60_tr_1747746173	קרעמער לואיס	ALIGN	2159		high	Exact name match with DB hebname לואיס קרעמער at 1.0; other high-scoring candidates are family members with different given names.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2159"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match with DB hebname לואיס קרעמער at 1.0; other high-scoring candidates are family members with different given names.""}"
facs_62_tr_1747746121	P-6-facs_62_tr_1747746121	באַגאַטעלאַ טעאַטער	NEW			high	The heading refers to a theatre institution (Bagatela), not a person; no DB candidates or duplicates exist for this entity.	"{""draft_decision"": ""NEW"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""The heading refers to a theatre institution (Bagatela), not a person; no DB candidates or duplicates exist for this entity.""}"
facs_63_r_13	P-6-facs_63_r_13	ראַבינאָוויטש, ראָזאַ [טאַרנאַרוצקאַיאַ]	ALIGN	2722		high	Exact name and bracketed surname match (allowing for minor spelling variation in DB) at score 1.0; no other viable candidates.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2722"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name and bracketed surname match (allowing for minor spelling variation in DB) at score 1.0; no other viable candidates.""}"
facs_67_tr_1747746115	P-6-facs_67_tr_1747746115	"„מאַסקע"""	NEW			medium	Entry is a theater group (Maske), not a person; no DB candidate exists. Dedup candidates are generic theater studio names without the specific 'Maske' identifier.	"{""draft_decision"": ""NEW"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""medium"", ""rationale"": ""Entry is a theater group (Maske), not a person; no DB candidate exists. Dedup candidates are generic theater studio names without the specific 'Maske' identifier.""}"
facs_71_r_6	P-6-facs_71_r_6	"„אונזער ווינקל"""	NEW			high	Entry is a theatre troupe/institution ('Our Corner'), not a person; no DB candidates or duplicates exist for this entity.	"{""draft_decision"": ""NEW"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Entry is a theatre troupe/institution ('Our Corner'), not a person; no DB candidates or duplicates exist for this entity.""}"
facs_90_r_2	P-6-facs_90_r_2	פֿראַנצאָז, זכריה [פּראַנקאָווסקי]	ALIGN	3595		high	Exact match for both the heading and the bracketed birth-name פּראַנקאָווסקי; DB candidate scores 1.0.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3595"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact match for both the heading and the bracketed birth-name פּראַנקאָווסקי; DB candidate scores 1.0.""}"
facs_93_r_66	P-6-facs_93_r_66	זשיטאָמירסקי, [?]	DISAMBIG			low	Heading is a bare surname with unknown given name; multiple same-surname DB candidates with no dates to differentiate. Variants mentions Adler, adding complexity.	"{""draft_decision"": ""DISAMBIG"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""low"", ""rationale"": ""Heading is a bare surname with unknown given name; multiple same-surname DB candidates with no dates to differentiate. Variants mentions Adler, adding complexity.""}"
facs_101_tr_1747825157	P-6-facs_101_tr_1747825157	פֿיינשטיין, הערמאַן (צבי-חיים)	ALIGN	1072		high	Exact match to heading and bracketed Hebrew name in DB candidates 1072 and 3517; aligning to 1072 as it includes the English name.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""1072"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact match to heading and bracketed Hebrew name in DB candidates 1072 and 3517; aligning to 1072 as it includes the English name.""}"
facs_104_tr_1747825067	P-6-facs_104_tr_1747825067	פלאָום, שרה	ALIGN	1666		high	Exact name match at score 1.0; DB candidate matches both the heading and Yiddish variant.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""1666"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; DB candidate matches both the heading and Yiddish variant.""}"
facs_106_tr_1747825134	P-6-facs_106_tr_1747825134	ראָזענבערג, יאָזעף (יוסף-יונה)	ALIGN	3784		high	Exact match for both primary name and bracketed birth name יוסף-יונה at score 1.0; no other viable candidates.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3784"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact match for both primary name and bracketed birth name יוסף-יונה at score 1.0; no other viable candidates.""}"
facs_131_r	P-6-facs_131_r	שטיפט, הערמאַן (הירש-פּרץ)	ALIGN	3798		high	Exact match to DB hebname at score 1.0, including the bracketed Hebrew/Yiddish name (הירש-פּרץ); no competing candidates.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3798"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact match to DB hebname at score 1.0, including the bracketed Hebrew/Yiddish name (הירש-פּרץ); no competing candidates.""}"
facs_141_tr_1747825143	P-6-facs_141_tr_1747825143	מוראַנאָווער, טעאַטער	NEW			high	Entry is for a theatre (institution), not a person; no DB candidates exist for this entity name.	"{""draft_decision"": ""NEW"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Entry is for a theatre (institution), not a person; no DB candidates exist for this entity name.""}"
facs_142_tr_1747825183	P-6-facs_142_tr_1747825183	קרולעווסקאַ טעאַטער	DEFER			low	Entry describes a theatre/institution (Krolewska Theater) rather than a person; no DB or dedup candidates available.	"{""draft_decision"": ""DEFER"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""low"", ""rationale"": ""Entry describes a theatre/institution (Krolewska Theater) rather than a person; no DB or dedup candidates available.""}"
facs_150_tr_1747825139	P-6-facs_150_tr_1747825139	שערמאַן, יאָזעף	ALIGN	3623		high	Exact name match at score 1.0; variants like יוסף and יאָסעלע confirm the identity of Yosef/Joseph Sherman.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3623"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; variants like יוסף and יאָסעלע confirm the identity of Yosef/Joseph Sherman.""}"
facs_153_tr_1747825089	P-6-facs_153_tr_1747825089	פֿאַרייניקטע טרופּע	DEFER			low	Heading refers to a troupe name (United Troupe) rather than an individual; no dates or DB candidates provided to identify a person.	"{""draft_decision"": ""DEFER"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""low"", ""rationale"": ""Heading refers to a troupe name (United Troupe) rather than an individual; no dates or DB candidates provided to identify a person.""}"
facs_166_tr_1747825168	P-6-facs_166_tr_1747825168	פֿיינמאַן-טעאַטער („טעמפּל')	ALIGN	2639		high	Entry heading is a theater, but name_variants list יצחק פּערקאָוו, matching DB 2639 יצחק פּערקאָף (phonetic v/f variation); other candidates are unrelated.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2639"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Entry heading is a theater, but name_variants list יצחק פּערקאָוו, matching DB 2639 יצחק פּערקאָף (phonetic v/f variation); other candidates are unrelated.""}"
facs_178_tr_1747825078	P-6-facs_178_tr_1747825078	ראוז, דזשעין [צוקערמאַן]	ALIGN	3805		high	Exact match for heading and bracketed maiden name צוקערמאַן with DB candidate 3805 at score 1.0.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3805"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact match for heading and bracketed maiden name צוקערמאַן with DB candidate 3805 at score 1.0.""}"
facs_186_tr_1747825065	P-6-facs_186_tr_1747825065	ראָזענבערג, בערטא	ALIGN	3783		high	Exact name match at 1.0; variants 'Madame/Miss Bertha Rosenberg' confirm identity; other candidates are different given names.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3783"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at 1.0; variants 'Madame/Miss Bertha Rosenberg' confirm identity; other candidates are different given names.""}"
facs_190_tr_1747825169	P-6-facs_190_tr_1747825169	ראַבינאָוויטש, ישראל	ALIGN	3803		high	Exact name match at score 1.0; no contradictory signals; subsequent Rabinowitz candidates are different people with much lower scores.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3803"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; no contradictory signals; subsequent Rabinowitz candidates are different people with much lower scores.""}"
facs_199_tr_1747825102	P-6-facs_199_tr_1747825102	ראַבאָי, א[ייזיק]	ALIGN	3801		high	Exact match for surname and first initial/name expansion; dates 1882-1944 are standard for Isaac Raboy; DB candidate scores 1.0.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3801"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact match for surname and first initial/name expansion; dates 1882-1944 are standard for Isaac Raboy; DB candidate scores 1.0.""}"
facs_254_tr_1747928885	P-6-facs_254_tr_1747928885	קאַצענעלענבאַגען, ש. י. (רש'י)	NEW			medium	Distinct name and initials with a specific acronymic pseudonym (רש'י); no DB or dedup matches found, likely a new writer entry.	"{""draft_decision"": ""NEW"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""medium"", ""rationale"": ""Distinct name and initials with a specific acronymic pseudonym (רש'י); no DB or dedup matches found, likely a new writer entry.""}"
facs_255_tr_1747928944	P-6-facs_255_tr_1747928944	שעהנגאָלד, יוסף	ALIGN	3622		high	Exact name match at score 1.0; variants confirm multiple spellings (שיינגאָלד/שעהנגאָלד) consistent with DB; other candidates are different family members.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3622"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; variants confirm multiple spellings (שיינגאָלד/שעהנגאָלד) consistent with DB; other candidates are different family members.""}"
facs_266_tr_1747929004	P-6-facs_266_tr_1747929004	קראַנץ פֿיליפּ [יעקב ראָמבראָ]	ALIGN	967		high	Perfect 1.0 match for both the pseudonym and the birth name יעקב ראָמבראָ; dates are consistent.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""967"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Perfect 1.0 match for both the pseudonym and the birth name יעקב ראָמבראָ; dates are consistent.""}"
facs_269_tr_1747928912	P-6-facs_269_tr_1747928912	פֿרידמאַן יצחק-אייזיק, הרב	ALIGN	3597		high	Exact name match at score 1.0; other candidates are partial matches; birth/death years are consistent with DB entry.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3597"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; other candidates are partial matches; birth/death years are consistent with DB entry.""}"
facs_327_tr_1747930566	P-6-facs_327_tr_1747930566	"„ליטעראַרישע טרופּע""."	MERGE		facs_300_tr_1747928891	high	Entry describes Kaminska's troupe; the dedup candidate is the primary biographical entry in the same volume with matching dates and name variants.	"{""draft_decision"": ""MERGE"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": ""facs_300_tr_1747928891"", ""confidence"": ""high"", ""rationale"": ""Entry describes Kaminska's troupe; the dedup candidate is the primary biographical entry in the same volume with matching dates and name variants.""}"
