transkribus_url	transkribus_url	current_type	value	value_in_context	type_source	flag	comments
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	business	(פאזיציאָן).	מינא → (פאזיציאָן).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=61	setting	(פאָרהאַנג).	מינא → (פאָרהאַנג).	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=62	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=62	setting	(גאָרטען, אַ הוִיז מִיט אַ שטאָק מִיט אַ בּאלקאָן פוּן ווֶעלְכֶען עֶס הֶענְגט אַראָב	(גאָרטען, אַ הוִיז מִיט אַ שטאָק מִיט אַ בּאלקאָן פוּן ווֶעלְכֶען עֶס הֶענְגט אַראָב	rule:opening-setting (ST7b)		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=62	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=62	setting	אַ שטריק סאלאמאן).	אַ שטריק סאלאמאן).	rule:opening-setting (ST7b)		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=62	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=62	business	(שנעל אב, דאָנער, בליטץ).	סאלאמאן → אַה מַאן קאמט..... שנעֶל אִין אֵיין פֶערְשׁטֶעק (שנעל אב, דאָנער, בליטץ).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=62	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=62	entrance	(אויפֿטריט טוביה פֿערווילדעט).	סאלאמאן → (אויפֿטריט טוביה פֿערווילדעט).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=62	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=62	business	(וויל זיך הענגען).	טוביה → מַיין לֶעטצטֶע עבירה. (וויל זיך הענגען).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=63	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=63	entrance	(אויפֿטריט דיך מיט אַ פֿידעל אין א שאכטעל).	(אויפֿטריט דיך מיט אַ פֿידעל אין א שאכטעל).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=65	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=65	delivery	(נעהמט ארויס דיא פידעל, שפיעלט, זינגט).	(נעהמט ארויס דיא פידעל, שפיעלט, זינגט).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=65	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=65	business	(בילד, יענקעלע, טאבעלע, שטעהען אומאַרמט)	(בילד, יענקעלע, טאבעלע, שטעהען אומאַרמט)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=65	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=65	business	(בילד, טאַבעלע האַלט אַ קינד, יענקעלע קוקט עס אָהן שמייכעלט).	(בילד, טאַבעלע האַלט אַ קינד, יענקעלע קוקט עס אָהן שמייכעלט).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=65	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=65	business	(אומארמונג).	טוביה → בּרוּדער (אומארמונג).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=66	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=66	entrance	(אויפֿטריט סאַלאַמאָן).	(אויפֿטריט סאַלאַמאָן).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=66	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=66	exit	(אַב)	סאלאמאן → טאלֶענְט דאצוּ גָאט זֶעגנֶע אַייך. (אַב)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=66	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=66	business	(לערם אונטער דיא ביהנע).	טוביה → (לערם אונטער דיא ביהנע).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=66	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=66	entrance	(אויפֿטריט איצעלע, קיילע ביילע, אַלטער, טילע, סאלאמאן).	טוביה → (אויפֿטריט איצעלע, קיילע ביילע, אַלטער, טילע, סאלאמאן).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=67	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=67	entrance	(אויפֿטריט חוה).	אלטער → (אויפֿטריט חוה).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=67	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=67	delivery	(אַפאַרט)	חוה: (אַפאַרט) הָאט עֶר מִיך גָאר אָפְשֵר אוֹיף דֶער פּראבּע גֶעשׁטֶעלְט?	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=67	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=67	business	(גיט איהם געלד).	דוד → מיֵינֶע קאסטֶען. (גיט איהם געלד).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=67	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=67	business	(קישט האנד).	סאלאמאן: אַייער עוויגֶער שקלאווע בּין אִיך עדְלֶער הֶערְר (קישט האנד).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	business	(שטעקט	מִיט וויפִיעל אִיהְר וויִלְט! וויפִיעל דַארְפְט אִיהְר מחוּתן לעבּ? (שטעקט	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	business	הַאנְד אִין קֶעשֶׁענֶע).	הַאנְד אִין קֶעשֶׁענֶע).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	business	(איהם וועקשטויסענד).	קיילע ביילע: (איהם וועקשטויסענד). מֶען קֶאן אַייך ר' אִיצֶעלֶע פּיפּעק מֶען	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	business	(שטעקט דיא האנד אין קעשענע).	קיילע ביילע → (שטעקט דיא האנד אין קעשענע).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	business	(זיא וועקשטויסענד).	חוה: (זיא וועקשטויסענד). טוביה'ניוּ! נֶעכטֶען אִין מַיין וִוילְדֶען שׁמֶערְץ איבּער	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=68	delivery	(אפארט)	נח: (אפארט) אוֹי אַ ווארְם זאָל טאשֶׁען.	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	delivery	(אַפאַרט)	חוה: בּייא מִיר?...... נִיט...... (אַפאַרט) אַ שְוַוארְצֶער חָלוֹם צוּ	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	business	(סאלאמאן האַלט איהם צוריק).	איצעלע → שׁוֹין.... הָאט מִיר אַ גוּטען טאג! (סאלאמאן האַלט איהם צוריק).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	business	(אַלע ווילען געהן).	אלטער: מאמֶע וואָס וֶועט זַיין מִיט דֶעם פּיפּס? (אַלע ווילען געהן).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	business	(צייגט זייא)	טוביה → הָאט אִיהְר מַיין גַאנְץ פֶערְמֶעגֶען. (צייגט זייא)	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	business	(צייגט זייא דעם וועג).	נח: אַ גוּטען תּמיד (צייגט זייא דעם וועג).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	delivery	(אפארט).	חוה: (אפארט). פֶערְלוירֶען! טוביה'ניוּ אִיך בּעט דִיך פֶערְצַייהֶע מִיר.	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=69	business	(געהט צו צו סאַלאַמאָן, קניעט)	חוה: (געהט צו צו סאַלאַמאָן, קניעט) סאלאמאן! וִויא שׁוועהר אִיך האבּ מִיך	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	business	(האבט זיא אויף).	סאלאמאן → וַויינְסְט? (האבט זיא אויף). אוֹי הֶער אוֹיף!.... גֶעה מִיר אִין דֶער עֶרְד	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	business	(גוט זיא אַ וואָרף).	סאלאמאן → אַריין (גוט זיא אַ וואָרף). אִיך האבּ דִיך אִין דֶער עֶרְד.	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	business	(קעהנט זַייא אוֹיס מִיט אַ בּע⸗	נח → מִיט אַ גוּטען זווג אִין דֶער עֶרְד אַריין הִילְך. (קעהנט זַייא אוֹיס מִיט אַ בּע⸗	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	exit	זעם — אַלע אַב).	נח → זעם — אַלע אַב).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	entrance	(אויפֿטריט טאבעלע, יענקעלע).	נח → (אויפֿטריט טאבעלע, יענקעלע).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	entrance	(אויפטריט סטודענטען, מוזיקאנטען).	טוביה → (אויפטריט סטודענטען, מוזיקאנטען).	Claude-session annotator (YiDraCor annotation push 2026-)	review	
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=70	setting	(פאָרהאַנג).	קאהר → (פאָרהאַנג).	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=71	https://app.transkribus.org/collection/18874/doc/820845/edit?pageNr=71	business	(2	צעזאר דער יודִישֶׁער פריץ! דִיא כשׁוֹף מאכֶערִין, לא תחמוד; מירְת יוסף (2	Claude-session annotator (YiDraCor annotation push 2026-)	review	
