person_id	heading	subject	seq	place	place_kind	org	role	verb	date_start	date_end	certainty	t_start	t_end	t_inferred	res_status	qid	label_en	lat	lon	events	evidence
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	13	קאָנסטאַנטינאָפּאָל	settlement	טרופּע פֿון ירמיהו אַדלער און מישאַ שיין	performer	flight		1921-07	explicit	1921	1921	False	settlement	Q406	Istanbul	41.01	28.960278	[]	געלינגט אים צו אַנטלויפֿן מיט אַ שייף קיין קאָנסטאַנטינאָפּאָל
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	14	בוקאַרעסט	settlement	איציקל גאָלדענבורג-קאַנאַפּאָוו-סעגאָל	performer	stay	1921-07		explicit	1921	1921	False	settlement	Q19660	Bucharest	44.413361	26.097778	[]	קומט י. אָן אין יולי 1921 אין רומעניע, וואו ער שפּילט ביי איציקל גאָלדענבורג-קאַנאַפּאָוו-סעגאָל אין בוקאַרעסט
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	15	יאָסי	settlement		performer	stay	1922		explicit	1922	1922	False	settlement	Q46852	Iași	47.162222	27.588889	[]	אין 1922 מיט מאלי פיקאָן אין יאָסי
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	16	בעסאַראַביע	region		performer	tour	1923		explicit	1923	1923	False	settlement	Q174994	Bessarabia	46.833333333333	29.0	"[{""event_type"": ""performance"", ""play"": ""דער דאָרפס יונג"", ""venue"": """", ""date"": """", ""description"": ""partnered with M. Schein""}]"	1923 — ווערט ער אַ שותף מיט מ. שיין אין אַ טורניי איבער בעסאַראַביע
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	17	רומעניע	country		performer	tour	1924		explicit	1924	1924	False	region	רומעניע	Romania	45.94	24.97	[]	1924... שפּילט מיט איר, אַלס פּאַרטנער, אין אַ טורניי איבער רומעניע
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	18	בוקאָווינע	region		performer	tour	1925		explicit	1925	1925	False	region	בוקאווינע	Bukovina	47.9	25.9	[]	1925, אַלס פּאָרטנער מיט דינה קעניג אין דער אָפּערעטע, איבער בוקאָווינע
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	19	בעסאַראַביע	region		performer	tour	1926		explicit	1926	1926	False	settlement	Q174994	Bessarabia	46.833333333333	29.0	[]	1926 מיט לילינאַ אין דער אָפּערעטע אין בעסאַראַביע
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	20	טשערנאָוויץ	settlement		performer	stay	1927		explicit	1927	1927	False	settlement	Q157725	Chernivtsi	48.290833	25.934444	[]	1927 מיט איריסן אין טשערנאָוויץ
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	21	יאָסי	settlement		performer	stay	1928		explicit	1928	1928	False	settlement	Q46852	Iași	47.162222	27.588889	[]	1928 — שותף מיט אַדאלף טענער אין יאָסי
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	22	יאָסי	settlement		performer	stay	1929		explicit	1929	1929	False	settlement	Q46852	Iași	47.162222	27.588889	[]	1929 — מיט זיין ברודער און שוועגערין... אין יאָסי
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	23	טראַנסילוואַניע	region		performer	tour	1929		approximate	1929	1929	False	unresolved					[]	דערנאָך אויף אַ טורניי איבער טראַנסילוואַניע
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	24	טשערנאָוויץ	settlement		performer	stay	1930		explicit	1930	1930	False	settlement	Q157725	Chernivtsi	48.290833	25.934444	"[{""event_type"": ""marriage"", ""play"": """", ""venue"": """", ""date"": ""1930"", ""description"": ""married Jenny Seltzer""}]"	1930... אין טשערנאָוויץ, וואו ער האָט חתונה מיט זשעני זעלצער
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	25	בעסאַראַביע	region		performer	tour	1930		approximate	1930	1930	False	settlement	Q174994	Bessarabia	46.833333333333	29.0	[]	פֿאָרט מיט איר אויף אַ טורניי איבער בעסאַראַביע און די רומענישע פּראָווינץ
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	26	בוקאַרעסט	settlement	ווילנער טרופּע	performer	stay	1931		explicit	1931	1931	False	settlement	Q19660	Bucharest	44.413361	26.097778	[]	1931, מיט יוסף בולאוו צוזאַמען מיט דער 'ווילנער טרופּע' אין בוקאַרעסט
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	27	בוקאַרעסט	settlement		performer	stay	1932		explicit	1932	1932	False	settlement	Q19660	Bucharest	44.413361	26.097778	"[{""event_type"": ""season"", ""play"": """", ""venue"": """", ""date"": ""1932"", ""description"": ""season with Ludwig Satz""}]"	1932, אַ סעזאָן מיט לודווייג זאַץ... אין בוקאַרעסט
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	28	קעשענעוו	settlement		performer	visit	1933		explicit	1933	1933	False	settlement	Q21197	Chișinău	47.022778	28.835278	[]	1933 — גאַסטראָלירט י. אין קעשענעוו
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	29	טשערנאָוויץ	settlement		רעזשיסער	stay	1934		explicit	1934	1934	False	settlement	Q157725	Chernivtsi	48.290833	25.934444	[]	1934 שפּילט י. ביים דיר. רייש אין טשערנאָוויץ אַלס פּרעמיער און רעזשיסער
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	30	לאָדזשער געטאָ	unknown			death			none	1934	1943	True	settlement	Q327895	Łódź Ghetto	51.801389	19.441389	[]	י. געווען אין דער לאָדזשער געטאָ און דאָרט אומגעקומען
P-5-facs_70_tr_1733059368	יאַקובאָוויטש, יעקב	entry	31	טאָשקענט	settlement			death	1943	1943	approximate	1943	1943	False	settlement	Q269	Tashkent	41.311111	69.279722	[]	לויט אַנדערע יידיעות איז ער גאָר געשטאָרבן אין 1943 אין טאָשקענט
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	1	יאָסי, רומעניע	settlement			born	1850		approximate	1850	1850	False	settlement	Q46852	Iași	47.162222	27.588889	[]	געבוירן בערך 1850 אין יאָסי, רומעניע
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	2	בוקאַרעשט	settlement	זשיגניצאַ	דירעקטאָר	stay			none	1850	1892	True	settlement	Q19660	Bucharest	44.413361	26.097778	"[{""event_type"": ""performance"", ""play"": ""שולמית"", ""venue"": ""זשיגניצאַ"", ""date"": """", ""description"": ""played the role of Avshalom""}, {""event_type"": ""performance"", ""play"": ""אחשורוש"", ""venue"": ""זשיגניצאַ"", ""date"": """", ""description"": ""played the role of Mordechai""}]"	"געוואָרן, מיט סעגאַלעסקאָן, דירעקטאָר פֿון „זשיגניצאַ"" אין בוקאַרעשט. גלייכצעטיק אויך געשפּילט"
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	3	יאָסי	settlement		דירעקטאָר	stay	1892		explicit	1892	1892	False	settlement	Q46852	Iași	47.162222	27.588889	"[{""event_type"": ""premiere"", ""play"": ""אַחשורוש"", ""venue"": ""צירק סידאלי"", ""date"": """", ""description"": ""staged Ahasuerus for the first time""}]"	"אין 1892 געוואָרן זעלבסטשטענדיקער דירעקטאָר פֿון דעמאָלטיקן גרעסטן טעאַטער-בנין אין יאָסי, צירק ""סידאלי"""
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	4	קאָנסטאַנטינאָפּאָל	settlement		performer	stay			none	1892	1919	True	settlement	Q406	Istanbul	41.01	28.960278	"[{""event_type"": ""season"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""played Yiddish theater for a year""}]"	דערנאָך געשפּילט יידיש טעאַטער אַ יאָר אין קאָנסטאַנטינאָפּאָל
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	5	עגיפּטן	country		director	tour			none	1892	1919	True	region	עגיפטן	Egypt	30.05	31.23	"[{""event_type"": ""season"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""played for a year in Alexandria and Cairo""}]"	פֿירט איבער די טרופּע קיין עגיפּטן (אַלעקסאַנדריע און קאַיראָ), ווי ער שפּילט אַ יאָר צייט
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	6	בוקאַרעשט	settlement		performer	return			none	1892	1919	True	settlement	Q19660	Bucharest	44.413361	26.097778	[]	קערט זיך צוריק קיין בוקאַרעשט, ווו ער שפּילט אייניקע וואָכן
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	7	קאָנסטאַנצאָ	settlement		director	tour			none	1892	1919	True	unresolved					[]	זיי שפּילן דערויף אין קאָנסטאַנצאָ
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	8	קאָנסטאַנטינאָפּאָל	settlement		director	tour			none	1892	1919	True	settlement	Q406	Istanbul	41.01	28.960278	[]	פֿון דאָרט צוריק אין קאָנסטאַנטינאָפּאָל
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	9	קאַיראָ	settlement		director	stay			none	1892	1919	True	unresolved					"[{""event_type"": ""season"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""remained with a troupe for a year""}]"	ווידער אַלעקסאַנדרייע און קאַיראָ און ר. פֿאַרבלייבט מיט אַ טרופּע אַ יאָר שפּילן אין קאַיראָ
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	10	שיקאַגאָ	settlement	גליקמאַן	קאָמיקער	emigration			none	1892	1919	True	settlement	Q1297	Chicago	41.881944	-87.627778	"[{""event_type"": ""performance"", ""play"": ""די גאָלדענע מדינה"", ""venue"": """", ""date"": """", ""description"": ""performed as a comedian""}]"	געבראַכט מיט זיין פרוי דורך זילבערט קיין אַמעריקע, טרעט ר. אויף אין שיקאַגאָ ביי גליקמאַן
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	11	באָסטאָן	settlement		performer	stay			none	1892	1919	True	settlement	Q100	Boston	42.360278	-71.057778	"[{""event_type"": ""business"", ""play"": """", ""venue"": ""קאָלאָמביאַ-טעאַטער"", ""date"": """", ""description"": ""took over the Columbia Theatre after a conflict""}]"	"פֿאָרט ער שפּילן מיט זיין פֿאַמיליע קיין באָסטאָן אין „האָופּ""-טעאַטער... נעמט דאָרט איבער דאָס „קאָלאָמביאַ""-טעאַטער"
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	12	אַמעריקע	country		performer	stay			none	1892	1919	True	settlement	Q30	United States	39.828175	-98.5795	"[{""event_type"": ""founding"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""co-founder of Actors Union Local 2""}]"	פֿאַרבלייבט שוין שפּילן נאָך 10 יאָר אויף דער יידישער בינע אין אַמעריקע. ר. איז געווען אַ מיטגרינדער פֿון דער אַקטיאָרן יוניאָן
P-6-facs_103_tr_1747825052	ראָזענבלום אַדאָלף [אהרן]	entry	13	ניו-יאָרק	settlement			death	1919-04-30	1919-04-30	explicit	1919	1919	False	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""death"", ""play"": """", ""venue"": """", ""date"": ""1919-04-30"", ""description"": ""died in New York""}]"	דעם 30 אַפּריל 1919 געשטאָרבן אין ניו-יאָרק
P-6-facs_108_r_4	אַבראַמאָוו, באָריס [פּיינלאַנד]	entry	1	אַקערמאַן, בעסאַראַביע	settlement			born			none	1919	1919	True	settlement_first_of_list	Q174994	Bessarabia	46.833333333333	29.0	[]	געבוירן אין אַקערמאַן, בעסאַראַביע
P-6-facs_108_r_4	אַבראַמאָוו, באָריס [פּיינלאַנד]	entry	2	אָדעס	settlement	טרופּע פֿון סאַבסיי	performer	stay	1919		explicit	1919	1919	False	settlement	Q1874	Odesa	46.47747	30.73262	"[{""event_type"": ""other"", ""play"": """", ""venue"": """", ""date"": ""1919"", ""description"": ""Joined the Sabsey troupe and changed his name to Abramov""}]"	אין 1919 איז א. אַוועק קיין אָדעס און אַרענגעטראָטן אין דער טרופּע פֿון סאַבסיי
P-6-facs_108_r_4	אַבראַמאָוו, באָריס [פּיינלאַנד]	entry	3	רוסלאַנד, פּוילן, גאָליציע און רומעניע	region	טרופּע פֿון סאַבסיי	performer	tour			none	1919	1964	True	region	רוסלאנד	Russia	55.75	37.62	[]	איז מיט דער טרופּע אַרומגעפֿאָרן איבער רוסלאַנד, פּוילן, גאָליציע און רומעניע
P-6-facs_108_r_4	אַבראַמאָוו, באָריס [פּיינלאַנד]	entry	4	לאדזש	settlement	„סקאַלאַ“-טעאַטער (אַדלער-סיעראָצקי)	performer	stay			none	1919	1964	True	settlement	Q580	Łódź	51.75	19.466667	[]	לסוף אין לאדזשער „סקאַלאַ“-טעאַטער (אַדלער-סיעראָצקי)
P-6-facs_108_r_4	אַבראַמאָוו, באָריס [פּיינלאַנד]	entry	5	סיביר	region		performer	tour			none	1919	1964	True	settlement	Q5428	Siberia (Russia)	60.0	105.0	[]	באַלד נאָך דער ערשטער וועלט-מלחמה פֿאָרט א. אָפּ מיט אַ טרופּע קיין סיביר
P-6-facs_108_r_4	אַבראַמאָוו, באָריס [פּיינלאַנד]	entry	6	אָדעס	settlement	זשיטאָמירסקיס טרופּע	performer	return			none	1919	1964	True	settlement	Q1874	Odesa	46.47747	30.73262	[]	גייט ער איבער אין זשיטאָמירסקיס טרופּע, פֿאָרט צוריק קיין אָדעס
P-6-facs_108_r_4	אַבראַמאָוו, באָריס [פּיינלאַנד]	entry	7	קיעוו	settlement	גרויסער יידישער אַרטיסטן-פֿאַריין	performer	stay			none	1919	1964	True	settlement	Q1899	Kyiv	50.45	30.523611	"[{""event_type"": ""marriage"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""Married Miriam Einhorn""}]"	דערנאָך קיין קיעוו... דאָ באַקענט ער זיך און האָט חתונה מיט מרים איינהאָרן
